unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1751176800,2025-06-29 06:00:00,XRP/USDT,2.18541,2.18541,2.18541,2.18541,0.00000000,0.0
1751173200,2025-06-29 05:00:00,XRP/USDT,2.18541,2.18541,2.18541,2.18541,0.00000000,0.0
1751169600,2025-06-29 04:00:00,XRP/USDT,2.18541,2.18541,2.18541,2.18541,0.00000000,0.0
1751166000,2025-06-29 03:00:00,XRP/USDT,2.18541,2.18541,2.18541,2.18541,0.00000000,0.0
1751162400,2025-06-29 02:00:00,XRP/USDT,2.18541,2.18541,2.18541,2.18541,0.00000000,0.0
1751158800,2025-06-29 01:00:00,XRP/USDT,2.18541,2.18541,2.18541,2.18541,0.00000000,0.0
1751155200,2025-06-29 00:00:00,XRP/USDT,2.18396,2.18541,2.18394,2.18541,200.94267855,439.1421391299555
1751151600,2025-06-28 23:00:00,XRP/USDT,2.17810,2.17810,2.17810,2.17810,0.00000000,0.0
1751148000,2025-06-28 22:00:00,XRP/USDT,2.17810,2.17810,2.17810,2.17810,0.00000000,0.0
1751144400,2025-06-28 21:00:00,XRP/USDT,2.17810,2.17810,2.17810,2.17810,120.00000000,261.372
1751140800,2025-06-28 20:00:00,XRP/USDT,2.18941,2.18941,2.18941,2.18941,0.00000000,0.0
1751137200,2025-06-28 19:00:00,XRP/USDT,2.18941,2.18941,2.18941,2.18941,0.00000000,0.0
1751133600,2025-06-28 18:00:00,XRP/USDT,2.19305,2.19305,2.18941,2.18941,59.35064762,129.9429014057042
1751130000,2025-06-28 17:00:00,XRP/USDT,2.20701,2.20701,2.20701,2.20701,0.00000000,0.0
1751126400,2025-06-28 16:00:00,XRP/USDT,2.20701,2.20701,2.20701,2.20701,31.22276026,68.90894412142259
1751122800,2025-06-28 15:00:00,XRP/USDT,2.19618,2.20222,2.19618,2.20222,1047.05305117,2305.841170347597
1751119200,2025-06-28 14:00:00,XRP/USDT,2.18476,2.18476,2.18476,2.18476,0.00000000,0.0
1751115600,2025-06-28 13:00:00,XRP/USDT,2.18476,2.18476,2.18476,2.18476,0.00000000,0.0
1751112000,2025-06-28 12:00:00,XRP/USDT,2.18476,2.18476,2.18476,2.18476,0.00000000,0.0
1751108400,2025-06-28 11:00:00,XRP/USDT,2.18476,2.18476,2.18476,2.18476,0.00000000,0.0
1751104800,2025-06-28 10:00:00,XRP/USDT,2.18476,2.18476,2.18476,2.18476,0.00000000,0.0
1751101200,2025-06-28 09:00:00,XRP/USDT,2.18476,2.18476,2.18476,2.18476,6.07500000,13.272416999999999
1751097600,2025-06-28 08:00:00,XRP/USDT,2.18984,2.18986,2.18981,2.18981,47.69239835,104.4372908308135
1751094000,2025-06-28 07:00:00,XRP/USDT,2.19219,2.19219,2.18858,2.18858,312.10295616,683.0622877926528
1751090400,2025-06-28 06:00:00,XRP/USDT,2.18967,2.19782,2.18966,2.19201,315.81609994,692.2720492294794
1751086800,2025-06-28 05:00:00,XRP/USDT,2.18549,2.18549,2.18549,2.18549,37.02304998,80.91350550079021
1751083200,2025-06-28 04:00:00,XRP/USDT,2.18455,2.18455,2.18279,2.18279,52.11037163,113.7459980902477
1751079600,2025-06-28 03:00:00,XRP/USDT,2.18409,2.18409,2.18409,2.18409,0.00000000,0.0
1751076000,2025-06-28 02:00:00,XRP/USDT,2.17709,2.18669,2.17709,2.18409,1009.82693401,2205.5529083019005
1751072400,2025-06-28 01:00:00,XRP/USDT,2.14353,2.14353,2.14353,2.14353,0.00000000,0.0
1751068800,2025-06-28 00:00:00,XRP/USDT,2.14353,2.14353,2.14353,2.14353,0.00000000,0.0
1751065200,2025-06-27 23:00:00,XRP/USDT,2.13596,2.14353,2.13596,2.14353,8168.30968929,17509.016868283794
1751061600,2025-06-27 22:00:00,XRP/USDT,2.14854,2.14883,2.14403,2.14687,602.35082006,1293.1689050622122
1751058000,2025-06-27 21:00:00,XRP/USDT,2.11226,2.15423,2.11226,2.14664,9939.73655877,21337.036086518034
1751054400,2025-06-27 20:00:00,XRP/USDT,2.10141,2.10280,2.10141,2.10279,24.42238003,51.3551365032837
1751050800,2025-06-27 19:00:00,XRP/USDT,2.09022,2.09022,2.09022,2.09022,0.00000000,0.0
1751047200,2025-06-27 18:00:00,XRP/USDT,2.09230,2.09270,2.09022,2.09022,117.46540000,245.528528388
1751043600,2025-06-27 17:00:00,XRP/USDT,2.09977,2.09995,2.08550,2.08550,365.48182995,762.212356360725
1751040000,2025-06-27 16:00:00,XRP/USDT,2.10003,2.11824,2.10003,2.11681,6693.69494150,14169.280389116615
1751036400,2025-06-27 15:00:00,XRP/USDT,2.07456,2.09975,2.07456,2.09975,5201.33698395,10921.507332049012
1751032800,2025-06-27 14:00:00,XRP/USDT,2.09763,2.10190,2.06956,2.06956,543.56551256,1124.9414421736737
1751029200,2025-06-27 13:00:00,XRP/USDT,2.08594,2.09328,2.07613,2.09328,1178.12682124,2466.149312365267
1751025600,2025-06-27 12:00:00,XRP/USDT,2.10175,2.10196,2.08102,2.08454,25085.00000000,52290.685900000004
1751022000,2025-06-27 11:00:00,XRP/USDT,2.08811,2.08811,2.08811,2.08811,11.64360000,24.313117595999998
1751018400,2025-06-27 10:00:00,XRP/USDT,2.09358,2.09358,2.09272,2.09278,23.28720000,48.73498641599999
1751014800,2025-06-27 09:00:00,XRP/USDT,2.09658,2.09724,2.09658,2.09659,343.86476582,720.9434293705538
1751011200,2025-06-27 08:00:00,XRP/USDT,2.09491,2.09491,2.09489,2.09489,218.00000000,456.68602
1751007600,2025-06-27 07:00:00,XRP/USDT,2.09217,2.09217,2.09217,2.09217,101.25457829,211.8417910609893
1751004000,2025-06-27 06:00:00,XRP/USDT,2.08808,2.08808,2.08806,2.08806,191.56755481,400.0045484965686
1751000400,2025-06-27 05:00:00,XRP/USDT,2.08538,2.08538,2.08538,2.08538,0.00000000,0.0
1750996800,2025-06-27 04:00:00,XRP/USDT,2.08538,2.08538,2.08538,2.08538,0.00000000,0.0
1750993200,2025-06-27 03:00:00,XRP/USDT,2.08538,2.08538,2.08538,2.08538,0.00000000,0.0
1750989600,2025-06-27 02:00:00,XRP/USDT,2.08538,2.08538,2.08538,2.08538,0.00000000,0.0
1750986000,2025-06-27 01:00:00,XRP/USDT,2.08537,2.08538,2.08537,2.08538,45.66890185,95.23701453995298
1750982400,2025-06-27 00:00:00,XRP/USDT,2.09188,2.09462,2.08670,2.08670,495.29199038,1033.525796325946
1750978800,2025-06-26 23:00:00,XRP/USDT,2.11963,2.11963,2.11963,2.11963,0.00000000,0.0
1750975200,2025-06-26 22:00:00,XRP/USDT,2.11963,2.11963,2.11963,2.11963,70.83326951,150.1403230514813
1750971600,2025-06-26 21:00:00,XRP/USDT,2.13401,2.13401,2.11746,2.11746,285.92855417,605.4422763128082
1750968000,2025-06-26 20:00:00,XRP/USDT,2.12472,2.13126,2.12472,2.13126,187.67016218,399.9739098477468
1750964400,2025-06-26 19:00:00,XRP/USDT,2.11126,2.11126,2.11126,2.11126,0.00000000,0.0
1750960800,2025-06-26 18:00:00,XRP/USDT,2.11126,2.11126,2.11126,2.11126,0.00000000,0.0
1750957200,2025-06-26 17:00:00,XRP/USDT,2.11126,2.11126,2.11126,2.11126,5.82180000,12.291333468
1750953600,2025-06-26 16:00:00,XRP/USDT,2.11838,2.11936,2.10121,2.10819,9328.13314419,19665.477013249918
1750950000,2025-06-26 15:00:00,XRP/USDT,2.11174,2.12417,2.11174,2.11969,27470.93427569,58229.864674837336
1750946400,2025-06-26 14:00:00,XRP/USDT,2.13574,2.13814,2.12134,2.13477,3100.08937224,6617.977789176785
1750942800,2025-06-26 13:00:00,XRP/USDT,2.14640,2.15141,2.12999,2.13594,7264.70037141,15516.964111309477
1750939200,2025-06-26 12:00:00,XRP/USDT,2.16647,2.16647,2.15674,2.15674,8208.00378047,17702.53007349087
1750935600,2025-06-26 11:00:00,XRP/USDT,2.17230,2.17230,2.17230,2.17230,62.18105393,135.075903452139
1750932000,2025-06-26 10:00:00,XRP/USDT,2.17921,2.17921,2.17499,2.17499,145.94995108,317.4396840994892
1750928400,2025-06-26 09:00:00,XRP/USDT,2.18946,2.18946,2.17829,2.17833,1493.15381456,3252.5817488704847
1750924800,2025-06-26 08:00:00,XRP/USDT,2.19582,2.19582,2.19582,2.19582,0.00000000,0.0
1750921200,2025-06-26 07:00:00,XRP/USDT,2.19043,2.19582,2.19043,2.19582,194.13867332,426.2935816495224
1750917600,2025-06-26 06:00:00,XRP/USDT,2.20890,2.20890,2.20890,2.20890,0.00000000,0.0
1750914000,2025-06-26 05:00:00,XRP/USDT,2.20890,2.20890,2.20890,2.20890,0.00000000,0.0
1750910400,2025-06-26 04:00:00,XRP/USDT,2.20890,2.20890,2.20890,2.20890,0.00000000,0.0
1750906800,2025-06-26 03:00:00,XRP/USDT,2.20904,2.20904,2.20890,2.20890,43.11513597,95.23702384413299
1750903200,2025-06-26 02:00:00,XRP/USDT,2.20056,2.20056,2.20036,2.20036,83.20707329,183.08551578438437
1750899600,2025-06-26 01:00:00,XRP/USDT,2.19471,2.19973,2.19471,2.19950,446.11358664,981.2268338146799
1750896000,2025-06-26 00:00:00,XRP/USDT,2.18871,2.18871,2.18871,2.18871,0.00000000,0.0
1750892400,2025-06-25 23:00:00,XRP/USDT,2.18871,2.18871,2.18871,2.18871,0.00000000,0.0
1750888800,2025-06-25 22:00:00,XRP/USDT,2.18871,2.18871,2.18871,2.18871,0.00000000,0.0
1750885200,2025-06-25 21:00:00,XRP/USDT,2.19146,2.19148,2.18750,2.18871,592.28977160,1296.3505459986359
1750881600,2025-06-25 20:00:00,XRP/USDT,2.20271,2.20271,2.19925,2.19925,176.00703866,387.083479773005
1750878000,2025-06-25 19:00:00,XRP/USDT,2.18968,2.19778,2.18968,2.19643,1046.14717858,2297.7890474484693
1750874400,2025-06-25 18:00:00,XRP/USDT,2.18898,2.18995,2.18678,2.18803,614.59968016,1344.7625381804849
1750870800,2025-06-25 17:00:00,XRP/USDT,2.18564,2.18564,2.17952,2.17952,435.74616428,949.7174799715457
1750867200,2025-06-25 16:00:00,XRP/USDT,2.18836,2.18836,2.17788,2.17788,601.89545276,1310.8560686569488
1750863600,2025-06-25 15:00:00,XRP/USDT,2.19668,2.19668,2.17971,2.18098,508.71495762,1109.4971482700676
1750860000,2025-06-25 14:00:00,XRP/USDT,2.22300,2.22300,2.20388,2.20499,451.71059134,996.0173367987866
1750856400,2025-06-25 13:00:00,XRP/USDT,2.19064,2.22367,2.19018,2.21895,1408.18829507,3124.699417345577
1750852800,2025-06-25 12:00:00,XRP/USDT,2.18836,2.18836,2.18708,2.18708,182.25000000,398.59533
1750849200,2025-06-25 11:00:00,XRP/USDT,2.18856,2.19524,2.18856,2.19524,42.90391882,94.1843987504168
1750845600,2025-06-25 10:00:00,XRP/USDT,2.17785,2.17785,2.17785,2.17785,0.00000000,0.0
1750842000,2025-06-25 09:00:00,XRP/USDT,2.18082,2.18082,2.17785,2.17785,238.69251877,519.8365020032444
1750838400,2025-06-25 08:00:00,XRP/USDT,2.18021,2.18021,2.18021,2.18021,0.00000000,0.0
1750834800,2025-06-25 07:00:00,XRP/USDT,2.18021,2.18021,2.18021,2.18021,0.00000000,0.0
1750831200,2025-06-25 06:00:00,XRP/USDT,2.18022,2.18022,2.18021,2.18021,133.16770996,290.33357293189164
1750827600,2025-06-25 05:00:00,XRP/USDT,2.18415,2.18415,2.18415,2.18415,0.00000000,0.0
1750824000,2025-06-25 04:00:00,XRP/USDT,2.18415,2.18415,2.18415,2.18415,0.00000000,0.0
1750820400,2025-06-25 03:00:00,XRP/USDT,2.17817,2.18415,2.17817,2.18415,44.05148629,96.21505378030349
1750816800,2025-06-25 02:00:00,XRP/USDT,2.19312,2.19333,2.19312,2.19333,97.31743688,213.4492538320104
1750813200,2025-06-25 01:00:00,XRP/USDT,2.18924,2.18924,2.18859,2.18859,159.36898242,348.79336123458785
1750809600,2025-06-25 00:00:00,XRP/USDT,2.19147,2.19147,2.19147,2.19147,0.00000000,0.0
1750806000,2025-06-24 23:00:00,XRP/USDT,2.19147,2.19147,2.19147,2.19147,0.00000000,0.0
1750802400,2025-06-24 22:00:00,XRP/USDT,2.19147,2.19147,2.19147,2.19147,57.24151309,125.44305869134229
1750798800,2025-06-24 21:00:00,XRP/USDT,2.20304,2.20304,2.20304,2.20304,0.00000000,0.0
1750795200,2025-06-24 20:00:00,XRP/USDT,2.20304,2.20304,2.20304,2.20304,0.00000000,0.0
1750791600,2025-06-24 19:00:00,XRP/USDT,2.20270,2.20304,2.20270,2.20304,44.12441881,97.20785961518241
1750788000,2025-06-24 18:00:00,XRP/USDT,2.20095,2.20095,2.19906,2.19906,122.69427454,269.81207136993237
1750784400,2025-06-24 17:00:00,XRP/USDT,2.19965,2.19965,2.19965,2.19965,454.38230146,999.4820294064891
1750780800,2025-06-24 16:00:00,XRP/USDT,2.19160,2.19795,2.18863,2.19641,1065.93579924,2341.232048808729
1750777200,2025-06-24 15:00:00,XRP/USDT,2.19065,2.19306,2.18343,2.19283,294.35029394,645.4601550604501
1750773600,2025-06-24 14:00:00,XRP/USDT,2.19069,2.19113,2.18212,2.18212,402.12909100,877.49393205292
1750770000,2025-06-24 13:00:00,XRP/USDT,2.17085,2.17695,2.17085,2.17695,176.22627672,383.635793105604
1750766400,2025-06-24 12:00:00,XRP/USDT,2.18080,2.18080,2.18080,2.18080,0.00000000,0.0
1750762800,2025-06-24 11:00:00,XRP/USDT,2.18080,2.18080,2.18080,2.18080,204.97813894,447.01632540035206
1750759200,2025-06-24 10:00:00,XRP/USDT,2.19554,2.19557,2.19554,2.19557,130.00000000,285.4241
1750755600,2025-06-24 09:00:00,XRP/USDT,2.19886,2.19886,2.19331,2.19331,159.08070054,348.9132913013874
1750752000,2025-06-24 08:00:00,XRP/USDT,2.16707,2.17797,2.16707,2.17797,169.52065349,369.21089768161534
1750748400,2025-06-24 07:00:00,XRP/USDT,2.19292,2.20032,2.18137,2.18137,996.18147638,2173.0403871310405
1750744800,2025-06-24 06:00:00,XRP/USDT,2.18807,2.19499,2.18507,2.19499,969.22412903,2127.43727097956
1750741200,2025-06-24 05:00:00,XRP/USDT,2.16785,2.16785,2.16785,2.16785,11.61746400,25.1849193324
1750737600,2025-06-24 04:00:00,XRP/USDT,2.15207,2.15351,2.14749,2.15269,8397.78078817,18077.818724885678
1750734000,2025-06-24 03:00:00,XRP/USDT,2.13182,2.13182,2.13182,2.13182,0.00000000,0.0
1750730400,2025-06-24 02:00:00,XRP/USDT,2.14559,2.14559,2.13182,2.13182,8764.32288673,18683.95881638875
1750726800,2025-06-24 01:00:00,XRP/USDT,2.15512,2.15758,2.15381,2.15381,336.59492658,724.9615188172697
1750723200,2025-06-24 00:00:00,XRP/USDT,2.15674,2.15674,2.14557,2.14557,240.89166351,516.8499264771508
1750719600,2025-06-23 23:00:00,XRP/USDT,2.15942,2.16913,2.15698,2.15698,17127.60993007,36943.91206696239
1750716000,2025-06-23 22:00:00,XRP/USDT,2.09752,2.16589,2.09752,2.16158,17780.41667125,38433.79306824057
1750712400,2025-06-23 21:00:00,XRP/USDT,2.07913,2.08011,2.07913,2.08011,702.65656866,1461.6029550353524
1750708800,2025-06-23 20:00:00,XRP/USDT,2.07981,2.07981,2.07981,2.07981,11.56529383,24.0536137605723
1750705200,2025-06-23 19:00:00,XRP/USDT,2.05547,2.05948,2.05547,2.05839,356.76955342,734.3708810641939
1750701600,2025-06-23 18:00:00,XRP/USDT,2.03516,2.05123,2.03516,2.04636,2280.18288144,4666.075041263559
1750698000,2025-06-23 17:00:00,XRP/USDT,1.97652,2.03140,1.97652,2.02671,15862.51211042,32148.71191930932
1750694400,2025-06-23 16:00:00,XRP/USDT,1.99443,1.99444,1.96625,1.96635,12102.48126225,23797.714030025287
1750690800,2025-06-23 15:00:00,XRP/USDT,2.02395,2.02395,1.99735,1.99735,17841.31869227,35635.357890005485
1750687200,2025-06-23 14:00:00,XRP/USDT,2.03101,2.03746,2.01981,2.02041,2675.96681619,5406.550115098438
1750683600,2025-06-23 13:00:00,XRP/USDT,2.00652,2.03033,1.98763,2.03033,22761.80866816,46213.9829932253
1750680000,2025-06-23 12:00:00,XRP/USDT,2.00155,2.00155,2.00155,2.00155,0.00000000,0.0
1750676400,2025-06-23 11:00:00,XRP/USDT,1.99774,2.00155,1.99774,2.00155,336.06875281,672.6584121868555
1750672800,2025-06-23 10:00:00,XRP/USDT,1.99407,1.99407,1.99407,1.99407,116.62032879,232.5490990302753
1750669200,2025-06-23 09:00:00,XRP/USDT,2.00451,2.00862,2.00215,2.00848,8841.88089054,17758.740931031778
1750665600,2025-06-23 08:00:00,XRP/USDT,2.02221,2.02221,2.02221,2.02221,0.00000000,0.0
1750662000,2025-06-23 07:00:00,XRP/USDT,2.02301,2.02302,2.02221,2.02221,1065.45574086,2154.5752537245007
1750658400,2025-06-23 06:00:00,XRP/USDT,2.01975,2.01975,2.01975,2.01975,229.69426683,463.92499542989253
1750654800,2025-06-23 05:00:00,XRP/USDT,2.02504,2.02504,2.02504,2.02504,0.00000000,0.0
1750651200,2025-06-23 04:00:00,XRP/USDT,2.02504,2.02504,2.02504,2.02504,208.27940000,421.77411617600006
1750647600,2025-06-23 03:00:00,XRP/USDT,2.01347,2.01347,2.01347,2.01347,0.00000000,0.0
1750644000,2025-06-23 02:00:00,XRP/USDT,2.01560,2.01560,2.01347,2.01347,242.59473459,488.4572202549273
1750640400,2025-06-23 01:00:00,XRP/USDT,2.01183,2.01183,2.01183,2.01183,420.86243388,846.7036703528004
1750636800,2025-06-23 00:00:00,XRP/USDT,2.01308,2.03074,2.01231,2.01497,2149.68209836,4331.544937732449
1750633200,2025-06-22 23:00:00,XRP/USDT,2.00768,2.01998,2.00768,2.01653,10603.25022605,21381.772178336607
1750629600,2025-06-22 22:00:00,XRP/USDT,1.96842,2.01339,1.95042,2.01338,21361.89328289,43009.608697905074
1750626000,2025-06-22 21:00:00,XRP/USDT,1.97277,1.97340,1.95615,1.95615,5991.88431130,11721.024495549496
1750622400,2025-06-22 20:00:00,XRP/USDT,1.96000,1.97045,1.91720,1.97045,12600.66369602,24828.97777982261
1750618800,2025-06-22 19:00:00,XRP/USDT,1.96821,1.96821,1.96821,1.96821,0.00000000,0.0
1750615200,2025-06-22 18:00:00,XRP/USDT,1.96821,1.96821,1.96821,1.96821,0.00000000,0.0
1750611600,2025-06-22 17:00:00,XRP/USDT,1.96110,1.96821,1.96092,1.96821,78.07500000,153.66799575000002
1750608000,2025-06-22 16:00:00,XRP/USDT,1.93498,1.95376,1.93147,1.95376,3140.67747718,6136.130027815197
1750604400,2025-06-22 15:00:00,XRP/USDT,1.95387,1.95387,1.94975,1.94975,3552.12500000,6925.755718750001
1750600800,2025-06-22 14:00:00,XRP/USDT,1.96517,1.96517,1.92814,1.94815,10819.97522799,21078.93474040872
1750597200,2025-06-22 13:00:00,XRP/USDT,1.99391,1.99409,1.95133,1.96259,10626.55930319,20855.579022847665
1750593600,2025-06-22 12:00:00,XRP/USDT,2.02186,2.02254,2.00486,2.00903,1754.92469508,3525.6963601565726
1750590000,2025-06-22 11:00:00,XRP/USDT,2.03367,2.03367,2.01684,2.02408,2333.11909881,4722.419705519345
1750586400,2025-06-22 10:00:00,XRP/USDT,2.04039,2.04111,2.03536,2.03826,40755.74034807,83070.79532185716
1750582800,2025-06-22 09:00:00,XRP/USDT,2.06910,2.06910,2.06910,2.06910,0.00000000,0.0
1750579200,2025-06-22 08:00:00,XRP/USDT,2.07160,2.07160,2.06910,2.06910,24.30000000,50.27913
1750575600,2025-06-22 07:00:00,XRP/USDT,2.07436,2.07436,2.07436,2.07436,0.00000000,0.0
1750572000,2025-06-22 06:00:00,XRP/USDT,2.07436,2.07436,2.07436,2.07436,0.00000000,0.0
1750568400,2025-06-22 05:00:00,XRP/USDT,2.07436,2.07436,2.07436,2.07436,17.19046074,35.6592041406264
1750564800,2025-06-22 04:00:00,XRP/USDT,2.06040,2.06040,2.06040,2.06040,0.00000000,0.0
1750561200,2025-06-22 03:00:00,XRP/USDT,2.06040,2.06040,2.06040,2.06040,0.00000000,0.0
1750557600,2025-06-22 02:00:00,XRP/USDT,2.06040,2.06040,2.06040,2.06040,174.67113533,359.892407233932
1750554000,2025-06-22 01:00:00,XRP/USDT,2.03591,2.03591,2.03591,2.03591,0.00000000,0.0
1750550400,2025-06-22 00:00:00,XRP/USDT,2.03591,2.03591,2.03591,2.03591,0.00000000,0.0
1750546800,2025-06-21 23:00:00,XRP/USDT,2.04417,2.04417,2.03193,2.03591,6115.03538669,12449.661694116037
1750543200,2025-06-21 22:00:00,XRP/USDT,2.03676,2.03676,2.03676,2.03676,712.23125127,1450.6441233366854
1750539600,2025-06-21 21:00:00,XRP/USDT,2.08117,2.08117,2.02135,2.03900,8106.46208412,16529.07618952068
1750536000,2025-06-21 20:00:00,XRP/USDT,2.07157,2.09153,2.07157,2.09153,2223.38067408,4650.267381258543
1750532400,2025-06-21 19:00:00,XRP/USDT,2.08327,2.08327,2.07160,2.07160,643.54365498,1333.165035656568
1750528800,2025-06-21 18:00:00,XRP/USDT,2.09617,2.10360,2.08244,2.08244,1468.32110251,3057.690596710924
1750525200,2025-06-21 17:00:00,XRP/USDT,2.10076,2.10077,2.09684,2.09684,342.97278856,719.1590619641504
1750521600,2025-06-21 16:00:00,XRP/USDT,2.11812,2.11812,2.11812,2.11812,0.00000000,0.0
1750518000,2025-06-21 15:00:00,XRP/USDT,2.11812,2.11812,2.11812,2.11812,72.58673312,153.7474111561344
1750514400,2025-06-21 14:00:00,XRP/USDT,2.11833,2.12215,2.11456,2.11673,669.11232518,1416.3301320782614
1750510800,2025-06-21 13:00:00,XRP/USDT,2.12856,2.12856,2.12668,2.12668,208.25473073,442.8911707488764
1750507200,2025-06-21 12:00:00,XRP/USDT,2.13717,2.13717,2.13717,2.13717,0.00000000,0.0
1750503600,2025-06-21 11:00:00,XRP/USDT,2.13717,2.13717,2.13717,2.13717,72.00000000,153.87624
1750500000,2025-06-21 10:00:00,XRP/USDT,2.13800,2.13800,2.13800,2.13800,0.00000000,0.0
1750496400,2025-06-21 09:00:00,XRP/USDT,2.13964,2.14153,2.13800,2.13800,8529.33064418,18235.708917256838
1750492800,2025-06-21 08:00:00,XRP/USDT,2.13589,2.13589,2.13589,2.13589,77.75360268,166.07314242818518
1750489200,2025-06-21 07:00:00,XRP/USDT,2.12778,2.12778,2.12778,2.12778,0.00000000,0.0
1750485600,2025-06-21 06:00:00,XRP/USDT,2.12778,2.12778,2.12778,2.12778,0.00000000,0.0
1750482000,2025-06-21 05:00:00,XRP/USDT,2.12778,2.12778,2.12778,2.12778,0.00000000,0.0
1750478400,2025-06-21 04:00:00,XRP/USDT,2.12778,2.12778,2.12778,2.12778,0.00000000,0.0
1750474800,2025-06-21 03:00:00,XRP/USDT,2.12778,2.12778,2.12778,2.12778,40.58834547,86.3630697241566
1750471200,2025-06-21 02:00:00,XRP/USDT,2.12344,2.12344,2.12344,2.12344,103.00000000,218.71432
1750467600,2025-06-21 01:00:00,XRP/USDT,2.11689,2.11689,2.11689,2.11689,0.00000000,0.0
1750464000,2025-06-21 00:00:00,XRP/USDT,2.11689,2.11689,2.11689,2.11689,126.87186272,268.5737774733408
1750460400,2025-06-20 23:00:00,XRP/USDT,2.11183,2.11335,2.11183,2.11335,238.38568970,503.792397327495
1750456800,2025-06-20 22:00:00,XRP/USDT,2.11404,2.11622,2.11404,2.11622,165.61284840,350.473222041048
1750453200,2025-06-20 21:00:00,XRP/USDT,2.12223,2.12616,2.12223,2.12616,237.50434014,504.97222783206246
1750449600,2025-06-20 20:00:00,XRP/USDT,2.12589,2.12589,2.12582,2.12582,280.23387836,595.7267832952552
1750446000,2025-06-20 19:00:00,XRP/USDT,2.11520,2.12313,2.11518,2.12313,347.88679189,738.6088844654157
1750442400,2025-06-20 18:00:00,XRP/USDT,2.12173,2.13504,2.12173,2.13245,718.42815529,1532.0121197481603
1750438800,2025-06-20 17:00:00,XRP/USDT,2.12062,2.12062,2.08532,2.11975,3531.49069264,7485.877395723639
1750435200,2025-06-20 16:00:00,XRP/USDT,2.13176,2.13176,2.11902,2.12547,312.91774602,665.0972816331293
1750431600,2025-06-20 15:00:00,XRP/USDT,2.13904,2.14235,2.13788,2.13788,669.01401700,1430.2716866639598
1750428000,2025-06-20 14:00:00,XRP/USDT,2.15963,2.15963,2.13557,2.13557,1468.89017600,3136.9177931603203
1750424400,2025-06-20 13:00:00,XRP/USDT,2.17600,2.17600,2.16344,2.16351,8769.71124323,18973.357971840538
1750420800,2025-06-20 12:00:00,XRP/USDT,2.17332,2.17354,2.17332,2.17332,60.27984329,131.0073890190228
1750417200,2025-06-20 11:00:00,XRP/USDT,2.16778,2.17325,2.16725,2.17325,1990.20308957,4325.208864408002
1750413600,2025-06-20 10:00:00,XRP/USDT,2.17013,2.17013,2.17013,2.17013,0.00000000,0.0
1750410000,2025-06-20 09:00:00,XRP/USDT,2.16593,2.17013,2.16593,2.17013,2766.45228810,6003.561103974453
1750406400,2025-06-20 08:00:00,XRP/USDT,2.17425,2.17425,2.16575,2.16725,493.91555167,1070.4384793568076
1750402800,2025-06-20 07:00:00,XRP/USDT,2.14414,2.15904,2.14414,2.15904,204.24744218,440.9783975643072
1750399200,2025-06-20 06:00:00,XRP/USDT,2.14328,2.14328,2.14328,2.14328,0.00000000,0.0
1750395600,2025-06-20 05:00:00,XRP/USDT,2.14328,2.14328,2.14328,2.14328,95.57456801,204.84306012447277
1750392000,2025-06-20 04:00:00,XRP/USDT,2.15969,2.15969,2.15969,2.15969,0.00000000,0.0
