unix,open,high,low,close,Volume LINK,Volume ETH,return,log_return,SMA_24,volatility_24
1657828800,0.005256,0.005256,0.005256,0.005256,0.000000,0.000000,0.000000,0.000000,0.005235,0.009928
1657825200,0.005256,0.005256,0.005256,0.005256,2.980151,0.015663,0.000000,0.000000,0.005246,0.009928
1657821600,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.064878,0.062860,0.005270,0.016208
1657818000,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.000000,0.000000,0.005284,0.013243
1657814400,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.000000,0.000000,0.005299,0.013243
1657810800,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.000000,0.000000,0.005313,0.013243
1657807200,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.000000,0.000000,0.005327,0.013243
1657803600,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.000000,0.000000,0.005341,0.013243
1657800000,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.000000,0.000000,0.005355,0.013243
1657796400,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.000000,0.000000,0.005370,0.013243
1657792800,0.005597,0.005597,0.005597,0.005597,0.000000,0.000000,0.000000,0.000000,0.005384,0.013243
1657789200,0.005597,0.005597,0.005597,0.005597,41.202451,0.230608,0.000000,0.000000,0.005398,0.013243
1657785600,0.005600,0.005600,0.005600,0.005600,0.000000,0.000000,0.000536,0.000536,0.005412,0.013239
1657782000,0.005600,0.005600,0.005600,0.005600,0.000000,0.000000,0.000000,0.000000,0.005427,0.013239
1657778400,0.005600,0.005600,0.005600,0.005600,0.000000,0.000000,0.000000,0.000000,0.005441,0.013239
1657774800,0.005600,0.005600,0.005600,0.005600,0.000000,0.000000,0.000000,0.000000,0.005455,0.013239
1657771200,0.005600,0.005600,0.005600,0.005600,0.000000,0.000000,0.000000,0.000000,0.005470,0.013239
1657767600,0.005600,0.005600,0.005600,0.005600,2.804225,0.015703,0.000000,0.000000,0.005484,0.013239
1657764000,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.013214,0.013128,0.005501,0.013394
1657760400,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005519,0.013394
1657756800,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005536,0.013394
1657753200,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005554,0.013394
1657749600,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005571,0.013394
1657746000,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005589,0.013394
1657742400,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005606,0.013394
1657738800,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005623,0.013394
1657735200,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005627,0.002695
1657731600,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005630,0.002695
1657728000,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005633,0.002695
1657724400,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005636,0.002695
1657720800,0.005674,0.005674,0.005674,0.005674,0.000000,0.000000,0.000000,0.000000,0.005639,0.002695
1657717200,0.005652,0.005678,0.005652,0.005674,237.570196,1.347912,0.000000,0.000000,0.005643,0.002695
1657713600,0.005604,0.005678,0.005604,0.005677,23.400000,0.132835,0.000529,0.000529,0.005646,0.002692
1657710000,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.008455,0.008420,0.005651,0.003129
1657706400,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005657,0.003129
1657702800,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005662,0.003129
1657699200,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005667,0.003134
1657695600,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005672,0.003134
1657692000,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005678,0.003134
1657688400,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005683,0.003134
1657684800,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005688,0.003134
1657681200,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005693,0.003134
1657677600,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005695,0.001725
1657674000,0.005725,0.005725,0.005725,0.005725,0.000000,0.000000,0.000000,0.000000,0.005698,0.001725
1657670400,0.005725,0.005725,0.005725,0.005725,7.966417,0.045607,0.000000,0.000000,0.005700,0.001725
1657666800,0.005811,0.005811,0.005811,0.005811,0.000000,0.000000,0.015022,0.014910,0.005705,0.003448
1657663200,0.005811,0.005811,0.005811,0.005811,0.000000,0.000000,0.000000,0.000000,0.005711,0.003448
1657659600,0.005811,0.005811,0.005811,0.005811,0.000000,0.000000,0.000000,0.000000,0.005717,0.003448
1657656000,0.005811,0.005811,0.005811,0.005811,16.025082,0.093118,0.000000,0.000000,0.005722,0.003448
1657652400,0.005860,0.005860,0.005837,0.005837,75.789364,0.442388,0.004474,0.004464,0.005729,0.003512
1657648800,0.005770,0.005770,0.005770,0.005770,0.000000,0.000000,-0.011478,-0.011545,0.005733,0.004360
1657645200,0.005770,0.005770,0.005770,0.005770,3.676832,0.021214,0.000000,0.000000,0.005737,0.004360
1657641600,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,-0.034835,-0.035457,0.005733,0.008468
1657638000,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005729,0.008468
1657634400,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005724,0.008468
1657630800,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005720,0.008468
1657627200,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005715,0.008466
1657623600,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005709,0.008238
1657620000,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005702,0.008238
1657616400,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005696,0.008238
1657612800,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005689,0.008238
1657609200,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005683,0.008238
1657605600,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005676,0.008238
1657602000,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005670,0.008238
1657598400,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005663,0.008238
1657594800,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005657,0.008238
1657591200,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005650,0.008238
1657587600,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005644,0.008238
1657584000,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005637,0.008238
1657580400,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005627,0.007496
1657576800,0.005569,0.005569,0.005569,0.005569,0.000000,0.000000,0.000000,0.000000,0.005617,0.007496
1657573200,0.005569,0.005569,0.005569,0.005569,2.853537,0.015891,0.000000,0.000000,0.005607,0.007496
1657569600,0.005537,0.005537,0.005537,0.005537,0.000000,0.000000,-0.005746,-0.005763,0.005596,0.007529
1657566000,0.005537,0.005537,0.005537,0.005537,0.000000,0.000000,0.000000,0.000000,0.005583,0.007417
1657562400,0.005537,0.005537,0.005537,0.005537,0.000000,0.000000,0.000000,0.000000,0.005573,0.007156
1657558800,0.005537,0.005537,0.005537,0.005537,0.000000,0.000000,0.000000,0.000000,0.005564,0.007156
1657555200,0.005559,0.005559,0.005537,0.005537,5.703483,0.031581,0.000000,0.000000,0.005562,0.001173
1657551600,0.005512,0.005512,0.005512,0.005512,2.849946,0.015709,-0.004515,-0.004525,0.005560,0.001460
1657548000,0.005488,0.005488,0.005488,0.005488,2.870033,0.015752,-0.004354,-0.004364,0.005557,0.001661
1657544400,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,-0.037172,-0.037881,0.005545,0.007640
1657540800,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005533,0.007640
1657537200,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005521,0.007640
1657533600,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005509,0.007640
1657530000,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005497,0.007640
1657526400,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005485,0.007640
1657522800,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005473,0.007640
1657519200,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005462,0.007640
1657515600,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005450,0.007640
1657512000,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005438,0.007640
1657508400,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005426,0.007640
1657504800,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005414,0.007640
1657501200,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005402,0.007640
1657497600,0.005284,0.005284,0.005284,0.005284,0.000000,0.000000,0.000000,0.000000,0.005390,0.007640
1657494000,0.005284,0.005284,0.005284,0.005284,2.870033,0.015165,0.000000,0.000000,0.005378,0.007640
1657490400,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.009084,0.009043,0.005369,0.007969
1657486800,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005359,0.007969
1657483200,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005350,0.007931
1657479600,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005342,0.007931
1657476000,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005333,0.007931
1657472400,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005325,0.007931
1657468800,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005316,0.007931
1657465200,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005308,0.007911
1657461600,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005302,0.007889
1657458000,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005304,0.001854
1657454400,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005306,0.001854
1657450800,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005308,0.001854
1657447200,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005310,0.001854
1657443600,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005312,0.001854
1657440000,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005314,0.001854
1657436400,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005316,0.001854
1657432800,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005318,0.001854
1657429200,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005320,0.001854
1657425600,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005322,0.001854
1657422000,0.005332,0.005332,0.005332,0.005332,0.000000,0.000000,0.000000,0.000000,0.005324,0.001854
1657418400,0.005332,0.005332,0.005332,0.005332,2.851712,0.015204,0.000000,0.000000,0.005326,0.001854
1657414800,0.005338,0.005338,0.005338,0.005338,0.000000,0.000000,0.001125,0.001125,0.005328,0.001859
1657411200,0.005338,0.005338,0.005338,0.005338,0.000000,0.000000,0.000000,0.000000,0.005330,0.001859
1657407600,0.005338,0.005338,0.005338,0.005338,2.851712,0.015224,0.000000,0.000000,0.005333,0.001859
1657404000,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,-0.013301,-0.013390,0.005330,0.002735
1657400400,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005327,0.002735
1657396800,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005325,0.002735
1657393200,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005322,0.002735
1657389600,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005319,0.002735
1657386000,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005317,0.002735
1657382400,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005314,0.002735
1657378800,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005311,0.002735
1657375200,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005308,0.002735
1657371600,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005306,0.002735
1657368000,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005303,0.002735
1657364400,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005300,0.002735
1657360800,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005298,0.002735
1657357200,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005295,0.002735
1657353600,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005292,0.002735
1657350000,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005289,0.002735
1657346400,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005287,0.002735
1657342800,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005284,0.002735
1657339200,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005281,0.002735
1657335600,0.005267,0.005267,0.005267,0.005267,0.000000,0.000000,0.000000,0.000000,0.005279,0.002735
1657332000,0.005266,0.005267,0.005266,0.005267,29.015819,0.152813,0.000000,0.000000,0.005276,0.002735
1657328400,0.005182,0.005182,0.005182,0.005182,0.000000,0.000000,-0.016138,-0.016270,0.005269,0.004177
1657324800,0.005182,0.005182,0.005182,0.005182,0.000000,0.000000,0.000000,0.000000,0.005263,0.004177
1657321200,0.005182,0.005182,0.005182,0.005182,0.000000,0.000000,0.000000,0.000000,0.005256,0.004177
1657317600,0.005182,0.005182,0.005182,0.005182,0.000000,0.000000,0.000000,0.000000,0.005253,0.003294
1657314000,0.005182,0.005182,0.005182,0.005182,0.000000,0.000000,0.000000,0.000000,0.005249,0.003294
1657310400,0.005182,0.005182,0.005182,0.005182,0.000000,0.000000,0.000000,0.000000,0.005246,0.003294
1657306800,0.005182,0.005182,0.005182,0.005182,83.755892,0.434041,0.000000,0.000000,0.005242,0.003294
1657303200,0.005155,0.005155,0.005155,0.005155,0.000000,0.000000,-0.005210,-0.005224,0.005238,0.003417
1657299600,0.005155,0.005155,0.005155,0.005155,0.000000,0.000000,0.000000,0.000000,0.005233,0.003417
1657296000,0.005155,0.005155,0.005155,0.005155,0.000000,0.000000,0.000000,0.000000,0.005228,0.003417
1657292400,0.005200,0.005200,0.005155,0.005155,1190.353698,6.136749,0.000000,0.000000,0.005224,0.003417
1657288800,0.005264,0.005264,0.005264,0.005264,0.000000,0.000000,0.021145,0.020924,0.005223,0.005652
1657285200,0.005264,0.005264,0.005264,0.005264,0.000000,0.000000,0.000000,0.000000,0.005223,0.005652
1657281600,0.005264,0.005264,0.005264,0.005264,15.858707,0.083481,0.000000,0.000000,0.005223,0.005652
1657278000,0.005289,0.005289,0.005289,0.005289,9.850628,0.052100,0.004749,0.004738,0.005224,0.005735
1657274400,0.005305,0.005305,0.005305,0.005305,0.000000,0.000000,0.003025,0.003021,0.005226,0.005763
1657270800,0.005305,0.005305,0.005305,0.005305,46.982325,0.249230,0.000000,0.000000,0.005227,0.005763
1657267200,0.005293,0.005293,0.005293,0.005293,0.000000,0.000000,-0.002262,-0.002265,0.005228,0.005787
1657263600,0.005293,0.005293,0.005293,0.005293,2.073776,0.010977,0.000000,0.000000,0.005229,0.005787
1657260000,0.005300,0.005300,0.005200,0.005200,1045.820605,5.438267,-0.017570,-0.017727,0.005227,0.006833
1657256400,0.005345,0.005345,0.005345,0.005345,0.000000,0.000000,0.027885,0.027503,0.005230,0.008963
1657252800,0.005345,0.005345,0.005345,0.005345,0.000000,0.000000,0.000000,0.000000,0.005233,0.008963
1657249200,0.005345,0.005345,0.005345,0.005345,0.000000,0.000000,0.000000,0.000000,0.005236,0.008963
1657245600,0.005345,0.005345,0.005345,0.005345,0.000000,0.000000,0.000000,0.000000,0.005240,0.008963
1657242000,0.005345,0.005345,0.005345,0.005345,0.000000,0.000000,0.000000,0.000000,0.005246,0.008223
1657238400,0.005345,0.005345,0.005345,0.005345,0.000000,0.000000,0.000000,0.000000,0.005253,0.008223
1657234800,0.005345,0.005345,0.005345,0.005345,0.000000,0.000000,0.000000,0.000000,0.005260,0.008223
1657231200,0.005345,0.005345,0.005345,0.005345,289.232104,1.545850,0.000000,0.000000,0.005267,0.008223
1657227600,0.005345,0.005345,0.005345,0.005345,939.317953,5.020344,0.000000,0.000000,0.005274,0.008223
1657224000,0.005385,0.005385,0.005362,0.005362,188.282134,1.009503,0.003181,0.003175,0.005281,0.008227
1657220400,0.005385,0.005385,0.005374,0.005374,14.827605,0.079681,0.002238,0.002235,0.005289,0.008222
1657216800,0.005394,0.005413,0.005394,0.005413,9.316528,0.050435,0.007257,0.007231,0.005300,0.008170
1657213200,0.005455,0.005455,0.005455,0.005455,0.000000,0.000000,0.007759,0.007729,0.005312,0.008238
1657209600,0.005421,0.005455,0.005421,0.005455,16.838224,0.091846,0.000000,0.000000,0.005325,0.008238
1657206000,0.005444,0.005444,0.005444,0.005444,8.673315,0.047219,-0.002016,-0.002019,0.005337,0.008274
1657202400,0.005479,0.005479,0.005479,0.005479,0.000000,0.000000,0.006429,0.006409,0.005346,0.007306
1657198800,0.005479,0.005479,0.005479,0.005479,0.000000,0.000000,0.000000,0.000000,0.005355,0.007306
1657195200,0.005479,0.005479,0.005479,0.005479,0.000000,0.000000,0.000000,0.000000,0.005364,0.007306
1657191600,0.005488,0.005488,0.005479,0.005479,5.127738,0.028096,0.000000,0.000000,0.005372,0.007284
1657188000,0.005452,0.005452,0.005452,0.005452,0.000000,0.000000,-0.004928,-0.004940,0.005378,0.007391
1657184400,0.005452,0.005452,0.005452,0.005452,0.000000,0.000000,0.000000,0.000000,0.005384,0.007391
1657180800,0.005452,0.005452,0.005452,0.005452,0.000000,0.000000,0.000000,0.000000,0.005391,0.007360
1657177200,0.005452,0.005452,0.005452,0.005452,5.516828,0.030080,0.000000,0.000000,0.005397,0.007360
1657173600,0.005404,0.005404,0.005404,0.005404,0.000000,0.000000,-0.008804,-0.008843,0.005406,0.006559
1657170000,0.005404,0.005404,0.005404,0.005404,0.000000,0.000000,0.000000,0.000000,0.005408,0.003427
1657166400,0.005404,0.005404,0.005404,0.005404,0.000000,0.000000,0.000000,0.000000,0.005411,0.003427
1657162800,0.005404,0.005404,0.005404,0.005404,0.000000,0.000000,0.000000,0.000000,0.005413,0.003427
1657159200,0.005404,0.005404,0.005404,0.005404,0.000000,0.000000,0.000000,0.000000,0.005416,0.003427
1657155600,0.005345,0.005422,0.005345,0.005404,1456.941175,7.873310,0.000000,0.000000,0.005418,0.003427
1657152000,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.015174,0.015060,0.005424,0.004552
1657148400,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005430,0.004552
1657144800,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005436,0.004552
1657141200,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005441,0.004552
1657137600,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005447,0.004535
1657134000,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005451,0.004531
1657130400,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005454,0.004323
1657126800,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005456,0.004043
1657123200,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005457,0.004043
1657119600,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005459,0.004015
1657116000,0.005486,0.005486,0.005486,0.005486,0.000000,0.000000,0.000000,0.000000,0.005459,0.003799
1657112400,0.005486,0.005486,0.005486,0.005486,14.051093,0.077084,0.000000,0.000000,0.005459,0.003799
1657108800,0.005494,0.005494,0.005494,0.005494,0.532180,0.002924,0.001458,0.001457,0.005460,0.003810
1657105200,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.004732,0.004721,0.005462,0.003924
1657101600,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005464,0.003763
1657098000,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005467,0.003763
1657094400,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005470,0.003763
1657090800,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005473,0.003763
1657087200,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005478,0.003202
1657083600,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005483,0.003202
1657080000,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005487,0.003202
1657076400,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005492,0.003202
1657072800,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005497,0.003202
1657069200,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005502,0.003202
1657065600,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005503,0.000998
1657062000,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005505,0.000998
1657058400,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005506,0.000998
1657054800,0.005520,0.005520,0.005520,0.005520,0.000000,0.000000,0.000000,0.000000,0.005508,0.000998
1657051200,0.005520,0.005520,0.005520,0.005520,500.000000,2.760000,0.000000,0.000000,0.005509,0.000998
1657047600,0.005607,0.005607,0.005607,0.005607,0.000000,0.000000,0.015761,0.015638,0.005514,0.003316
1657044000,0.005607,0.005607,0.005607,0.005607,0.000000,0.000000,0.000000,0.000000,0.005519,0.003316
1657040400,0.005607,0.005607,0.005607,0.005607,10.231593,0.057367,0.000000,0.000000,0.005524,0.003316
1657036800,0.005531,0.005531,0.005531,0.005531,0.000000,0.000000,-0.013554,-0.013647,0.005526,0.004441
1657033200,0.005531,0.005531,0.005531,0.005531,0.000000,0.000000,0.000000,0.000000,0.005528,0.004441
1657029600,0.005531,0.005531,0.005531,0.005531,0.000000,0.000000,0.000000,0.000000,0.005530,0.004441
1657026000,0.005531,0.005531,0.005531,0.005531,0.000000,0.000000,0.000000,0.000000,0.005532,0.004441
1657022400,0.005531,0.005531,0.005531,0.005531,0.000000,0.000000,0.000000,0.000000,0.005533,0.004436
1657018800,0.005531,0.005531,0.005531,0.005531,0.000000,0.000000,0.000000,0.000000,0.005534,0.004334
1657015200,0.005531,0.005531,0.005531,0.005531,9.031552,0.049950,0.000000,0.000000,0.005534,0.004334
1657011600,0.005585,0.005585,0.005585,0.005585,0.000000,0.000000,0.009763,0.009716,0.005537,0.004762
1657008000,0.005585,0.005585,0.005585,0.005585,0.000000,0.000000,0.000000,0.000000,0.005540,0.004762
1657004400,0.005585,0.005585,0.005585,0.005585,0.000000,0.000000,0.000000,0.000000,0.005542,0.004762
1657000800,0.005585,0.005585,0.005585,0.005585,0.000000,0.000000,0.000000,0.000000,0.005545,0.004762
1656997200,0.005585,0.005585,0.005585,0.005585,0.000000,0.000000,0.000000,0.000000,0.005548,0.004762
1656993600,0.005585,0.005585,0.005585,0.005585,2.705275,0.015110,0.000000,0.000000,0.005550,0.004762
1656990000,0.005550,0.005550,0.005550,0.005550,0.000000,0.000000,-0.006267,-0.006287,0.005552,0.004958
1656986400,0.005550,0.005550,0.005550,0.005550,0.000000,0.000000,0.000000,0.000000,0.005553,0.004958
1656982800,0.005550,0.005550,0.005550,0.005550,301.829068,1.675151,0.000000,0.000000,0.005554,0.004958
1656979200,0.005550,0.005550,0.005550,0.005550,0.000000,0.000000,0.000000,0.000000,0.005555,0.004958
1656975600,0.005550,0.005550,0.005550,0.005550,0.000000,0.000000,0.000000,0.000000,0.005557,0.004958
1656972000,0.005550,0.005550,0.005550,0.005550,0.000000,0.000000,0.000000,0.000000,0.005558,0.004958
1656968400,0.005550,0.005550,0.005550,0.005550,347.628049,1.929336,0.000000,0.000000,0.005559,0.004958
1656964800,0.005640,0.005640,0.005640,0.005640,0.000000,0.000000,0.016216,0.016086,0.005564,0.005933
1656961200,0.005640,0.005640,0.005640,0.005640,0.000000,0.000000,0.000000,0.000000,0.005565,0.005020
1656957600,0.005640,0.005640,0.005640,0.005640,0.000000,0.000000,0.000000,0.000000,0.005567,0.005020
1656954000,0.005640,0.005640,0.005640,0.005640,0.000000,0.000000,0.000000,0.000000,0.005568,0.005020
1656950400,0.005640,0.005640,0.005640,0.005640,0.000000,0.000000,0.000000,0.000000,0.005573,0.004072
1656946800,0.005640,0.005640,0.005640,0.005640,0.000000,0.000000,0.000000,0.000000,0.005577,0.004072
1656943200,0.005640,0.005640,0.005640,0.005640,0.000000,0.000000,0.000000,0.000000,0.005582,0.004072
1656939600,0.005642,0.005642,0.005640,0.005640,28.292420,0.159575,0.000000,0.000000,0.005586,0.004072
1656936000,0.005738,0.005738,0.005738,0.005738,0.000000,0.000000,0.017376,0.017227,0.005595,0.005284
1656932400,0.005738,0.005739,0.005550,0.005738,1621.065624,9.300880,0.000000,0.000000,0.005604,0.005284
1656928800,0.005768,0.005768,0.005768,0.005768,0.000000,0.000000,0.005228,0.005215,0.005614,0.005325
1656925200,0.005768,0.005768,0.005768,0.005768,0.000000,0.000000,0.000000,0.000000,0.005621,0.005053
1656921600,0.005768,0.005768,0.005768,0.005768,0.000000,0.000000,0.000000,0.000000,0.005629,0.005053
