unix,open,high,low,close,Volume LINK,Volume USD,return,log_return,SMA_24,volatility_24
1725667200,9.570000,10.150000,9.570000,10.010000,89414.987128,895044.021147,-0.028155,-0.028559,11.315833,0.034426
1725667200,9.564100,10.141000,9.563250,9.996640,3332.118214,33309.986223,-0.031851,-0.032369,11.309959,0.034753
1725580800,10.020000,10.160000,9.300000,9.570000,27441.532427,262615.465328,-0.043956,-0.044951,11.220833,0.031319
1725580800,9.999170,10.162010,9.310150,9.564100,15399.716293,147284.426598,-0.043269,-0.044233,11.215044,0.031128
1725494400,10.330000,10.380000,9.960000,10.010000,13011.184463,130241.956479,0.045977,0.044951,11.119167,0.030950
1725494400,10.290500,10.395700,9.900000,9.999170,10920.199843,109192.934664,0.045490,0.044486,11.113097,0.030689
1725408000,10.170000,10.490000,9.840000,10.400000,78877.081561,820321.648232,0.038961,0.038221,11.015417,0.031181
1725408000,10.284950,10.485480,9.843170,10.290500,16589.854189,170717.894532,0.029135,0.028719,11.003764,0.030176
1725321600,10.750000,10.790000,10.250000,10.360000,19927.562730,206449.549878,-0.003846,-0.003854,10.919167,0.031139
1725321600,10.745700,10.860300,10.192500,10.284950,15749.081646,161978.517275,-0.000539,-0.000539,10.906988,0.030053
1725235200,10.420000,10.820000,10.400000,10.770000,8316.382481,89567.439320,0.039575,0.038812,10.846667,0.032583
1725235200,10.350190,10.816250,10.324210,10.745700,12136.638529,130416.676641,0.044798,0.043824,10.833942,0.031926
1725148800,11.000000,11.000000,10.250000,10.380000,60638.654671,629429.235481,-0.036212,-0.036884,10.774167,0.032770
1725148800,10.976200,10.999390,10.258990,10.350190,11539.730255,119438.400688,-0.036806,-0.037501,10.762185,0.032034
1725062400,11.130000,11.190000,10.940000,11.030000,17340.095678,191261.255325,0.062620,0.060738,10.727500,0.035616
1725062400,11.125500,11.187380,10.939810,10.976200,4594.549469,50430.693882,0.060483,0.058724,10.713510,0.034731
1724976000,10.970000,11.200000,10.520000,11.120000,152238.582291,1692893.035075,0.008160,0.008126,10.714583,0.033622
1724976000,10.920300,11.147660,10.511930,11.125500,19788.396250,220155.802479,0.013602,0.013510,10.703777,0.032343
1724889600,11.170000,11.430000,10.840000,10.920000,61880.115087,675730.856750,-0.017986,-0.018149,10.706250,0.033360
1724889600,11.161710,11.464810,10.833690,10.920300,7519.184501,82111.750506,-0.018444,-0.018616,10.693780,0.032365
1724803200,11.150000,11.700000,10.980000,11.180000,36487.326315,407928.308203,0.023810,0.023530,10.692083,0.032875
1724803200,11.147660,11.674620,10.955430,11.161710,9949.191633,111049.991742,0.022107,0.021866,10.679685,0.032063
1724716800,11.870000,11.970000,10.910000,11.170000,123903.767932,1384005.087799,-0.000894,-0.000895,10.680833,0.032848
1724716800,11.840000,12.039090,10.920920,11.147660,11663.741854,130023.428516,-0.001259,-0.001260,10.668041,0.032041
1724630400,12.080000,12.670000,11.880000,11.880000,52797.898794,627239.037677,0.063563,0.061625,10.709167,0.035016
1724630400,12.100000,12.690500,11.821210,11.840000,15257.290336,180646.317578,0.062106,0.060254,10.692537,0.034306
1724544000,12.320000,12.350000,11.970000,12.120000,13776.307487,166968.846745,0.020202,0.020001,10.764583,0.034128
1724544000,12.354410,12.354410,11.974900,12.100000,7845.437206,94929.790193,0.021959,0.021722,10.742954,0.033688
1724457600,12.050000,12.540000,11.930000,12.330000,23712.023819,292369.253688,0.017327,0.017178,10.835833,0.033903
1724457600,12.030530,12.545090,11.925620,12.354410,7137.368059,88177.971322,0.021026,0.020808,10.816570,0.033096
1724371200,11.480000,12.210000,11.470000,12.090000,39363.398095,475903.482970,-0.019465,-0.019657,10.900417,0.034209
1724371200,11.465620,12.154400,11.463540,12.030530,16583.101784,199503.503505,-0.026216,-0.026565,10.877059,0.033755
1724284800,11.360000,11.600000,11.150000,11.430000,89772.390957,1026098.428642,-0.054591,-0.056137,10.925833,0.036077
1724284800,11.209020,11.610290,11.145880,11.465620,17022.496876,195173.480631,-0.046956,-0.048095,10.904665,0.035247
1724198400,10.250000,11.380000,10.160000,11.220000,67218.177006,754187.946012,-0.018373,-0.018544,10.922500,0.035206
1724198400,10.236890,11.391710,10.163910,11.209020,53518.580699,599890.841427,-0.022380,-0.022634,10.903720,0.034718
1724112000,10.360000,10.520000,10.050000,10.250000,81714.923074,837577.961511,-0.086453,-0.090420,10.871667,0.039224
1724112000,10.165640,10.527880,10.046010,10.236890,10233.600963,104760.247362,-0.086727,-0.090721,10.853148,0.038729
1724025600,10.070000,10.190000,9.960000,10.190000,13418.251591,136731.983712,-0.005854,-0.005871,10.846250,0.037478
1724025600,10.085560,10.182720,9.946510,10.165640,17900.284814,181967.851317,-0.006960,-0.006984,10.827348,0.036984
1723939200,10.150000,10.430000,10.070000,10.090000,15468.194611,156074.083621,-0.009814,-0.009862,10.832917,0.036808
1723939200,10.153110,10.451040,10.063070,10.085560,7843.571358,79106.809545,-0.007878,-0.007909,10.813577,0.036367
1723852800,10.080000,10.160000,10.050000,10.150000,4280.460234,43446.671379,0.005946,0.005929,10.814167,0.036619
1723852800,10.108230,10.206190,10.020010,10.153110,13998.470346,142128.009255,0.006698,0.006675,10.795069,0.036201
1723766400,10.190000,10.330000,9.930000,10.130000,100581.367997,1018889.257811,-0.001970,-0.001972,10.795833,0.036617
1723766400,10.155150,10.387880,9.951040,10.108230,10541.382481,106554.718636,-0.004420,-0.004430,10.776548,0.036202
1723680000,10.430000,10.680000,9.990000,10.210000,12694.815039,129614.061552,0.007897,0.007866,10.792083,0.036283
1723680000,10.401680,10.688700,9.992830,10.155150,16865.527341,171271.959977,0.004642,0.004631,10.769449,0.035955
1723593600,10.590000,10.740000,10.280000,10.400000,16127.946077,167730.639197,0.018609,0.018438,10.808333,0.035944
1723593600,10.556850,10.717460,10.228490,10.401680,8328.949670,86635.069203,0.024276,0.023986,10.786326,0.035621
1723507200,10.510000,10.670000,10.110000,10.550000,29703.682620,313373.851638,0.014423,0.014320,10.849167,0.034635
1723507200,10.566020,10.680390,10.144770,10.556850,9266.710676,97827.274600,0.014918,0.014808,10.827690,0.034344
1723420800,10.020000,10.720000,9.960000,10.430000,22863.014360,238461.239780,-0.011374,-0.011440,10.866667,0.033623
1723420800,9.997750,10.750000,9.951940,10.566020,12795.655563,135199.152592,0.000869,0.000868,10.851309,0.033230
1723334400,10.570000,10.850000,9.980000,10.020000,11547.035201,115701.292711,-0.039310,-0.040103,10.850833,0.033704
1723334400,10.553400,10.816250,9.950000,9.997750,5764.764611,57634.675390,-0.053783,-0.055283,10.839111,0.034656
1723248000,10.520000,10.680000,10.490000,10.540000,6972.323341,73488.288016,0.051896,0.050594,10.858333,0.035379
1723248000,10.531720,10.711300,10.486740,10.553400,2675.737455,28238.127658,0.055578,0.054088,10.850297,0.036506
1723161600,10.690000,10.710000,10.180000,10.560000,27893.503203,294555.393827,0.001898,0.001896,10.849583,0.034431
1723161600,10.728620,10.752620,10.166440,10.531720,11297.436952,118981.442696,-0.002054,-0.002056,10.841381,0.035336
1723075200,9.480000,10.830000,9.400000,10.690000,46803.538299,500329.824420,0.012311,0.012235,10.862500,0.033643
1723075200,9.474820,10.816250,9.362110,10.728620,22471.965323,241093.176604,0.018696,0.018523,10.857149,0.034648
1722988800,10.010000,10.470000,9.470000,9.500000,64748.084877,615106.806332,-0.111319,-0.118017,10.798750,0.038369
1722988800,10.023690,10.451230,9.450000,9.474820,22899.266605,216966.429214,-0.116865,-0.124277,10.794591,0.040128
1722902400,9.600000,10.510000,9.590000,10.060000,161432.981799,1624015.796902,0.058947,0.057275,10.754583,0.040495
1722902400,9.484110,10.464440,9.484110,10.023690,69672.803058,698378.579284,0.057929,0.056314,10.748683,0.042012
1722816000,10.890000,10.960000,8.070000,9.490000,285063.487487,2705252.496249,-0.056660,-0.058329,10.695000,0.041849
1722816000,10.880450,10.933300,8.150010,9.484110,87598.961880,830798.190356,-0.053830,-0.055334,10.688841,0.043166
1722729600,11.660000,11.760000,10.490000,10.880000,83205.343360,905274.135755,0.146470,0.136688,10.682500,0.051819
1722729600,11.728000,11.756590,10.556120,10.880450,22338.135689,243048.968457,0.147229,0.137350,10.677122,0.053008
1722643200,11.900000,12.120000,11.330000,11.700000,22620.481263,264659.630771,0.075368,0.072663,10.704583,0.054043
1722643200,11.934900,12.135580,11.365480,11.728000,16094.343526,188754.460873,0.077897,0.075012,10.701303,0.055321
1722556800,12.880000,12.930000,11.760000,11.930000,35624.705646,425002.738362,0.019658,0.019467,10.706667,0.052640
1722556800,12.879000,12.919610,11.790000,11.934900,14193.054076,169392.681092,0.017642,0.017488,10.705257,0.054004
1722470400,12.890000,13.070000,12.130000,12.890000,33671.630570,434027.318048,0.080469,0.077396,10.738750,0.054958
1722470400,12.778470,13.064400,12.153810,12.879000,15969.679079,205673.496858,0.079104,0.076131,10.737715,0.056152
1722384000,13.090000,13.390000,12.780000,12.830000,92185.932983,1182745.520175,-0.004655,-0.004666,10.759583,0.054909
1722384000,13.150480,13.375910,12.695570,12.778470,10178.595823,130066.881366,-0.007806,-0.007836,10.755385,0.056083
1722297600,13.580000,13.770000,13.000000,13.130000,26366.019140,346185.831302,0.023383,0.023114,10.802917,0.054841
1722297600,13.528340,13.771170,12.971710,13.150480,9322.367161,122593.602903,0.029112,0.028697,10.802049,0.055971
1722211200,13.320000,13.850000,13.320000,13.540000,22513.748736,304836.157885,0.031226,0.030749,10.890833,0.053578
1722211200,13.280320,13.895310,13.280320,13.528340,12937.642961,175024.832775,0.028734,0.028328,10.887996,0.055029
1722124800,13.440000,13.620000,13.250000,13.290000,9224.751583,122596.948540,-0.018464,-0.018636,10.977083,0.053580
1722124800,13.574600,13.614130,13.208280,13.280320,3653.562589,48520.480322,-0.018333,-0.018504,10.974300,0.054937
1722038400,13.510000,13.850000,13.370000,13.710000,35413.883179,485524.338381,0.031603,0.031114,11.121250,0.049774
1722038400,13.569620,13.863740,13.300000,13.574600,6955.634432,94419.955161,0.022159,0.021917,11.113371,0.051089
1721952000,12.960000,13.620000,12.960000,13.540000,33507.012138,453684.944343,-0.012400,-0.012477,11.260833,0.049901
1721952000,13.000500,13.630790,13.000500,13.569620,6802.257769,92304.053067,-0.000367,-0.000367,11.255204,0.050995
1721865600,13.430000,13.440000,12.490000,12.950000,54572.270635,706710.904729,-0.043575,-0.044552,11.380000,0.051038
1721865600,13.375910,13.426430,12.519680,13.000500,15695.412478,204048.209920,-0.041941,-0.042846,11.376660,0.052074
1721779200,13.820000,13.940000,13.310000,13.350000,30293.360202,404416.358702,0.030888,0.030421,11.513333,0.051170
1721779200,13.902750,13.970600,13.273430,13.375910,14273.022627,190914.666087,0.028877,0.028468,11.510943,0.052174
1721692800,14.020000,14.150000,13.500000,13.900000,52564.529996,730646.966944,0.041199,0.040372,11.670417,0.051389
1721692800,13.917000,14.132090,13.509840,13.902750,13463.860712,187184.689514,0.039387,0.038631,11.669048,0.052309
1721606400,14.800000,14.820000,13.830000,13.950000,17857.732976,249115.375010,0.003597,0.003591,11.826250,0.051421
1721606400,14.815900,14.866900,13.803720,13.917000,15785.754039,219690.338961,0.001025,0.001024,11.825792,0.052345
1721520000,14.220000,15.020000,14.020000,14.790000,69713.091346,1031056.621011,0.060215,0.058472,12.009167,0.052265
1721520000,14.207010,15.049900,13.948200,14.815900,14727.579809,218202.349692,0.064590,0.062590,12.009718,0.053309
1721433600,14.080000,14.340000,13.880000,14.210000,12683.778964,180236.499083,-0.039216,-0.040005,12.161667,0.053472
1721433600,14.068270,14.319800,13.869880,14.207010,24999.299609,355165.299538,-0.041097,-0.041965,12.161808,0.054579
1721347200,13.580000,14.140000,13.350000,14.080000,52254.132204,735738.181434,-0.009148,-0.009191,12.313750,0.053428
1721347200,13.600300,14.102710,13.364900,14.068270,55346.013198,778622.657093,-0.009766,-0.009814,12.307735,0.054732
1721260800,13.850000,14.000000,13.420000,13.630000,37317.829542,508642.016663,-0.031960,-0.032482,12.464167,0.053130
1721260800,13.732040,13.979780,13.426490,13.600300,5364.322921,72956.401022,-0.033264,-0.033830,12.457841,0.053789
1721174400,14.260000,14.470000,13.760000,13.760000,71632.436066,985662.320262,0.009538,0.009493,12.598333,0.052525
1721174400,14.254150,14.479500,13.732040,13.732040,15245.784603,209355.724000,0.009687,0.009640,12.590284,0.053068
1721088000,14.450000,14.590000,13.850000,14.240000,20676.656107,294435.582962,0.034884,0.034289,12.751667,0.052667
1721088000,14.460000,14.617150,13.840000,14.254150,12707.829287,181139.304831,0.038021,0.037316,12.745385,0.053224
1721001600,13.480000,14.500000,13.460000,14.410000,47963.147930,691148.961678,0.011938,0.011868,12.906667,0.052668
1721001600,13.398680,14.474050,13.398680,14.460000,12798.248459,185062.672717,0.014441,0.014338,12.900860,0.053215
1720915200,13.050000,13.530000,12.950000,13.410000,13520.756770,181313.348292,-0.069396,-0.071922,13.069583,0.048897
1720915200,13.092000,13.504460,12.971710,13.398680,7084.937877,94928.815434,-0.073397,-0.076230,13.064354,0.049158
1720828800,12.830000,13.090000,12.770000,13.080000,21973.526738,287413.729731,-0.024609,-0.024916,13.195417,0.048649
1720828800,12.820100,13.358300,12.760500,13.092000,6702.638315,87750.940820,-0.022889,-0.023155,13.192200,0.048904
1720742400,12.360000,12.790000,12.270000,12.710000,58470.000537,743153.706820,-0.028287,-0.028695,13.329583,0.047229
1720742400,12.633720,12.960000,12.302320,12.820100,9572.318978,122718.086530,-0.020768,-0.020987,13.331200,0.047403
1720656000,12.740000,13.120000,12.340000,12.360000,14034.793844,173470.051908,-0.027537,-0.027924,13.391250,0.038430
1720656000,12.847180,13.220000,12.382400,12.633720,6785.031598,85720.189400,-0.014538,-0.014645,13.404252,0.038194
1720569600,12.760000,13.170000,12.720000,12.820000,6172.884744,79136.382423,0.037217,0.036541,13.437917,0.036160
1720569600,12.826620,13.167400,12.721670,12.847180,9810.587593,126038.384713,0.016896,0.016755,13.450885,0.035177
1720483200,13.130000,13.300000,12.750000,12.850000,13526.818536,173819.618183,0.002340,0.002337,13.476250,0.036015
1720483200,13.091600,13.346490,12.752660,12.826620,9587.906389,122980.431847,-0.001600,-0.001602,13.488040,0.035082
1720396800,12.320000,13.520000,11.810000,13.130000,87152.771364,1144315.888015,0.021790,0.021556,13.486250,0.032387
1720396800,12.409710,13.500000,11.910000,13.091600,17866.382669,233899.535349,0.020659,0.020448,13.496898,0.031453
1720310400,13.180000,13.180000,12.310000,12.340000,56641.043578,698950.477754,-0.060168,-0.062054,13.465833,0.034727
1720310400,13.192300,13.196580,12.409710,12.409710,5200.536842,64537.154054,-0.052086,-0.053492,13.481533,0.033249
1720224000,12.290000,13.250000,12.200000,13.200000,16562.477669,218624.705233,0.069692,0.067371,13.468750,0.037332
1720224000,12.315310,13.318800,12.250000,13.192300,7650.363788,100925.894200,0.063063,0.061154,13.483276,0.035235
1720137600,12.540000,12.540000,11.080000,12.380000,99699.325492,1234277.649591,-0.062121,-0.064135,13.420417,0.038865
1720137600,12.676000,12.825800,11.119120,12.315310,32381.742534,398791.197646,-0.066477,-0.068790,13.432733,0.037247
1720051200,13.570000,13.650000,12.540000,12.540000,47079.426696,590376.010766,0.012924,0.012841,13.389167,0.038850
1720051200,13.633000,13.732800,12.676000,12.676000,21041.556253,266722.767063,0.029288,0.028867,13.407553,0.037674
1719964800,14.420000,14.560000,13.560000,13.590000,62020.659544,842860.763207,0.083732,0.080411,13.384167,0.042113
1719964800,14.379500,14.550520,13.584590,13.633000,12681.427576,172885.902144,0.075497,0.072783,13.409986,0.040577
1719878400,14.290000,14.700000,14.240000,14.440000,9585.085552,138408.635374,0.062546,0.060668,13.421667,0.043859
1719878400,14.279160,14.651200,14.250000,14.379500,6894.828411,99144.185136,0.054757,0.053310,13.443731,0.042032
1719792000,14.260000,14.530000,14.230000,14.370000,36134.762644,519256.539198,-0.004848,-0.004859,13.480833,0.042746
1719792000,14.299190,14.506960,14.178990,14.279160,14592.304838,208365.855551,-0.006978,-0.007002,13.497009,0.040990
1719705600,13.500000,14.310000,13.450000,14.260000,30812.160957,439381.415250,-0.007655,-0.007684,13.518750,0.042462
1719705600,13.516060,14.299190,13.469100,14.299190,5434.674898,77711.448955,0.001403,0.001402,13.535479,0.040668
1719619200,13.890000,14.050000,13.480000,13.500000,6768.957218,91380.922443,-0.053296,-0.054769,13.502083,0.043200
1719619200,13.728700,14.181230,13.500000,13.516060,10288.677348,139062.380356,-0.054767,-0.056324,13.519367,0.041595
1719532800,14.320000,14.560000,13.760000,13.760000,25388.835440,349350.375649,0.019259,0.019076,13.494167,0.043380
1719532800,14.346000,14.550000,13.713600,13.728700,9043.721229,124158.535637,0.015732,0.015610,13.511521,0.041724
1719446400,13.870000,14.560000,13.600000,14.350000,77428.251931,1111095.415205,0.042878,0.041984,13.475833,0.042474
1719446400,13.900000,14.529480,13.563840,14.346000,15482.355351,222109.869865,0.044964,0.043983,13.491942,0.040585
1719360000,14.120000,14.250000,13.890000,13.900000,4248.587466,59055.365777,-0.031359,-0.031861,13.462917,0.042191
1719360000,14.170000,14.244450,13.855300,13.900000,8354.595714,116128.880425,-0.031089,-0.031582,13.479150,0.040200
1719273600,13.620000,14.280000,13.580000,14.170000,15858.278110,224711.800825,0.019424,0.019238,13.466667,0.042327
1719273600,13.623480,14.270010,13.579700,14.170000,18217.070442,258135.888163,0.019424,0.019238,13.483388,0.040337
1719187200,13.200000,13.670000,12.710000,13.630000,26452.074141,360541.770540,-0.038109,-0.038854,13.466667,0.042554
1719187200,13.229000,13.655460,13.000000,13.623480,24272.723125,330678.958039,-0.038569,-0.039332,13.484354,0.040548
1719100800,13.480000,13.650000,13.130000,13.150000,59296.055760,779743.133242,-0.035216,-0.035851,13.441250,0.043134
1719100800,13.500000,13.673500,13.229000,13.229000,4197.560259,55529.524666,-0.028956,-0.029383,13.463394,0.040947
1719014400,13.860000,13.890000,13.490000,13.490000,36102.217927,487018.919832,0.025856,0.025527,13.410000,0.042846
1719014400,13.834070,13.881200,13.500000,13.500000,3387.367230,45729.457605,0.020485,0.020278,13.431971,0.040378
1718928000,14.220000,14.590000,13.850000,13.870000,52771.231522,731936.981210,0.028169,0.027780,13.387500,0.043192
1718928000,14.228100,14.530800,13.794800,13.834070,17178.931974,237654.547454,0.024746,0.024445,13.405891,0.040609
1718841600,14.310000,14.820000,14.200000,14.250000,17146.495603,244337.562349,0.027397,0.027029,13.422500,0.040959
1718841600,14.358390,14.824690,14.161410,14.228100,8420.657931,119809.963108,0.028483,0.028084,13.440450,0.037955
1718755200,13.930000,14.470000,13.910000,14.350000,9553.803387,137097.078599,0.007018,0.006993,13.475417,0.040528
1718755200,13.976610,14.475170,13.943010,14.358390,7568.185069,108666.952813,0.009157,0.009116,13.493216,0.037559
1718668800,14.600000,14.600000,12.990000,13.910000,124275.388605,1728670.655499,-0.030662,-0.031142,13.525417,0.040615
1718668800,14.524660,14.567800,13.036900,13.976610,28035.793766,391845.355508,-0.026589,-0.026949,13.541404,0.037748
1718582400,15.110000,15.200000,14.020000,14.530000,57457.393104,834855.921806,0.044572,0.043607,13.615833,0.040804
1718582400,15.144440,15.255250,14.037930,14.524660,21755.693666,315994.053563,0.039212,0.038463,13.620193,0.038175
1718496000,14.810000,15.180000,14.640000,15.140000,19591.658376,296617.707818,0.041982,0.041125,13.712500,0.040966
1718496000,14.911350,15.250900,14.622320,15.144440,4519.339215,68442.861581,0.042671,0.041786,13.715912,0.038836
1718409600,14.720000,15.090000,14.720000,14.860000,10817.225139,160743.965567,-0.018494,-0.018667,13.796250,0.041305
1718409600,14.726070,15.055670,14.726070,14.911350,7240.636038,107967.658185,-0.015391,-0.015511,13.802776,0.039079
1718323200,15.150000,15.440000,14.480000,14.760000,55326.681483,816621.818690,-0.006729,-0.006752,13.864167,0.041268
1718323200,15.160000,15.430900,14.464010,14.726070,13448.476240,198043.202504,-0.012425,-0.012503,13.870879,0.039161
1718236800,15.980000,15.980000,15.070000,15.150000,32540.690333,492991.458543,0.026423,0.026080,13.981250,0.038981
1718236800,15.990000,16.023900,15.061480,15.160000,18035.747302,273421.929098,0.029467,0.029041,13.985475,0.037434
1718150400,15.040000,16.220000,14.740000,15.980000,50564.923126,808027.471550,0.054785,0.053337,14.097083,0.038085
1718150400,15.001810,16.233940,14.747430,15.990000,11668.211306,186574.698783,0.054749,0.053303,14.102045,0.036947
1718064000,15.890000,15.900000,14.680000,15.000000,68337.029216,1025055.438239,-0.061327,-0.063288,14.206250,0.038021
1718064000,15.880700,15.894100,14.719750,15.001810,20766.740498,311538.695270,-0.061801,-0.063793,14.213983,0.036544
1717977600,16.350000,16.370000,15.760000,15.900000,22301.365294,354591.708179,0.060000,0.058269,14.346250,0.039436
1717977600,16.273920,16.273920,15.792430,15.880700,10456.335659,166053.929700,0.058586,0.056934,14.347512,0.037725
1717891200,15.930000,16.370000,15.930000,16.330000,8146.299196,133029.065879,0.027044,0.026685,14.460417,0.036455
1717891200,15.956370,16.296800,15.911710,16.273920,12071.744718,196454.607801,0.024761,0.024459,14.457550,0.035242
1717804800,16.300000,16.410000,15.700000,15.960000,44778.835967,714670.222034,-0.022658,-0.022918,14.523750,0.035067
1717804800,16.358500,16.433110,15.706110,15.956370,14436.504984,230354.215032,-0.019513,-0.019706,14.523253,0.034203
1717718400,17.290000,17.680000,15.370000,16.330000,49326.212532,805497.050648,0.023183,0.022918,14.605417,0.035199
1717718400,17.218090,17.680000,16.203830,16.358500,28164.599163,460730.595408,0.025202,0.024890,14.609892,0.034347
1717632000,17.730000,17.750000,17.120000,17.250000,30741.034239,530282.840625,0.056338,0.054808,14.730000,0.036524
1717632000,17.711210,17.766300,17.141400,17.218090,13349.574027,229854.167059,0.052547,0.051213,14.731513,0.035597
1717545600,17.730000,18.070000,17.630000,17.750000,11910.714154,211415.176229,0.028986,0.028573,14.907083,0.034252
1717545600,17.726090,18.064090,17.620010,17.711210,12230.448011,216616.033117,0.028640,0.028237,14.906311,0.033152
1717459200,17.580000,17.840000,17.550000,17.700000,15611.469977,276323.018590,-0.002817,-0.002821,15.071250,0.034346
1717459200,17.598510,17.835190,17.500000,17.726090,11492.603960,203718.932129,0.000840,0.000840,15.072869,0.033216
1717372800,18.130000,18.330000,17.560000,17.600000,74502.305741,1311240.581050,-0.005650,-0.005666,15.206667,0.033819
1717372800,18.125520,18.319600,17.550420,17.598510,10741.342282,189031.619563,-0.007197,-0.007223,15.208390,0.032614
1717286400,18.420000,18.520000,18.090000,18.130000,21876.936705,396628.862470,0.030114,0.029669,15.382917,0.032939
1717286400,18.326900,18.511380,18.050000,18.125520,10593.970605,192021.226080,0.029946,0.029507,15.384454,0.031714
1717200000,18.390000,18.640000,18.280000,18.380000,8068.401364,148297.217070,0.013789,0.013695,15.558333,0.032901
1717200000,18.402460,18.637650,18.238900,18.326900,12409.778592,227432.771278,0.011110,0.011049,15.557658,0.031670
1717113600,17.890000,18.720000,17.480000,18.400000,105361.550950,1938652.537483,0.001088,0.001088,15.757083,0.031268
1717113600,17.927890,18.686060,17.464880,18.402460,18315.987590,337059.228985,0.004123,0.004114,15.756782,0.029899
1717027200,18.420000,19.160000,17.800000,17.950000,63290.487637,1136064.253076,-0.024457,-0.024761,15.957083,0.030616
1717027200,18.424290,19.168160,17.788170,17.927890,23042.436240,413102.262243,-0.025788,-0.026127,15.952569,0.029712
1716940800,18.550000,19.200000,18.050000,18.450000,105657.238879,1949376.057325,0.027855,0.027474,16.163750,0.030654
1716940800,18.520000,19.469910,18.065430,18.424290,59468.793901,1095670.304782,0.027689,0.027312,16.157748,0.029826
1716854400,18.750000,18.810000,17.850000,18.490000,52806.539158,976392.909029,0.002168,0.002166,16.356250,0.030575
1716854400,18.800000,18.844990,17.869690,18.520000,7938.392425,147019.027711,0.005195,0.005181,16.352995,0.029771
1716768000,17.040000,18.850000,16.870000,18.760000,63247.744468,1186527.686213,0.014602,0.014497,16.544167,0.030415
1716768000,17.004610,18.840810,16.900000,18.800000,40011.679674,752219.577871,0.015119,0.015006,16.543491,0.029587
1716681600,17.460000,17.890000,17.000000,17.040000,23767.484584,404997.937316,-0.091684,-0.096163,16.656250,0.037060
1716681600,17.370100,17.940070,17.004610,17.004610,8212.258218,139646.248216,-0.095499,-0.100372,16.653750,0.036858
1716595200,17.130000,17.450000,16.930000,17.390000,20532.086150,357052.978148,0.020540,0.020332,16.801250,0.036211
1716595200,17.210290,17.413560,16.931910,17.370100,7563.424876,131377.446439,0.021494,0.021266,16.795145,0.036212
1716508800,16.600000,17.750000,16.600000,17.250000,105884.003420,1826499.058987,-0.008051,-0.008083,16.914583,0.035614
1716508800,16.602810,17.806730,16.601790,17.210290,26440.974480,455056.838683,-0.009200,-0.009243,16.907047,0.035845
1716422400,16.360000,16.790000,15.470000,16.600000,72134.620914,1197434.707168,-0.037681,-0.038409,16.975417,0.035999
1716422400,16.342150,16.787530,15.566520,16.602810,13325.324651,221237.833369,-0.035297,-0.035936,16.967812,0.036073
1716336000,16.810000,16.910000,16.170000,16.350000,29293.590203,478950.199819,-0.015060,-0.015175,17.037500,0.035911
1716336000,16.766100,16.936290,16.206700,16.342150,10786.700661,176277.880207,-0.015700,-0.015824,17.027429,0.036080
1716249600,17.250000,17.430000,16.540000,16.760000,40319.918760,675761.838413,0.025076,0.024767,17.120833,0.036060
1716249600,17.234100,17.403000,16.509950,16.766100,17604.225762,295154.209548,0.025942,0.025611,17.112430,0.036149
1716163200,16.620000,17.400000,16.390000,17.290000,89602.850597,1549233.286831,0.031623,0.031133,17.210000,0.036204
1716163200,16.584700,17.661450,16.400000,17.234100,21498.286762,370503.623885,0.027913,0.027531,17.198851,0.036107
1716076800,16.390000,17.110000,16.320000,16.570000,47910.248922,793872.824642,-0.041643,-0.042534,17.234583,0.035922
1716076800,16.350100,17.163090,16.350100,16.584700,13377.363141,221859.554485,-0.037681,-0.038409,17.223630,0.035607
1715990400,16.290000,16.560000,16.080000,16.310000,59432.725986,969347.760832,-0.015691,-0.015815,17.289167,0.033546
1715990400,16.340000,17.115740,16.009430,16.350100,13466.946673,220185.924798,-0.014146,-0.014247,17.279809,0.033128
1715904000,15.550000,16.750000,15.510000,16.250000,145459.530221,2363717.366088,-0.003679,-0.003686,17.303750,0.031376
1715904000,15.480900,16.823630,15.480900,16.340000,28870.789114,471748.694123,-0.000618,-0.000618,17.298946,0.031035
1715817600,13.900000,15.860000,13.540000,15.530000,143807.126767,2233324.678693,-0.044308,-0.045319,17.270417,0.032209
1715817600,14.244360,15.850730,13.642500,15.480900,24926.050000,385877.687445,-0.052576,-0.054009,17.265904,0.032512
1715731200,12.990000,13.940000,12.860000,13.870000,14876.864556,206342.111395,-0.106890,-0.113045,17.183333,0.038566
1715731200,13.026550,14.387620,12.915570,14.244360,17754.739997,252904.908224,-0.079875,-0.083246,17.194570,0.036098
1715644800,13.390000,13.540000,12.940000,13.000000,13027.089856,169352.168124,-0.062725,-0.064779,17.044583,0.039795
1715644800,13.339590,13.573730,12.982090,13.026550,6099.591810,79456.637693,-0.085494,-0.089371,17.055739,0.039139
1715558400,13.580000,13.650000,13.080000,13.370000,22283.217355,297926.616038,0.028462,0.028064,16.882917,0.038190
1715558400,13.558800,13.649690,13.000000,13.339590,16712.445594,222937.172121,0.024031,0.023747,16.894135,0.037601
1715472000,13.300000,13.590000,13.300000,13.540000,4172.605589,56497.079674,0.012715,0.012635,16.707500,0.037610
1715472000,13.320640,13.596890,13.320640,13.558800,2364.792899,32063.753959,0.016433,0.016299,16.721118,0.037138
1715385600,13.570000,13.660000,13.310000,13.330000,6125.437556,81652.082624,-0.015510,-0.015631,16.525417,0.037587
1715385600,13.622390,13.811260,13.320640,13.320640,6992.940430,93150.442009,-0.017565,-0.017721,16.537557,0.037086
