unix,open,high,low,close,Volume BTC,Volume USDC
1738180800,103076.000000,104776.000000,102973.000000,104245.000000,9.302631,969752.814463
1738177200,102804.000000,103809.000000,101472.000000,103587.000000,2.567102,265918.399017
1738173600,102053.000000,102942.000000,102053.000000,102941.000000,1.256442,129339.434010
1738170000,102014.000000,102729.000000,102014.000000,102447.000000,0.097536,9992.232687
1738166400,101846.000000,102065.000000,101745.000000,102065.000000,0.069023,7044.879445
1738162800,102018.000000,102412.000000,101852.000000,101939.000000,0.081485,8306.457620
1738159200,101765.000000,102222.000000,101647.000000,101657.000000,0.122620,12465.163042
1738155600,102207.000000,102207.000000,101644.000000,101754.000000,0.780345,79403.236323
1738152000,102582.000000,102671.000000,102229.000000,102229.000000,0.083180,8503.381640
1738148400,102435.000000,102651.000000,102374.000000,102651.000000,0.069243,7107.835477
1738144800,102182.000000,102574.000000,102182.000000,102495.000000,0.013249,1357.977779
1738141200,102677.000000,102677.000000,102357.000000,102502.000000,0.056437,5784.888974
1738137600,102769.000000,102921.000000,102755.000000,102792.000000,0.125075,12856.686786
1738134000,102769.000000,102802.000000,102436.000000,102574.000000,0.016889,1732.336385
1738130400,102222.000000,102769.000000,102222.000000,102769.000000,0.065793,6761.521925
1738126800,102256.000000,102256.000000,102091.000000,102157.000000,0.005282,539.593274
1738123200,102027.000000,102061.000000,102027.000000,102050.000000,0.045924,4686.506441
1738119600,101899.000000,102031.000000,101838.000000,102031.000000,0.019212,1960.184881
1738116000,101852.000000,102154.000000,101832.000000,101832.000000,0.010741,1093.778530
1738112400,101781.000000,101848.000000,101621.000000,101781.000000,0.012506,1272.834509
1738108800,101341.000000,101645.000000,101341.000000,101645.000000,0.030948,3145.684049
1738105200,101004.000000,101341.000000,100894.000000,101341.000000,0.036013,3649.609648
1738101600,100253.000000,101250.000000,100253.000000,100848.000000,0.467353,47131.648624
1738098000,101194.000000,101447.000000,100254.000000,100328.000000,0.484450,48603.943744
1738094400,102291.000000,102467.000000,101222.000000,101222.000000,0.116734,11816.035789
1738090800,101835.000000,102594.000000,101835.000000,102563.000000,0.266876,27371.559086
1738087200,102539.000000,102956.000000,102170.000000,102170.000000,0.257458,26304.445035
1738083600,102706.000000,102974.000000,102548.000000,102555.000000,0.061671,6324.699146
1738080000,102686.000000,102686.000000,101975.000000,102196.000000,0.307000,31374.126012
1738076400,102774.000000,103705.000000,102544.000000,102544.000000,0.206475,21172.799061
1738072800,102560.000000,102804.000000,101949.000000,102666.000000,0.138612,14230.786818
1738069200,102794.000000,102830.000000,102548.000000,102584.000000,0.038704,3970.454221
1738065600,102771.000000,102948.000000,102565.000000,102581.000000,0.067409,6914.888784
1738062000,102640.000000,102815.000000,102618.000000,102815.000000,0.018469,1898.849109
1738058400,102867.000000,102947.000000,102689.000000,102722.000000,0.035187,3614.490313
1738054800,102921.000000,102921.000000,102408.000000,102521.000000,0.079192,8118.858410
1738051200,102791.000000,102974.000000,102683.000000,102703.000000,0.210652,21634.556410
1738047600,102651.000000,103284.000000,102651.000000,102713.000000,0.036450,3743.843656
1738044000,102893.000000,102893.000000,102742.000000,102776.000000,0.031190,3205.566996
1738040400,103113.000000,103113.000000,103113.000000,103113.000000,0.011334,1168.682742
1738036800,102642.000000,103305.000000,102642.000000,102954.000000,0.025987,2675.493396
1738033200,102359.000000,102769.000000,102190.000000,102723.000000,0.042660,4382.167289
1738029600,102254.000000,102356.000000,102254.000000,102349.000000,0.026461,2708.226184
1738026000,101785.000000,101785.000000,101477.000000,101571.000000,0.030855,3133.993519
1738022400,102106.000000,102871.000000,101839.000000,101839.000000,0.093250,9496.521375
1738018800,101966.000000,102135.000000,101780.000000,102135.000000,0.530819,54215.217971
1738015200,101451.000000,101621.000000,101368.000000,101620.000000,0.229133,23284.531027
1738011600,101848.000000,102305.000000,101060.000000,101332.000000,2.206409,223579.885427
1738008000,99752.000000,101660.000000,99585.000000,101660.000000,1.451479,147557.359206
1738004400,99158.000000,99833.000000,99158.000000,99604.000000,0.102886,10247.829255
1738000800,99137.000000,99564.000000,98839.000000,99124.000000,0.465775,46169.470196
1737997200,99533.000000,99560.000000,99100.000000,99108.000000,0.250590,24835.485613
1737993600,101099.000000,101099.000000,99535.000000,99535.000000,5.404445,537931.449001
1737990000,101718.000000,101916.000000,100935.000000,101587.000000,0.181748,18463.183283
1737986400,100536.000000,102256.000000,100241.000000,102154.000000,1.270491,129785.711054
1737982800,100419.000000,101645.000000,100031.000000,100593.000000,0.686051,69011.959427
1737979200,98792.000000,100804.000000,98782.000000,100576.000000,0.516366,51934.027822
1737975600,98330.000000,99288.000000,98330.000000,98786.000000,0.159544,15760.720499
1737972000,99411.000000,99477.000000,98346.000000,98346.000000,0.500704,49242.210997
1737968400,99025.000000,99406.000000,98925.000000,99325.000000,0.417250,41443.393993
1737964800,99030.000000,99269.000000,98736.000000,99009.000000,0.581706,57594.112522
1737961200,99094.000000,99242.000000,97758.000000,99000.000000,0.485644,48078.762930
1737957600,100331.000000,100331.000000,98740.000000,98905.000000,0.118834,11753.290617
1737954000,100351.000000,100567.000000,99730.000000,100325.000000,0.050300,5046.395656
1737950400,101189.000000,101189.000000,100234.000000,100290.000000,0.077264,7748.823609
1737946800,100913.000000,101705.000000,100699.000000,101317.000000,0.018181,1841.994732
1737943200,101087.000000,101404.000000,100834.000000,100930.000000,0.047505,4794.711948
1737939600,101652.000000,101945.000000,101137.000000,101282.000000,1.540477,156022.630001
1737936000,102472.000000,103217.000000,101572.000000,101572.000000,0.141164,14338.351453
1737932400,104216.000000,104216.000000,102495.000000,102631.000000,1.287762,132164.260770
1737928800,104499.000000,104670.000000,104363.000000,104579.000000,0.018894,1975.870657
1737925200,104913.000000,104913.000000,104731.000000,104731.000000,0.059346,6215.417244
1737921600,105006.000000,105016.000000,105006.000000,105016.000000,0.022617,2375.105916
1737918000,105039.000000,105075.000000,105039.000000,105048.000000,0.111978,11763.064944
1737914400,105049.000000,105215.000000,105049.000000,105215.000000,0.051946,5465.503651
1737910800,104940.000000,105049.000000,104927.000000,104960.000000,0.056129,5891.336576
1737907200,104981.000000,104989.000000,104981.000000,104989.000000,0.004231,444.165414
1737903600,104916.000000,105031.000000,104916.000000,104994.000000,0.040974,4302.045155
1737900000,104930.000000,104955.000000,104755.000000,104955.000000,0.184221,19334.882519
1737896400,104967.000000,105010.000000,104866.000000,104940.000000,0.017790,1866.873155
1737892800,104727.000000,104748.000000,104699.000000,104748.000000,0.010249,1073.514068
1737889200,104745.000000,104809.000000,104690.000000,104808.000000,0.022695,2378.631185
1737885600,104678.000000,104733.000000,104528.000000,104733.000000,0.032176,3369.939280
1737882000,104957.000000,104957.000000,104483.000000,104483.000000,0.260169,27183.265837
1737878400,104919.000000,105069.000000,104919.000000,104998.000000,0.023214,2437.460321
1737874800,104940.000000,105006.000000,104940.000000,104959.000000,0.005414,568.280563
1737871200,105021.000000,105069.000000,104974.000000,104976.000000,0.018135,1903.722964
1737867600,105111.000000,105144.000000,105027.000000,105136.000000,0.009958,1046.968469
1737864000,105012.000000,105369.000000,105012.000000,105142.000000,0.004826,507.440526
1737860400,104844.000000,105159.000000,104844.000000,105159.000000,0.004569,480.476729
1737856800,104614.000000,104614.000000,104614.000000,104614.000000,0.000000,0.000000
1737853200,104672.000000,104726.000000,104539.000000,104614.000000,0.004022,420.736585
1737849600,104714.000000,104724.000000,104550.000000,104550.000000,0.010612,1109.512829
1737846000,105055.000000,105055.000000,104803.000000,104803.000000,0.021740,2278.452853
1737842400,105076.000000,105076.000000,105076.000000,105076.000000,0.000692,72.712592
1737838800,104879.000000,104939.000000,104879.000000,104939.000000,0.014640,1536.299614
1737835200,105146.000000,105162.000000,104972.000000,105000.000000,0.004160,436.791600
1737831600,104998.000000,105113.000000,104998.000000,105091.000000,0.031329,3292.431670
1737828000,104861.000000,105159.000000,104847.000000,104918.000000,0.117036,12279.142130
1737824400,104660.000000,104847.000000,104487.000000,104820.000000,0.124981,13100.513661
1737820800,104901.000000,104994.000000,104618.000000,104650.000000,0.027903,2920.087671
1737817200,104720.000000,105052.000000,104670.000000,104911.000000,0.030379,3187.124841
1737813600,104560.000000,104628.000000,104510.000000,104561.000000,0.033521,3504.977779
1737810000,104796.000000,104800.000000,104645.000000,104688.000000,0.855935,89606.153640
1737806400,104468.000000,104721.000000,104468.000000,104721.000000,0.021486,2250.015509
1737802800,104439.000000,104528.000000,104439.000000,104528.000000,0.001127,117.761245
1737799200,104327.000000,104337.000000,104113.000000,104198.000000,0.017191,1791.225097
1737795600,104376.000000,104405.000000,104376.000000,104405.000000,0.001315,137.246637
1737792000,104284.000000,104298.000000,104174.000000,104210.000000,0.010000,1042.102084
1737788400,104252.000000,104456.000000,104252.000000,104338.000000,0.009423,983.124805
1737784800,104397.000000,104397.000000,104227.000000,104229.000000,0.024578,2561.740362
1737781200,104484.000000,104548.000000,104320.000000,104320.000000,0.064708,6750.335430
1737777600,105107.000000,105108.000000,104833.000000,104833.000000,0.009173,961.633109
1737774000,104503.000000,105082.000000,104477.000000,105023.000000,0.090874,9543.814942
1737770400,104714.000000,104745.000000,104512.000000,104563.000000,0.014932,1561.371313
1737766800,104395.000000,104807.000000,104395.000000,104730.000000,0.023827,2495.365055
1737763200,104743.000000,104799.000000,104388.000000,104388.000000,0.101321,10576.735172
1737759600,104687.000000,104777.000000,104590.000000,104777.000000,0.139710,14638.372667
1737756000,105090.000000,105305.000000,105017.000000,105017.000000,0.040880,4293.086559
1737752400,105175.000000,105346.000000,105015.000000,105197.000000,0.010176,1070.440489
1737748800,105845.000000,105845.000000,104959.000000,105370.000000,0.262890,27700.768824
1737745200,106533.000000,106533.000000,105812.000000,105812.000000,0.326146,34510.183831
1737741600,106648.000000,107105.000000,106143.000000,106212.000000,0.301166,31987.432571
1737738000,105798.000000,106705.000000,105798.000000,106506.000000,0.016858,1795.463237
1737734400,105969.000000,106093.000000,105648.000000,105648.000000,0.030001,3169.583681
1737730800,105793.000000,105978.000000,105372.000000,105953.000000,0.139107,14738.844233
1737727200,105095.000000,106361.000000,104738.000000,105588.000000,0.435308,45963.272595
1737723600,105714.000000,105787.000000,105004.000000,105095.000000,0.402594,42310.609073
1737720000,105293.000000,105498.000000,105293.000000,105498.000000,0.022187,2340.710500
1737716400,105391.000000,105476.000000,105212.000000,105475.000000,0.043818,4621.742576
1737712800,105120.000000,105424.000000,105108.000000,105335.000000,0.029186,3074.264123
1737709200,105379.000000,105737.000000,105111.000000,105173.000000,0.410688,43193.317421
1737705600,104945.000000,105605.000000,104945.000000,105511.000000,0.154746,16327.428418
1737702000,105066.000000,105121.000000,104634.000000,104796.000000,0.220934,23152.962785
1737698400,104923.000000,105081.000000,104714.000000,104954.000000,0.018372,1928.181303
1737694800,104600.000000,105062.000000,104599.000000,105062.000000,0.572133,60109.439347
1737691200,103844.000000,104739.000000,103844.000000,104478.000000,0.076451,7987.412055
1737687600,103099.000000,104246.000000,102870.000000,104029.000000,0.049160,5114.054197
1737684000,103362.000000,103362.000000,103011.000000,103029.000000,0.007483,770.966007
1737680400,103631.000000,103685.000000,103179.000000,103179.000000,0.024965,2575.851354
1737676800,103811.000000,103985.000000,103579.000000,103712.000000,0.164345,17044.507155
1737673200,104285.000000,104469.000000,103996.000000,103997.000000,0.024992,2599.057665
1737669600,103145.000000,104531.000000,103145.000000,103979.000000,0.210809,21919.670539
1737666000,102973.000000,103248.000000,102326.000000,103175.000000,0.092151,9507.663949
1737662400,103400.000000,106321.000000,102665.000000,103799.000000,5.137485,533265.823161
1737658800,105043.000000,105257.000000,103403.000000,103706.000000,1.349817,139984.120765
1737655200,105767.000000,105767.000000,105222.000000,105553.000000,0.109467,11554.573418
1737651600,104953.000000,106234.000000,104320.000000,105906.000000,1.065297,112821.351495
1737648000,105098.000000,106805.000000,105066.000000,105272.000000,2.078501,218807.992012
1737644400,105240.000000,105685.000000,102700.000000,104916.000000,1.886017,197873.370064
1737640800,102416.000000,106005.000000,102135.000000,105121.000000,2.525767,265511.120219
1737637200,101613.000000,102563.000000,101340.000000,102563.000000,0.024940,2557.945835
1737633600,101871.000000,102021.000000,101395.000000,101605.000000,0.056502,5740.885710
1737630000,101693.000000,102067.000000,101685.000000,101811.000000,0.095245,9696.976478
1737626400,101641.000000,101960.000000,101260.000000,101361.000000,0.026142,2649.795480
1737622800,102228.000000,102379.000000,101850.000000,101850.000000,0.054082,5508.274107
1737619200,102567.000000,102567.000000,102089.000000,102089.000000,0.053953,5508.014963
1737615600,102158.000000,102648.000000,101972.000000,102615.000000,0.012142,1245.979036
1737612000,102492.000000,102871.000000,102397.000000,102397.000000,0.091437,9362.907256
1737608400,101928.000000,102536.000000,101918.000000,102383.000000,0.025924,2654.131843
1737604800,102337.000000,102337.000000,101551.000000,101961.000000,0.028839,2940.500181
1737601200,102965.000000,102973.000000,102182.000000,102256.000000,0.368778,37709.805093
1737597600,102520.000000,102520.000000,102124.000000,102508.000000,0.031701,3249.563055
1737594000,103294.000000,103427.000000,102578.000000,102761.000000,0.277474,28513.461527
1737590400,103738.000000,103738.000000,103063.000000,103361.000000,0.335707,34698.969883
1737586800,104062.000000,104062.000000,103839.000000,103839.000000,0.001863,193.427136
1737583200,104053.000000,104478.000000,103836.000000,104143.000000,0.239169,24907.770918
1737579600,104029.000000,104086.000000,103696.000000,103994.000000,0.223887,23282.923397
1737576000,104609.000000,104609.000000,104103.000000,104322.000000,0.188236,19637.150776
1737572400,104092.000000,104672.000000,104092.000000,104592.000000,0.016148,1688.951616
1737568800,104634.000000,104644.000000,103800.000000,103915.000000,0.069805,7253.746048
1737565200,103755.000000,104567.000000,103755.000000,104216.000000,0.282174,29407.030994
1737561600,103849.000000,104039.000000,103387.000000,103751.000000,0.552010,57271.562535
1737558000,104380.000000,105133.000000,104132.000000,104287.000000,0.215636,22488.066990
1737554400,104035.000000,104902.000000,103683.000000,104370.000000,1.943963,202891.430834
1737550800,105062.000000,105062.000000,103833.000000,104089.000000,0.969177,100880.658508
1737547200,105330.000000,105474.000000,105257.000000,105257.000000,0.206560,21741.846975
1737543600,105064.000000,105392.000000,104840.000000,105222.000000,0.234848,24711.125749
1737540000,104750.000000,105114.000000,104730.000000,104782.000000,0.893934,93668.180862
1737536400,105232.000000,105232.000000,105008.000000,105063.000000,0.011433,1201.149558
1737532800,105119.000000,105130.000000,104743.000000,105093.000000,0.042287,4444.023552
1737529200,105295.000000,105528.000000,105096.000000,105145.000000,0.017085,1796.411788
1737525600,105639.000000,105848.000000,105263.000000,105353.000000,0.017105,1802.011442
1737522000,105787.000000,105787.000000,105556.000000,105688.000000,0.020085,2122.721286
1737518400,105627.000000,105731.000000,105463.000000,105463.000000,0.033385,3520.869599
1737514800,105651.000000,105910.000000,105627.000000,105627.000000,1.882707,198864.678557
1737511200,105803.000000,106100.000000,105656.000000,105656.000000,0.705563,74546.996025
1737507600,105950.000000,106327.000000,105506.000000,105744.000000,0.948777,100327.521615
1737504000,106216.000000,106239.000000,105840.000000,106008.000000,0.669736,70997.418411
1737500400,106105.000000,106256.000000,105529.000000,106176.000000,1.946917,206715.885936
1737496800,106759.000000,106775.000000,105992.000000,105992.000000,3.166582,335632.349805
1737493200,106183.000000,106747.000000,105734.000000,106747.000000,0.646572,69019.661848
1737489600,106777.000000,107175.000000,105908.000000,106012.000000,0.857080,90860.764960
1737486000,106722.000000,107068.000000,106217.000000,107046.000000,1.046761,112051.560879
1737482400,106013.000000,107205.000000,106013.000000,107110.000000,0.067967,7279.933588
1737478800,105002.000000,106228.000000,105002.000000,105968.000000,0.681019,72166.174766
1737475200,103770.000000,106405.000000,103770.000000,104943.000000,2.579638,270714.920201
1737471600,103304.000000,103900.000000,102752.000000,103853.000000,0.796116,82679.008985
1737468000,104402.000000,105190.000000,102972.000000,102972.000000,0.748353,77059.444245
1737464400,104342.000000,104805.000000,104096.000000,104371.000000,0.062470,6520.019840
1737460800,103652.000000,104587.000000,103652.000000,104377.000000,1.309210,136651.405907
1737457200,103305.000000,103805.000000,103305.000000,103770.000000,0.501725,52063.951365
1737453600,102547.000000,103147.000000,102547.000000,103140.000000,0.107497,11087.270491
1737450000,102563.000000,102673.000000,102233.000000,102591.000000,0.342048,35091.081249
1737446400,101598.000000,102225.000000,101588.000000,102015.000000,0.066938,6828.690271
1737442800,102046.000000,102353.000000,101933.000000,101933.000000,0.055640,5671.597990
1737439200,101036.000000,101926.000000,101024.000000,101926.000000,0.036777,3748.525367
1737435600,102032.000000,102063.000000,101263.000000,101590.000000,0.224142,22770.571557
1737432000,102713.000000,102713.000000,101847.000000,102076.000000,0.022721,2319.276962
1737428400,102563.000000,103077.000000,102563.000000,102886.000000,0.252469,25975.549198
1737424800,102154.000000,102461.000000,101895.000000,101895.000000,0.012738,1297.985382
1737421200,101135.000000,102063.000000,100052.000000,101543.000000,0.859096,87235.188174
1737417600,101800.000000,102394.000000,101000.000000,101000.000000,0.157003,15857.313100
1737414000,103207.000000,103207.000000,101746.000000,101746.000000,0.170045,17301.410780
1737410400,102460.000000,103695.000000,101847.000000,103655.000000,1.324356,137276.078681
1737406800,103778.000000,103885.000000,102839.000000,102839.000000,0.092409,9503.212129
1737403200,103502.000000,104098.000000,103500.000000,103878.000000,0.158103,16423.420318
1737399600,103862.000000,103862.000000,103015.000000,103650.000000,0.059100,6125.731584
1737396000,102835.000000,104305.000000,102665.000000,104227.000000,0.865332,90190.918758
1737392400,106599.000000,106599.000000,100437.000000,102869.000000,3.425631,352391.284716
1737388800,104892.000000,106747.000000,103688.000000,106625.000000,1.839401,196126.084710
1737385200,107687.000000,107687.000000,104425.000000,104781.000000,4.157483,435625.258705
1737381600,107835.000000,107968.000000,107014.000000,107816.000000,2.849943,307269.415674
1737378000,106774.000000,107889.000000,106759.000000,107889.000000,2.724813,293977.400465
1737374400,108232.000000,108391.000000,105473.000000,106851.000000,2.521038,269375.399283
1737370800,107865.000000,108405.000000,107660.000000,108159.000000,0.632393,68399.008548
1737367200,107928.000000,108491.000000,107826.000000,108006.000000,3.888850,420019.151461
1737363600,108201.000000,109000.000000,107444.000000,108016.000000,2.668243,288212.980175
1737360000,107097.000000,108174.000000,107021.000000,108147.000000,0.728059,78737.364229
1737356400,107604.000000,109156.000000,107108.000000,107152.000000,2.163982,231874.956403
1737352800,102294.000000,109386.000000,102294.000000,107424.000000,4.754175,510712.442562
1737349200,102625.000000,102625.000000,102264.000000,102585.000000,0.277765,28494.563559
1737345600,101648.000000,102574.000000,101622.000000,102264.000000,0.015212,1555.589859
1737342000,101378.000000,101683.000000,101378.000000,101455.000000,0.099131,10057.376187
1737338400,100835.000000,102138.000000,100730.000000,101997.000000,0.127685,13023.476745
1737334800,99696.000000,100735.000000,99533.000000,100074.000000,0.304867,30509.290180
1737331200,101149.000000,101463.000000,99501.000000,99858.000000,0.838070,83688.039995
1737327600,103155.000000,103155.000000,99613.000000,101189.000000,1.577890,159665.064663
1737324000,103364.000000,104217.000000,101029.000000,103180.000000,2.187211,225676.474316
1737320400,105867.000000,105895.000000,103996.000000,104023.000000,1.640155,170613.815479
1737316800,105962.000000,106250.000000,105474.000000,106220.000000,0.485301,51548.665847
1737313200,104960.000000,106015.000000,104908.000000,106015.000000,1.151233,122047.951653
1737309600,105042.000000,105124.000000,104792.000000,104808.000000,0.110881,11621.182309
1737306000,104803.000000,104988.000000,104454.000000,104988.000000,0.754171,79178.881851
1737302400,104679.000000,105012.000000,104584.000000,104850.000000,0.097471,10219.863708
1737298800,104996.000000,105037.000000,104357.000000,104796.000000,0.154442,16184.906976
1737295200,104758.000000,105453.000000,104723.000000,104992.000000,0.165919,17420.205445
1737291600,104759.000000,105060.000000,104695.000000,104767.000000,0.420454,44049.695837
1737288000,104639.000000,104833.000000,103696.000000,104828.000000,1.928837,202196.160678
1737284400,104910.000000,105116.000000,104150.000000,104228.000000,0.174114,18147.503963
1737280800,104740.000000,104879.000000,104319.000000,104724.000000,0.359547,37653.206311
1737277200,104202.000000,105278.000000,103377.000000,105197.000000,0.279803,29434.409892
1737273600,104846.000000,104846.000000,104216.000000,104241.000000,0.292181,30457.281317
1737270000,105156.000000,105162.000000,104896.000000,105098.000000,0.014325,1505.503626
1737266400,104997.000000,105373.000000,104947.000000,105335.000000,0.139708,14716.114793
1737262800,104500.000000,104981.000000,104317.000000,104981.000000,0.021097,2214.784157
1737259200,104987.000000,104997.000000,104632.000000,104932.000000,0.077328,8114.184844
1737255600,104836.000000,104836.000000,104637.000000,104824.000000,0.031932,3347.290284
1737252000,104582.000000,105104.000000,104582.000000,104980.000000,0.082649,8676.522464
1737248400,103996.000000,104449.000000,103996.000000,104437.000000,0.005205,543.594585
1737244800,104312.000000,104382.000000,104008.000000,104008.000000,0.079486,8267.183008
1737241200,104305.000000,104613.000000,104305.000000,104362.000000,1.068326,111492.677670
1737237600,103825.000000,104148.000000,103825.000000,104093.000000,0.074103,7713.606702
1737234000,103921.000000,104122.000000,103773.000000,103885.000000,0.079039,8210.940544
1737230400,104329.000000,104329.000000,103767.000000,103898.000000,0.022408,2328.100669
1737226800,104024.000000,104209.000000,104020.000000,104020.000000,0.471527,49048.195892
1737223200,103803.000000,104320.000000,103769.000000,104033.000000,1.037840,107969.570228
1737219600,103567.000000,103946.000000,103536.000000,103915.000000,0.051995,5403.030290
1737216000,104526.000000,104530.000000,103133.000000,103252.000000,1.454094,150138.162216
1737212400,103885.000000,104936.000000,103885.000000,104809.000000,0.172523,18081.929568
1737208800,104237.000000,104401.000000,103853.000000,103984.000000,0.724256,75311.044223
1737205200,103413.000000,104287.000000,103170.000000,104287.000000,0.119666,12479.592499
1737201600,103605.000000,103955.000000,103328.000000,103426.000000,0.059959,6201.285403
1737198000,103124.000000,103815.000000,102989.000000,103810.000000,0.194634,20204.996026
1737194400,103097.000000,103251.000000,102819.000000,103146.000000,5.196634,536011.999218
1737190800,103249.000000,103442.000000,103039.000000,103122.000000,0.813296,83868.709081
1737187200,102755.000000,103259.000000,102312.000000,103259.000000,0.728896,75265.066901
1737183600,103420.000000,103447.000000,102593.000000,102730.000000,0.187738,19286.345286
1737180000,103134.000000,103538.000000,103134.000000,103477.000000,0.129381,13387.984641
1737176400,103697.000000,103697.000000,102870.000000,102870.000000,0.014234,1464.281412
1737172800,103400.000000,103499.000000,102870.000000,102870.000000,0.067891,6983.928653
1737169200,104439.000000,104439.000000,103091.000000,103530.000000,0.246784,25549.512320
1737165600,104471.000000,104471.000000,104409.000000,104409.000000,0.001227,128.109843
1737162000,104452.000000,104597.000000,104452.000000,104597.000000,0.008673,907.127942
1737158400,104165.000000,104593.000000,104165.000000,104593.000000,0.069672,7287.208726
1737154800,104366.000000,104366.000000,104304.000000,104304.000000,0.012799,1334.949347
1737151200,104548.000000,104664.000000,104320.000000,104370.000000,0.037710,3935.802093
1737147600,104768.000000,104789.000000,104563.000000,104623.000000,0.030754,3217.530754
1737144000,105891.000000,105907.000000,104633.000000,104695.000000,1.724283,180523.817061
1737140400,104877.000000,105905.000000,104779.000000,105895.000000,0.296690,31418.006611
1737136800,104215.000000,104993.000000,104215.000000,104992.000000,0.205848,21612.443612
1737133200,104975.000000,105305.000000,104032.000000,104032.000000,5.277147,548992.107809
1737129600,104017.000000,105019.000000,104016.000000,105018.000000,2.053870,215693.307058
1737126000,103376.000000,104272.000000,103376.000000,104055.000000,3.720290,387114.759301
1737122400,102575.000000,103305.000000,102481.000000,103305.000000,0.261523,27016.669672
1737118800,102943.000000,102943.000000,102485.000000,102485.000000,0.037337,3826.492693
1737115200,102228.000000,102905.000000,102228.000000,102791.000000,0.233818,24034.408652
1737111600,102166.000000,102369.000000,102166.000000,102255.000000,0.091241,9329.819824
1737108000,101802.000000,102505.000000,101802.000000,102339.000000,0.193702,19823.238276
1737104400,102127.000000,102224.000000,101696.000000,101826.000000,0.371724,37851.193480
1737100800,101539.000000,102182.000000,101524.000000,102134.000000,0.150474,15368.560540
1737097200,101443.000000,101747.000000,101420.000000,101566.000000,0.290872,29542.660863
1737093600,101326.000000,101543.000000,101326.000000,101383.000000,0.342469,34720.492046
1737090000,101644.000000,101679.000000,101380.000000,101398.000000,0.036642,3715.390027
1737086400,101032.000000,101422.000000,101032.000000,101422.000000,0.014312,1451.551664
1737082800,101113.000000,101196.000000,100943.000000,101033.000000,0.033091,3343.273910
1737079200,101537.000000,102105.000000,100924.000000,100924.000000,0.070126,7077.392387
1737075600,100159.000000,101747.000000,100022.000000,101604.000000,0.722773,73436.594363
1737072000,100017.000000,100333.000000,100017.000000,100142.000000,0.004703,470.918756
1737068400,99997.000000,100085.000000,99843.000000,100029.000000,0.169109,16915.812163
1737064800,99714.000000,99714.000000,99433.000000,99532.000000,0.036303,3613.287304
1737061200,100221.000000,100221.000000,99826.000000,100072.000000,0.072063,7211.479530
1737057600,100455.000000,100609.000000,100290.000000,100333.000000,0.113601,11397.960236
1737054000,99655.000000,100405.000000,99587.000000,100405.000000,0.150075,15068.252262
1737050400,99869.000000,99927.000000,99259.000000,99552.000000,0.055549,5530.036945
1737046800,99388.000000,100339.000000,99259.000000,99916.000000,0.113451,11335.552131
1737043200,99177.000000,99772.000000,99177.000000,99261.000000,0.144667,14359.755353
1737039600,97485.000000,98841.000000,97375.000000,98841.000000,0.312243,30862.437050
1737036000,98848.000000,99234.000000,97582.000000,97737.000000,0.302321,29547.903595
1737032400,99167.000000,99338.000000,98860.000000,99076.000000,0.376116,37264.087640
1737028800,99136.000000,99452.000000,98968.000000,99366.000000,1.266692,125866.072557
1737025200,99102.000000,99325.000000,98776.000000,99216.000000,0.172118,17076.844606
1737021600,99115.000000,99339.000000,99103.000000,99165.000000,0.050865,5044.052516
1737018000,98965.000000,99290.000000,98629.000000,99171.000000,0.362645,35963.891096
1737014400,99700.000000,99700.000000,98769.000000,98975.000000,0.277221,27437.980147
1737010800,99774.000000,99774.000000,99669.000000,99696.000000,0.151904,15144.221184
1737007200,99384.000000,99817.000000,99380.000000,99721.000000,0.529936,52845.709962
1737003600,99610.000000,99610.000000,99400.000000,99450.000000,0.334017,33217.950870
1737000000,99536.000000,99667.000000,99536.000000,99659.000000,0.067788,6755.641439
1736996400,99661.000000,99812.000000,99235.000000,99440.000000,0.086011,8552.925885
1736992800,100069.000000,100069.000000,99495.000000,99648.000000,0.134385,13391.233350
1736989200,100009.000000,100161.000000,99994.000000,100103.000000,0.035638,3567.421664
1736985600,100536.000000,100805.000000,99604.000000,99863.000000,0.328401,32795.117052
1736982000,99742.000000,100500.000000,99660.000000,100500.000000,1.197705,120369.308280
1736978400,99578.000000,99790.000000,99578.000000,99753.000000,0.149898,14952.752251
1736974800,99701.000000,99836.000000,99640.000000,99685.000000,0.069159,6894.104946
1736971200,100005.000000,100705.000000,99592.000000,99601.000000,1.231237,122632.477273
1736967600,99411.000000,99989.000000,99395.000000,99989.000000,0.094138,9412.805477
1736964000,98660.000000,99348.000000,98660.000000,99348.000000,0.052975,5262.999046
1736960400,99115.000000,99262.000000,98584.000000,98584.000000,0.209601,20663.291182
1736956800,99007.000000,99425.000000,98870.000000,99032.000000,0.203805,20183.249441
1736953200,99430.000000,99722.000000,99029.000000,99029.000000,1.551785,153671.751425
1736949600,99105.000000,99405.000000,98672.000000,99301.000000,0.232648,23102.205859
1736946000,96892.000000,99005.000000,96892.000000,99005.000000,2.945441,291613.387195
1736942400,96730.000000,97063.000000,96540.000000,96873.000000,1.096811,106251.407846
1736938800,96913.000000,96913.000000,96516.000000,96741.000000,0.745629,72132.853490
1736935200,96813.000000,101150.000000,96813.000000,96883.000000,9.647335,934662.719021
1736931600,97192.000000,97277.000000,96922.000000,96922.000000,0.012295,1191.655990
1736928000,97373.000000,97442.000000,97174.000000,97206.000000,0.348303,33857.095731
