unix,open,high,low,close,Volume BTC,Volume USD,return,log_return,SMA_24,volatility_24
1740009600,96651.310000,98761.420000,96421.910000,98340.080000,635.410345,62486304.203397,0.022954,0.022695,87616.098333,0.039846
1739923200,95575.000000,96875.000000,95098.000000,96573.000000,3.193205,308377.355562,-0.017709,-0.017867,88144.458333,0.039702
1739923200,95612.000000,96866.000000,95011.000000,96642.000000,1420.104728,137241761.085686,-0.017237,-0.017387,88129.291667,0.039983
1739923200,95608.910000,96871.020000,95011.060000,96651.310000,586.877545,56722483.560896,-0.017173,-0.017322,88129.579167,0.040064
1739836800,95833.000000,96498.000000,93507.000000,95655.000000,6.910912,661063.247185,-0.009506,-0.009551,88631.500000,0.039770
1739836800,95779.000000,96714.000000,93340.000000,95612.000000,1415.529024,135341561.039820,-0.010658,-0.010715,88614.166667,0.040077
1739836800,95772.740000,96711.280000,93318.830000,95608.910000,871.928428,83364126.617259,-0.010785,-0.010844,88614.673750,0.040162
1739750400,96084.000000,96867.000000,95292.000000,95772.000000,3.312884,317281.524533,0.001223,0.001222,89240.291667,0.038889
1739750400,96066.000000,97014.000000,95227.000000,95772.000000,800.638071,76678709.368374,0.001673,0.001672,89226.375000,0.039150
1739750400,96126.580000,97065.000000,95199.130000,95772.740000,322.474780,30884293.279694,0.001714,0.001712,89227.952500,0.039227
1739664000,97578.000000,97709.000000,96116.000000,96167.000000,4.464679,429354.768083,0.004124,0.004116,89764.500000,0.038603
1739664000,97591.000000,97727.000000,96066.000000,96132.000000,445.573811,42833901.643273,0.003759,0.003752,89747.708333,0.038829
1739664000,97612.430000,97737.720000,96062.750000,96126.580000,169.592111,16302309.596572,0.003695,0.003688,89747.359583,0.038885
1739577600,97411.000000,97956.000000,97242.000000,97634.000000,1.558061,152119.685691,0.015255,0.015140,90377.375000,0.038514
1739577600,97515.000000,97974.000000,97237.000000,97591.000000,335.744804,32765671.174971,0.015177,0.015063,90361.125000,0.038722
1739577600,97530.200000,97997.050000,97251.090000,97612.430000,142.541533,13913825.393509,0.015457,0.015339,90360.018750,0.038781
1739491200,96683.000000,98820.000000,96344.000000,97331.000000,6.115867,595263.488936,-0.003103,-0.003108,91154.750000,0.036521
1739491200,96631.000000,98871.000000,96300.000000,97520.000000,1251.272688,122024112.494752,-0.000728,-0.000728,91151.083333,0.036654
1739491200,96626.520000,98891.440000,96277.550000,97530.200000,731.001991,71294770.360196,-0.000842,-0.000843,91150.340417,0.036686
1739404800,97785.000000,98011.000000,95447.000000,96474.000000,8.819154,850819.080361,-0.008805,-0.008844,91815.000000,0.036554
1739404800,97882.000000,98091.000000,95249.000000,96627.000000,857.758935,82882672.640267,-0.009157,-0.009199,91814.375000,0.036647
1739404800,97891.570000,98100.000000,95200.000000,96626.520000,746.568955,72138360.051058,-0.009266,-0.009309,91812.778750,0.036676
1739318400,95800.000000,97964.000000,94313.000000,97632.000000,4.125552,402785.894817,0.012003,0.011932,92291.458333,0.034198
1739318400,95756.000000,98144.000000,94091.000000,97882.000000,1476.470492,144519884.712626,0.012988,0.012904,92301.458333,0.034397
1739318400,95760.860000,98065.390000,94078.330000,97891.570000,970.349835,94989068.836548,0.013092,0.013007,92299.956667,0.034442
1739232000,97442.000000,98452.000000,94908.000000,95630.000000,3.253818,311162.592389,-0.020506,-0.020719,92659.041667,0.034613
1739232000,97465.000000,98490.000000,94853.000000,95754.000000,1284.471411,122993275.474531,-0.021740,-0.021980,92676.250000,0.034855
1739232000,97451.490000,98500.000000,94813.780000,95760.860000,722.050819,69144207.382526,-0.021766,-0.022006,92674.842917,0.034900
1739145600,96656.000000,98294.000000,95400.000000,97393.000000,2.997725,291957.420212,0.018436,0.018268,92966.625000,0.034065
1739145600,96533.000000,98349.000000,95307.000000,97469.000000,994.108879,96894798.303858,0.017910,0.017752,92990.875000,0.034324
1739145600,96479.140000,98363.020000,95250.000000,97451.490000,841.311283,81987038.093856,0.017655,0.017501,92988.747500,0.034367
1739059200,96418.000000,97293.000000,94715.000000,96448.000000,3.369469,324978.523929,-0.009703,-0.009750,93208.958333,0.034169
1739059200,96472.000000,97337.000000,94726.000000,96477.000000,1008.668707,97313330.860675,-0.010178,-0.010230,93235.291667,0.034432
1739059200,96463.150000,97327.830000,94731.320000,96479.140000,312.712515,30170234.525050,-0.009978,-0.010028,93233.599583,0.034473
1738972800,96466.000000,96845.000000,95794.000000,96598.000000,0.453962,43851.800990,0.001555,0.001554,93593.833333,0.033138
1738972800,96534.000000,96896.000000,95700.000000,96472.000000,615.712432,59399009.777528,-0.000052,-0.000052,93619.958333,0.033356
1738972800,96518.460000,96909.890000,95679.570000,96463.150000,94.681110,9133238.136354,-0.000166,-0.000166,93619.043333,0.033386
1738886400,96637.000000,100040.000000,95707.000000,96298.000000,7.742084,745547.184809,-0.003106,-0.003110,94003.166667,0.033031
1738886400,96566.000000,100185.000000,95662.000000,96535.000000,1936.931678,186981699.510631,0.000653,0.000653,94052.250000,0.033171
1738886400,96556.100000,100327.690000,95610.110000,96518.460000,1286.244444,124146332.900098,0.000573,0.000573,94051.284583,0.033205
1738800000,96509.000000,99095.000000,95800.000000,96578.000000,3.722369,359498.963906,0.002908,0.002903,94096.250000,0.027489
1738800000,96614.000000,99174.000000,95678.000000,96573.000000,1723.925211,166484629.373897,0.000394,0.000394,94148.083333,0.027237
1738800000,96622.930000,99188.970000,95691.110000,96556.100000,955.791426,92287492.467445,0.000390,0.000390,94146.478333,0.027253
1738713600,97909.000000,99078.000000,96207.000000,96511.000000,5.500081,530818.303879,-0.000694,-0.000694,94537.250000,0.019623
1738713600,97809.000000,99168.000000,96181.000000,96614.000000,1576.922227,152352764.078990,0.000425,0.000424,94588.958333,0.019629
1738713600,97797.170000,99207.640000,96189.000000,96622.930000,1073.265783,103702084.586454,0.000692,0.000692,94587.819167,0.019647
1738627200,101329.000000,101637.000000,96143.000000,97804.000000,10.915139,1067544.245954,0.013397,0.013308,95103.333333,0.018950
1738627200,101456.000000,101785.000000,96147.000000,97786.000000,2068.167391,202237816.499260,0.012131,0.012058,95150.000000,0.018937
1738627200,101411.570000,101818.810000,96222.430000,97797.170000,1215.682014,118890260.637999,0.012153,0.012080,95150.201250,0.018943
1738540800,97669.000000,102404.000000,91278.000000,101292.000000,29.844842,3023043.735864,0.035663,0.035042,95789.625000,0.019869
1738540800,97670.000000,102569.000000,91530.000000,101457.000000,4081.884021,414135707.095262,0.037541,0.036854,95850.750000,0.019963
1738540800,97650.950000,102585.530000,91146.000000,101411.570000,2031.813767,206049424.091536,0.036958,0.036292,95849.823333,0.019931
1738454400,100569.000000,101366.000000,96204.000000,97714.000000,10.452360,1021341.939240,-0.035324,-0.035963,96361.208333,0.021463
1738454400,100638.000000,101430.000000,96168.000000,97675.000000,1747.978207,170733771.366772,-0.037277,-0.037989,96417.583333,0.021816
1738454400,100613.770000,101424.690000,96181.050000,97650.950000,634.460999,61955719.333265,-0.037083,-0.037788,96415.162917,0.021778
1738368000,102467.000000,102739.000000,100260.000000,100646.000000,3.408322,343034.011238,0.030006,0.029565,96857.083333,0.019356
1738368000,102408.000000,102754.000000,100270.000000,100638.000000,785.489117,79050053.739538,0.030335,0.029884,96920.166667,0.020081
1738368000,102381.390000,102741.810000,100274.630000,100613.770000,196.335147,19754019.345309,0.030341,0.029890,96916.781667,0.020056
1738281600,104773.000000,106000.000000,101625.000000,102120.000000,4.821300,492351.111067,0.014645,0.014539,97305.375000,0.018783
1738281600,104737.000000,106046.000000,101303.000000,102412.000000,2016.512359,206515063.726294,0.017628,0.017474,97372.583333,0.019361
1738281600,104701.000000,106102.000000,101444.890000,102381.390000,1200.348748,122893373.270190,0.017568,0.017416,97368.747083,0.019346
1738195200,103764.000000,106899.000000,103365.000000,104759.000000,20.959628,2195709.708413,0.025842,0.025514,97671.166667,0.016732
1738195200,103768.000000,106447.000000,103313.000000,104738.000000,1543.139302,161625324.207639,0.022712,0.022458,97725.750000,0.017115
1738195200,103738.430000,106483.200000,103275.240000,104701.000000,1253.136795,131204675.590047,0.022657,0.022404,97719.580417,0.017043
1738108800,101320.000000,104728.000000,101319.000000,103668.000000,15.992921,1657954.182952,-0.010414,-0.010469,97966.833333,0.016970
1738108800,101291.000000,104769.000000,101288.000000,103747.000000,1535.931659,159348301.860510,-0.009462,-0.009507,98024.708333,0.017324
1738108800,101307.140000,104861.540000,101280.220000,103738.430000,1227.508586,127339813.514861,-0.009194,-0.009236,98018.340833,0.017243
1738022400,102116.000000,103739.000000,99282.000000,101361.000000,27.658408,2803483.887206,-0.022254,-0.022505,98182.166667,0.017697
1738022400,102065.000000,103745.000000,100225.000000,101292.000000,1721.673212,174391723.017253,-0.023663,-0.023948,98239.750000,0.018114
1738022400,102092.390000,103800.000000,100210.460000,101307.140000,1235.967945,125212377.611261,-0.023437,-0.023716,98233.912083,0.018023
1737936000,102565.000000,103180.000000,97500.000000,102036.000000,32.800528,3346834.663784,0.006659,0.006637,98337.250000,0.017224
1737936000,102573.000000,103186.000000,97750.000000,102090.000000,3210.126254,327721789.292299,0.007878,0.007847,98396.125000,0.017623
1737936000,102555.400000,103245.390000,97693.840000,102092.390000,2027.918625,207035059.120115,0.007751,0.007721,98390.258333,0.017527
1737849600,104764.000000,105417.000000,102593.000000,102700.000000,4.033781,414269.347726,0.006508,0.006486,98592.541667,0.016740
1737849600,104741.000000,105424.000000,102450.000000,102573.000000,798.341319,81888264.110710,0.004731,0.004720,98643.250000,0.017160
1737849600,104737.480000,105448.870000,102470.600000,102555.400000,274.373733,28138507.900388,0.004535,0.004525,98636.262083,0.017065
1737763200,104867.000000,105263.000000,104168.000000,104709.000000,8.378513,877305.758554,0.019562,0.019373,98969.791667,0.016870
1737763200,104855.000000,105237.000000,104126.000000,104738.000000,735.890585,77075708.094872,0.021107,0.020887,99023.500000,0.017316
1737763200,104845.680000,105275.960000,104146.060000,104737.480000,115.336093,12080011.694065,0.021277,0.021054,99016.619167,0.017224
1737676800,103860.000000,107110.000000,102780.000000,104873.000000,10.138913,1063298.269193,0.001566,0.001565,99349.000000,0.016868
1737676800,103922.000000,107149.000000,102754.000000,104855.000000,1725.233700,180899379.566315,0.001117,0.001116,99401.958333,0.017319
1737676800,103923.700000,107219.890000,102758.490000,104845.680000,1281.304073,134339196.860296,0.001033,0.001033,99394.658333,0.017229
1737590400,103664.000000,106800.000000,101287.000000,103913.000000,38.045802,3953453.428422,-0.009154,-0.009196,99671.750000,0.017077
1737590400,103659.000000,106848.000000,101233.000000,103933.000000,3790.173042,393924054.755478,-0.008793,-0.008832,99727.000000,0.017513
1737590400,103642.640000,106882.490000,101000.000000,103923.700000,2313.634229,240441429.530563,-0.008794,-0.008833,99719.538333,0.017423
1737504000,106207.000000,106227.000000,102074.000000,103661.000000,13.392412,1388270.792344,-0.002425,-0.002428,99922.875000,0.016923
1737504000,106149.000000,106370.000000,103322.000000,103632.000000,1713.553688,177578995.822797,-0.002896,-0.002900,99978.708333,0.017373
1737504000,106180.440000,106392.580000,103296.860000,103642.640000,1352.443331,140170797.250360,-0.002704,-0.002708,99970.797083,0.017271
1737417600,101864.000000,107200.000000,100200.000000,106200.000000,13.284664,1410831.357156,0.024493,0.024198,100292.416667,0.017446
1737417600,102155.000000,107265.000000,100087.000000,106149.000000,3058.410334,324647198.571365,0.024288,0.023998,100338.250000,0.017903
1737417600,102154.640000,107271.150000,100056.380000,106180.440000,1320.936722,140257642.387034,0.024486,0.024191,100331.223750,0.017814
1737331200,101264.000000,109557.000000,99559.000000,102208.000000,59.304144,6061357.925422,-0.037589,-0.038314,100531.333333,0.019245
1737331200,101191.000000,109356.000000,99462.000000,102141.000000,3921.869069,400583628.558344,-0.037758,-0.038490,100568.000000,0.019661
1737331200,101207.230000,109027.220000,99450.000000,102154.640000,1684.278579,172056871.887241,-0.037915,-0.038652,100561.562083,0.019591
1737244800,104524.000000,106400.000000,99637.000000,101037.000000,45.144794,4561294.588762,-0.011457,-0.011523,100673.208333,0.019342
1737244800,104432.000000,106294.000000,99528.000000,101237.000000,2602.442335,263463454.634987,-0.008851,-0.008890,100707.791667,0.019660
1737244800,104436.050000,106308.150000,99451.140000,101207.230000,516.828360,52306766.712176,-0.009274,-0.009318,100699.714583,0.019598
1737158400,104100.000000,104949.000000,102300.000000,104561.000000,24.303445,2541192.540876,0.034878,0.034284,101045.333333,0.019885
1737158400,104119.000000,104909.000000,102238.000000,104436.000000,1306.428028,136438117.541607,0.031599,0.031110,101069.541667,0.019921
1737158400,104087.720000,104900.000000,102249.300000,104436.050000,315.302412,32928938.455353,0.031903,0.031405,101061.180833,0.019879
1737072000,99978.000000,105859.000000,99978.000000,104112.000000,34.248978,3565729.547562,-0.004294,-0.004303,101325.291667,0.019704
1737072000,99975.000000,105932.000000,99944.000000,104119.000000,3087.397081,321456696.642280,-0.003035,-0.003040,101346.625000,0.019735
1737072000,99964.630000,105971.440000,99950.000000,104087.720000,1462.828150,152262446.883236,-0.003335,-0.003341,101337.690417,0.019704
1736985600,100519.000000,100835.000000,97362.000000,100060.000000,7.069893,707413.449554,-0.038920,-0.039697,101475.791667,0.021354
1736985600,100512.000000,100860.000000,97319.000000,99975.000000,1817.774606,181732016.208856,-0.039801,-0.040614,101492.375000,0.021443
1736985600,100517.170000,100892.770000,97255.980000,99964.630000,1153.266262,115285835.145323,-0.039612,-0.040418,101482.919167,0.021404
1736899200,96631.000000,100635.000000,96518.000000,100516.000000,10.613025,1066778.786725,0.004557,0.004547,101639.041667,0.021362
1736899200,96560.000000,100715.000000,96474.000000,100512.000000,1811.817066,182109356.932766,0.005371,0.005357,101660.708333,0.021453
1736899200,96522.620000,100773.450000,96478.110000,100517.170000,1040.288056,104566811.423175,0.005527,0.005512,101651.836667,0.021414
1736812800,94515.000000,97251.000000,94440.000000,96544.000000,2.426085,234223.983065,-0.039363,-0.040159,101675.916667,0.023089
1736812800,94542.000000,97300.000000,94390.000000,96718.000000,8.339216,806552.308563,-0.037785,-0.038517,101656.541667,0.022836
1736812800,94537.000000,97339.000000,94345.000000,96523.000000,1477.809443,142642600.891785,-0.039687,-0.040496,101660.208333,0.023076
1736812800,94518.620000,97488.270000,94306.170000,96522.620000,1330.374136,128411197.204330,-0.039740,-0.040551,101652.010000,0.023044
1736726400,94418.000000,95722.000000,89170.000000,94331.000000,7.408077,698811.339786,-0.022922,-0.023189,101580.333333,0.023566
1736726400,94537.000000,95900.000000,89171.000000,94506.000000,14.111253,1333598.056172,-0.022871,-0.023136,101570.208333,0.023315
1736726400,94498.000000,95846.000000,89164.000000,94505.000000,2125.862327,200904619.245267,-0.020907,-0.021129,101574.041667,0.023477
1736726400,94479.790000,95869.790000,89164.120000,94518.620000,1933.740624,182774495.191008,-0.020762,-0.020981,101567.115000,0.023440
1736640000,94575.000000,95188.000000,93698.000000,94489.000000,3.446070,325615.749805,0.001675,0.001674,101491.833333,0.023571
1736640000,94608.000000,95285.000000,93833.000000,94484.000000,1.324061,125102.563462,-0.000233,-0.000233,101485.750000,0.023315
1736640000,94573.000000,95363.000000,93685.000000,94497.000000,570.978767,53955780.509290,-0.000085,-0.000085,101485.833333,0.023476
1736640000,94571.330000,95379.710000,93661.070000,94479.790000,121.250304,11455703.302817,-0.000411,-0.000411,101477.817500,0.023439
1736553600,94394.000000,94906.000000,93902.000000,94555.000000,1.977416,186974.528276,0.000698,0.000698,101339.500000,0.023288
1736553600,94711.000000,94973.000000,94010.000000,94554.000000,3.933515,371929.608513,0.000741,0.000741,101350.333333,0.023127
1736553600,94702.000000,94975.000000,93843.000000,94568.000000,639.877401,60511926.055877,0.000751,0.000751,101351.750000,0.023321
1736553600,94676.140000,94991.490000,93809.020000,94571.330000,112.931515,10680083.605565,0.000969,0.000968,101343.407500,0.023283
1736467200,92574.000000,95751.000000,92252.000000,94781.000000,8.546905,810084.181005,0.002390,0.002387,101062.833333,0.022159
1736467200,92601.000000,95814.000000,92261.000000,94867.000000,13.983285,1326552.331298,0.003310,0.003305,101082.625000,0.021792
1736467200,92545.000000,95797.000000,92227.000000,94702.000000,1798.969992,170366056.196589,0.001417,0.001416,101070.291667,0.021835
1736467200,92517.750000,95845.750000,92200.010000,94676.140000,1137.318331,107676909.542630,0.001108,0.001108,101062.764583,0.021838
1736380800,95074.000000,95375.000000,91200.000000,92449.000000,13.021256,1203802.136622,-0.024604,-0.024912,100845.666667,0.021450
1736380800,95048.000000,95364.000000,91250.000000,92505.000000,18.111933,1675444.352915,-0.024898,-0.025213,100865.583333,0.021205
1736380800,95034.000000,95333.000000,91215.000000,92542.000000,1877.800589,173775422.078550,-0.022808,-0.023073,100856.416667,0.021021
1736380800,95049.610000,95360.770000,91200.000000,92517.750000,949.961034,87888257.465381,-0.022798,-0.023061,100848.881250,0.021038
1736294400,96914.000000,97190.000000,89900.000000,95072.000000,26.494872,2518920.485996,0.028372,0.027977,100611.958333,0.021285
1736294400,96952.000000,97189.000000,92622.000000,95232.000000,21.946302,2089990.273966,0.029479,0.029053,100640.000000,0.021171
1736294400,96922.000000,97248.000000,92502.000000,95065.000000,2081.044627,197834507.513287,0.027263,0.026898,100624.208333,0.020824
1736294400,96949.680000,97257.150000,92516.370000,95049.610000,1568.178933,149054795.987114,0.027366,0.026998,100617.041250,0.020847
1736208000,102308.000000,102666.000000,96139.000000,96943.000000,14.832965,1437952.079462,0.019680,0.019489,100395.208333,0.021485
1736208000,102209.000000,102666.000000,96193.000000,96915.000000,26.485169,2566810.107116,0.017673,0.017518,100423.125000,0.021284
1736208000,102278.000000,102760.000000,96130.000000,96946.000000,1490.599967,144507704.422110,0.019786,0.019593,100396.458333,0.020918
1736208000,102286.810000,102767.350000,96080.930000,96949.680000,1512.244138,146611585.298786,0.019990,0.019793,100390.720000,0.020953
1736121600,98402.000000,105000.000000,97973.000000,102268.000000,23.321170,2385009.399242,0.054929,0.053474,100292.291667,0.023837
1736121600,98472.000000,102928.000000,97969.000000,102249.000000,20.518178,2097963.203794,0.055038,0.053577,100318.541667,0.023645
1736121600,98389.000000,102514.000000,97919.000000,102280.000000,1742.612892,178234446.586600,0.055020,0.053560,100294.041667,0.023466
1736121600,98333.940000,102531.000000,97913.250000,102286.810000,1181.854141,120888089.938517,0.055051,0.053589,100290.128750,0.023502
1736035200,98207.000000,98800.000000,97339.000000,98313.000000,2.011295,197736.436487,-0.038673,-0.039441,100065.583333,0.025020
1736035200,98245.000000,98741.000000,97465.000000,98385.000000,2.521306,248058.688842,-0.037790,-0.038523,100098.416667,0.024766
1736035200,98218.000000,98799.000000,97277.000000,98327.000000,454.720192,44711272.276503,-0.038649,-0.039415,100068.208333,0.024664
1736035200,98209.650000,98810.500000,97250.000000,98333.940000,199.649068,19632279.514085,-0.038645,-0.039411,100064.941667,0.024703
1735948800,98149.000000,98606.000000,97554.000000,98202.000000,2.261857,222118.872276,-0.001129,-0.001130,99934.791667,0.024605
1735948800,98256.000000,98600.000000,97560.000000,98231.000000,7.930320,779003.267849,-0.001565,-0.001567,99968.000000,0.024383
1735948800,98133.000000,98753.000000,97540.000000,98209.000000,445.491303,43751255.411682,-0.001200,-0.001201,99939.750000,0.024227
1735948800,98125.270000,98762.630000,97528.240000,98209.650000,216.195331,21232467.782269,-0.001264,-0.001265,99935.879583,0.024274
1735862400,96890.000000,98929.000000,96036.000000,98124.000000,5.168934,507196.431735,-0.000794,-0.000795,99767.666667,0.024533
1735862400,96917.000000,98955.000000,96127.000000,98131.000000,3.215808,315570.469568,-0.001018,-0.001019,99805.291667,0.024328
1735862400,96895.000000,98951.000000,96042.000000,98133.000000,1159.419098,113777274.339127,-0.000774,-0.000774,99774.875000,0.024153
1735862400,96890.640000,98993.930000,96005.350000,98125.270000,724.167433,71059124.869688,-0.000859,-0.000860,99770.582917,0.024203
1735776000,94426.000000,97684.000000,94303.000000,96881.000000,7.932233,768482.666242,-0.012668,-0.012749,99528.083333,0.024600
1735776000,94596.000000,97807.000000,94440.000000,96970.000000,11.909442,1154858.614013,-0.011831,-0.011902,99566.541667,0.024359
1735776000,94380.000000,97745.000000,94205.000000,96907.000000,1219.193707,118148404.606888,-0.012493,-0.012572,99538.791667,0.024220
1735776000,94392.660000,97732.980000,93351.400000,96890.640000,932.013493,90303383.829281,-0.012582,-0.012662,99534.551250,0.024273
1735689600,93729.000000,94885.000000,92739.000000,94454.000000,3.345488,315994.720718,-0.025051,-0.025370,99096.875000,0.024508
1735689600,93547.000000,95061.000000,92971.000000,94608.000000,6.680587,632036.975842,-0.024358,-0.024660,99145.666667,0.024310
1735689600,93347.000000,94951.000000,92768.000000,94388.000000,777.139425,73352636.091262,-0.025994,-0.026338,99107.541667,0.024167
1735689600,93366.300000,94947.970000,92733.880000,94392.660000,512.452851,48371787.702156,-0.025781,-0.026120,99103.517083,0.024205
1735603200,92556.000000,96030.000000,91976.000000,93450.000000,3.241902,302955.773673,-0.010630,-0.010686,98624.916667,0.024529
1735603200,92819.000000,96195.000000,92049.000000,93635.000000,14.906744,1395792.928559,-0.010285,-0.010338,98677.416667,0.024314
1735603200,92637.000000,96117.000000,91900.000000,93381.000000,1128.827937,105411081.563519,-0.010669,-0.010726,98629.458333,0.024177
1735603200,92672.160000,96154.960000,91862.470000,93366.300000,1247.181355,116444708.534133,-0.010873,-0.010933,98625.209583,0.024218
1735516800,93586.000000,94776.000000,91335.000000,92461.000000,7.201310,665840.304493,-0.010583,-0.010640,98144.250000,0.024554
1735516800,93690.000000,94966.000000,91550.000000,92822.000000,22.355342,2075067.542129,-0.008683,-0.008721,98215.291667,0.024310
1735516800,93564.000000,94891.000000,91315.000000,92628.000000,1841.043084,170532138.777342,-0.008064,-0.008096,98158.416667,0.024172
1735516800,93552.810000,94916.310000,91270.430000,92672.160000,1278.347003,118467178.013291,-0.007435,-0.007462,98156.395417,0.024210
1735430400,95155.000000,95155.000000,92850.000000,93667.000000,4.853138,454578.916386,0.013043,0.012959,97720.416667,0.024812
1735430400,95345.000000,95353.000000,93053.000000,93731.000000,13.431043,1258905.128925,0.009793,0.009745,97801.541667,0.024481
1735430400,95119.000000,95124.000000,92868.000000,93557.000000,851.805549,79692371.767440,0.010029,0.009979,97738.625000,0.024353
1735430400,95116.770000,95166.330000,92821.400000,93552.810000,222.997674,20862059.062650,0.009503,0.009458,97735.985833,0.024376
1735344000,94187.000000,95442.000000,94098.000000,95134.000000,1.233313,117329.958986,0.015662,0.015540,97260.333333,0.024532
1735344000,94302.000000,95664.000000,94155.000000,95322.000000,6.491999,618830.359181,0.016974,0.016832,97348.291667,0.024148
1735344000,94159.000000,95529.000000,94026.000000,95139.000000,839.505181,79869683.418013,0.016909,0.016768,97279.875000,0.024025
1735344000,94160.940000,95548.740000,94003.440000,95116.770000,181.485513,17262315.818328,0.016717,0.016579,97274.999583,0.024031
1735257600,95589.000000,97272.000000,93312.000000,94270.000000,5.744325,541517.544146,-0.009082,-0.009123,96948.833333,0.023237
1735257600,95757.000000,97466.000000,93495.000000,94303.000000,40.979969,3864534.001519,-0.010690,-0.010748,97018.916667,0.023134
1735257600,95666.000000,97337.000000,93282.000000,94168.000000,2416.242322,227532707.020472,-0.010206,-0.010259,96947.666667,0.022992
1735257600,95678.900000,97308.540000,93230.960000,94160.940000,1712.359347,161237365.731306,-0.010049,-0.010100,96941.928750,0.022987
1735171200,99500.000000,99833.000000,95155.000000,95691.000000,9.324875,892306.629892,0.015074,0.014961,96719.750000,0.023515
1735171200,99536.000000,99932.000000,95250.000000,95783.000000,16.324053,1563566.801065,0.015694,0.015572,96800.000000,0.023370
1735171200,99357.000000,99881.000000,95111.000000,95687.000000,1501.367766,143661377.442466,0.016131,0.016002,96716.416667,0.023285
1735171200,99357.250000,99893.380000,95076.780000,95678.900000,1473.961078,141026974.569589,0.016121,0.015992,96711.581667,0.023275
1735084800,98529.000000,99472.000000,97660.000000,99472.000000,4.528583,450467.164408,0.039513,0.038752,96516.000000,0.024071
1735084800,98667.000000,99551.000000,97630.000000,99542.000000,7.172202,713935.341438,0.039245,0.038494,96590.875000,0.023684
1735084800,98637.000000,99478.000000,97576.000000,99374.000000,849.512248,84419430.160577,0.038532,0.037808,96505.500000,0.023759
1735084800,98590.440000,99500.000000,97582.970000,99357.250000,275.765044,27399256.421943,0.038445,0.037724,96499.965000,0.023724
1734998400,94640.000000,99348.000000,93553.000000,98636.000000,9.581457,945076.588707,-0.008404,-0.008440,96279.833333,0.024108
1734998400,94821.000000,99433.000000,93669.000000,98773.000000,38.400060,3792889.096748,-0.007725,-0.007755,96368.416667,0.023710
1734998400,94750.000000,99419.000000,93461.000000,98596.000000,1444.535690,142425440.882366,-0.007829,-0.007860,96275.375000,0.023790
1734998400,94769.870000,99500.000000,93399.690000,98590.440000,1111.585304,109591684.240584,-0.007718,-0.007748,96270.911667,0.023753
1734912000,95023.000000,96325.000000,92415.000000,94682.000000,13.294661,1258765.112685,-0.040087,-0.040912,96057.041667,0.024046
1734912000,95193.000000,96497.000000,92525.000000,94800.000000,51.669005,4898221.691064,-0.040224,-0.041055,96149.250000,0.023800
1734912000,95100.000000,96420.000000,92389.000000,94750.000000,2428.604265,230110254.082220,-0.039008,-0.039789,96057.666667,0.023736
1734912000,95101.080000,96432.740000,92370.220000,94769.870000,1546.246843,146537612.318922,-0.038752,-0.039523,96054.463333,0.023694
1734825600,97072.000000,97345.000000,94303.000000,95028.000000,2.886534,274301.520642,0.003654,0.003648,95829.041667,0.024034
1734825600,97289.000000,97401.000000,94378.000000,95263.000000,5.382358,512739.583491,0.004884,0.004872,95930.375000,0.023804
1734825600,97245.000000,97376.000000,94200.000000,95098.000000,2075.508743,197376730.472245,0.003673,0.003666,95832.083333,0.023716
1734825600,97228.210000,97369.850000,94197.580000,95101.080000,227.823147,21666227.368641,0.003495,0.003489,95828.792917,0.023670
1734739200,97759.000000,99570.000000,96543.000000,97086.000000,3.865153,375252.220857,0.021657,0.021426,95851.625000,0.023126
1734739200,97780.000000,99500.000000,96500.000000,97234.000000,10.763965,1046623.373782,0.020690,0.020479,95951.875000,0.022956
1734739200,97745.000000,99514.000000,96399.000000,97211.000000,1740.043239,169151343.334620,0.022219,0.021976,95860.750000,0.022791
1734739200,97774.910000,99538.110000,96396.770000,97228.210000,249.861065,24293544.137535,0.022367,0.022121,95858.192500,0.022746
1734652800,97506.000000,98053.000000,92160.000000,97758.000000,33.385348,3263684.863470,0.006922,0.006898,95994.416667,0.022609
1734652800,97516.000000,98242.000000,92304.000000,97800.000000,67.593412,6610635.682842,0.005821,0.005804,96089.125000,0.022428
1734652800,97416.000000,98123.000000,92118.000000,97760.000000,2706.241437,264562162.904582,0.005648,0.005632,95996.375000,0.022345
1734652800,97379.890000,98119.280000,92149.950000,97774.910000,1631.948831,159563650.094207,0.005623,0.005607,95993.871250,0.022304
1734566400,100471.000000,102724.000000,95537.000000,97887.000000,20.088878,1966440.030152,0.001320,0.001319,96136.000000,0.022609
1734566400,100260.000000,102769.000000,95691.000000,97571.000000,34.337743,3350367.943719,-0.002342,-0.002344,96217.750000,0.022440
1734566400,100133.000000,102747.000000,95537.000000,97375.000000,3425.501545,333558212.934638,-0.003938,-0.003946,96116.291667,0.022371
1734566400,100109.200000,102789.710000,95514.610000,97379.890000,1713.620498,166872175.558033,-0.004040,-0.004048,96114.708750,0.022331
1734480000,106147.000000,106451.000000,100031.000000,100058.000000,57.602685,5763609.465736,0.022179,0.021936,96365.291667,0.022989
1734480000,106192.000000,106451.000000,99771.000000,100158.000000,121.001568,12119275.088809,0.026514,0.026169,96451.250000,0.023008
1734480000,106214.000000,106523.000000,99997.000000,100153.000000,2557.288149,256120079.940727,0.028529,0.028130,96349.000000,0.023040
1734480000,106168.140000,106512.830000,100000.000000,100109.200000,1463.327568,146492552.185442,0.028027,0.027642,96345.453333,0.022977
