unix,date,symbol,open,high,low,close,Volume XRP,Volume BTC
1697846400,2023-10-21 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,196481.996103,3.418787
1697760000,2023-10-20 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000017,1040207.942689,18.068412
1697673600,2023-10-19 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000018,1159794.310757,21.015473
1697587200,2023-10-18 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,1634721.156951,28.182593
1697500800,2023-10-17 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,379021.570741,6.545703
1697414400,2023-10-16 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000017,988545.673763,17.240237
1697328000,2023-10-15 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000018,394642.200097,7.087774
1697241600,2023-10-14 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,180798.326540,3.272450
1697155200,2023-10-13 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,468632.136040,8.472869
1697068800,2023-10-12 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,678253.202380,12.242470
1696982400,2023-10-11 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,1910917.723513,34.797812
1696896000,2023-10-10 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,664145.913529,12.060890
1696809600,2023-10-09 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000018,509599.108129,9.289992
1696723200,2023-10-08 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,112455.124389,2.081544
1696636800,2023-10-07 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,265725.597963,4.958440
1696550400,2023-10-06 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,349210.801306,6.568655
1696464000,2023-10-05 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,295814.132204,5.647092
1696377600,2023-10-04 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000019,995909.572050,19.131423
1696291200,2023-10-03 00:00:00,XRP/BTC,0.000019,0.000020,0.000018,0.000020,871704.428722,17.146426
1696204800,2023-10-02 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000019,596397.694946,11.092997
1696118400,2023-10-01 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,212975.660596,3.995423
1696032000,2023-09-30 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000019,661166.863070,12.621675
1695945600,2023-09-29 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000019,1023947.635917,19.844105
1695859200,2023-09-28 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,542153.629816,10.225017
1695772800,2023-09-27 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,559423.708574,10.601079
1695686400,2023-09-26 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,449834.098358,8.614323
1695600000,2023-09-25 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,556528.039781,10.690904
1695513600,2023-09-24 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,184782.278068,3.533037
1695427200,2023-09-23 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,269998.256048,5.156967
1695340800,2023-09-22 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,815785.446879,15.720186
1695254400,2023-09-21 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,714003.296284,13.630323
1695168000,2023-09-20 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,790824.101916,15.199639
1695081600,2023-09-19 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,470666.949556,8.886192
1694995200,2023-09-18 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000019,355701.466476,6.683631
1694908800,2023-09-17 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,97380.650598,1.810306
1694822400,2023-09-16 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,267771.247432,5.039455
1694736000,2023-09-15 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000019,810369.960463,15.210644
1694649600,2023-09-14 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,185347.844784,3.417814
1694563200,2023-09-13 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000018,289888.133616,5.339739
1694476800,2023-09-12 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000019,251447.521016,4.681953
1694390400,2023-09-11 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000019,1365144.704501,25.746629
1694304000,2023-09-10 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,119605.535979,2.301211
1694217600,2023-09-09 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,90805.872730,1.766174
1694131200,2023-09-08 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000019,102983.831020,2.007155
1694044800,2023-09-07 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000019,328130.625473,6.323077
1693958400,2023-09-06 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000020,224671.766040,4.390086
1693872000,2023-09-05 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000020,364064.659198,7.132027
1693785600,2023-09-04 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000020,555527.002334,10.932771
1693699200,2023-09-03 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000019,201867.157615,3.926316
1693612800,2023-09-02 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,165968.906982,3.199881
1693526400,2023-09-01 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000019,459365.411452,8.851971
1693440000,2023-08-31 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000020,586456.372160,11.547326
1693353600,2023-08-30 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,393341.657187,7.615094
1693267200,2023-08-29 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000019,845431.642645,16.452100
1693180800,2023-08-28 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,322182.528859,6.456538
1693094400,2023-08-27 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,219304.976161,4.403644
1693008000,2023-08-26 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,194644.860845,3.910415
1692921600,2023-08-25 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000020,545026.251561,10.998630
1692835200,2023-08-24 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,388616.716123,7.702383
1692748800,2023-08-23 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,377077.837057,7.537786
1692662400,2023-08-22 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,738849.442556,14.784377
1692576000,2023-08-21 00:00:00,XRP/BTC,0.000021,0.000021,0.000019,0.000020,908830.351246,18.249313
1692489600,2023-08-20 00:00:00,XRP/BTC,0.000020,0.000021,0.000020,0.000021,1790076.101003,36.768163
1692403200,2023-08-19 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000020,1197616.550603,23.856522
1692316800,2023-08-18 00:00:00,XRP/BTC,0.000019,0.000020,0.000018,0.000019,1813352.803572,35.215311
1692230400,2023-08-17 00:00:00,XRP/BTC,0.000020,0.000021,0.000017,0.000019,2614548.323765,49.807146
1692144000,2023-08-16 00:00:00,XRP/BTC,0.000021,0.000021,0.000020,0.000020,928586.522457,19.017452
1692057600,2023-08-15 00:00:00,XRP/BTC,0.000022,0.000022,0.000020,0.000021,1175960.601824,24.530538
1691971200,2023-08-14 00:00:00,XRP/BTC,0.000021,0.000022,0.000021,0.000022,218015.994489,4.711326
1691884800,2023-08-13 00:00:00,XRP/BTC,0.000021,0.000022,0.000021,0.000021,327762.955940,6.994461
1691798400,2023-08-12 00:00:00,XRP/BTC,0.000021,0.000021,0.000021,0.000021,206288.829228,4.396015
1691712000,2023-08-11 00:00:00,XRP/BTC,0.000021,0.000022,0.000021,0.000022,502297.208094,10.799390
1691625600,2023-08-10 00:00:00,XRP/BTC,0.000022,0.000022,0.000021,0.000022,680253.574101,14.625452
1691539200,2023-08-09 00:00:00,XRP/BTC,0.000022,0.000023,0.000021,0.000022,703080.024823,15.291991
1691452800,2023-08-08 00:00:00,XRP/BTC,0.000021,0.000022,0.000021,0.000022,393706.467828,8.492249
1691366400,2023-08-07 00:00:00,XRP/BTC,0.000021,0.000022,0.000021,0.000021,805621.215259,17.151676
1691280000,2023-08-06 00:00:00,XRP/BTC,0.000022,0.000022,0.000021,0.000021,546424.723409,11.720810
1691193600,2023-08-05 00:00:00,XRP/BTC,0.000022,0.000022,0.000021,0.000022,689684.161376,14.904075
1691107200,2023-08-04 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000022,609076.902099,13.308330
1691020800,2023-08-03 00:00:00,XRP/BTC,0.000023,0.000024,0.000023,0.000023,602984.707315,13.711872
1690934400,2023-08-02 00:00:00,XRP/BTC,0.000024,0.000024,0.000023,0.000023,564113.193964,13.245378
1690848000,2023-08-01 00:00:00,XRP/BTC,0.000024,0.000024,0.000023,0.000024,1134622.367976,27.004012
1690761600,2023-07-31 00:00:00,XRP/BTC,0.000024,0.000025,0.000023,0.000024,1090408.922559,26.115294
1690675200,2023-07-30 00:00:00,XRP/BTC,0.000024,0.000025,0.000024,0.000024,1056893.536710,25.428858
1690588800,2023-07-29 00:00:00,XRP/BTC,0.000024,0.000024,0.000024,0.000024,533324.795363,12.938460
1690502400,2023-07-28 00:00:00,XRP/BTC,0.000024,0.000025,0.000024,0.000024,838408.749686,20.364949
1690416000,2023-07-27 00:00:00,XRP/BTC,0.000024,0.000025,0.000024,0.000024,564043.518476,13.779583
1690329600,2023-07-26 00:00:00,XRP/BTC,0.000024,0.000025,0.000024,0.000024,296907.481598,7.229697
1690243200,2023-07-25 00:00:00,XRP/BTC,0.000024,0.000024,0.000023,0.000024,1106144.561994,26.812944
1690156800,2023-07-24 00:00:00,XRP/BTC,0.000025,0.000025,0.000024,0.000024,2300859.246192,55.312656
1690070400,2023-07-23 00:00:00,XRP/BTC,0.000025,0.000025,0.000024,0.000025,567814.381526,13.945521
1689984000,2023-07-22 00:00:00,XRP/BTC,0.000026,0.000026,0.000024,0.000025,1545981.411074,38.046603
1689897600,2023-07-21 00:00:00,XRP/BTC,0.000027,0.000027,0.000026,0.000026,1419464.641398,36.650577
1689811200,2023-07-20 00:00:00,XRP/BTC,0.000027,0.000028,0.000026,0.000027,1705760.792554,45.407352
1689724800,2023-07-19 00:00:00,XRP/BTC,0.000026,0.000028,0.000026,0.000027,2179101.000086,59.794531
1689638400,2023-07-18 00:00:00,XRP/BTC,0.000024,0.000026,0.000024,0.000026,851457.715910,22.197503
1689552000,2023-07-17 00:00:00,XRP/BTC,0.000025,0.000025,0.000024,0.000024,1247194.608996,30.531324
1689465600,2023-07-16 00:00:00,XRP/BTC,0.000024,0.000026,0.000023,0.000025,2537688.019271,62.680894
1689379200,2023-07-15 00:00:00,XRP/BTC,0.000024,0.000024,0.000023,0.000024,1916873.815026,45.161547
1689292800,2023-07-14 00:00:00,XRP/BTC,0.000026,0.000026,0.000022,0.000024,4358882.339633,103.174745
1689206400,2023-07-13 00:00:00,XRP/BTC,0.000016,0.000030,0.000015,0.000026,10281615.939474,266.807934
1689120000,2023-07-12 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,1146941.708170,17.789066
1689033600,2023-07-11 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,821051.525340,12.750930
1688947200,2023-07-10 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,676705.035784,10.617502
1688860800,2023-07-09 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,243073.749464,3.770074
1688774400,2023-07-08 00:00:00,XRP/BTC,0.000015,0.000016,0.000015,0.000016,354454.740759,5.511771
1688688000,2023-07-07 00:00:00,XRP/BTC,0.000015,0.000016,0.000015,0.000015,461265.877998,7.126558
1688601600,2023-07-06 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,517193.349982,8.016497
1688515200,2023-07-05 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,511850.299399,8.030931
1688428800,2023-07-04 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,471716.006958,7.467264
1688342400,2023-07-03 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,1916578.970040,30.147787
1688256000,2023-07-02 00:00:00,XRP/BTC,0.000015,0.000016,0.000015,0.000016,685541.586868,10.852123
1688169600,2023-07-01 00:00:00,XRP/BTC,0.000015,0.000016,0.000015,0.000015,447403.581579,6.921333
1688083200,2023-06-30 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,1217628.435357,18.921946
1687996800,2023-06-29 00:00:00,XRP/BTC,0.000015,0.000016,0.000015,0.000016,444414.833502,6.937316
1687910400,2023-06-28 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000015,782070.566175,12.090811
1687824000,2023-06-27 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,751010.501560,11.850946
1687737600,2023-06-26 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,656087.087234,10.385859
1687651200,2023-06-25 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,378382.168760,6.084385
1687564800,2023-06-24 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,396046.829855,6.312986
1687478400,2023-06-23 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,760515.291455,12.297532
1687392000,2023-06-22 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000017,1107602.650001,18.330824
1687305600,2023-06-21 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000017,689806.534445,11.492177
1687219200,2023-06-20 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000017,1161421.467088,20.231962
1687132800,2023-06-19 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000018,460908.411480,8.476106
1687046400,2023-06-18 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000018,602874.294766,11.147146
1686960000,2023-06-17 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,451917.432516,8.166148
1686873600,2023-06-16 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000018,1245612.196098,22.483300
1686787200,2023-06-15 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,2739990.543505,51.429623
1686700800,2023-06-14 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000019,3446117.368739,65.889764
1686614400,2023-06-13 00:00:00,XRP/BTC,0.000020,0.000022,0.000020,0.000020,5939938.403911,119.095765
1686528000,2023-06-12 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,2258627.125966,45.804958
1686441600,2023-06-11 00:00:00,XRP/BTC,0.000020,0.000021,0.000020,0.000020,1058336.029643,21.261971
1686355200,2023-06-10 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000020,5280895.246628,103.611165
1686268800,2023-06-09 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,2460762.955098,49.978096
1686182400,2023-06-08 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,2008193.592505,39.681905
1686096000,2023-06-07 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000020,3238352.768862,63.730782
1686009600,2023-06-06 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000019,1471861.694292,28.671866
1685923200,2023-06-05 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000020,2598880.892031,51.431853
1685836800,2023-06-04 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000020,979885.199336,19.372330
1685750400,2023-06-03 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000019,732881.526424,14.042010
1685664000,2023-06-02 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,1011018.595160,19.492439
1685577600,2023-06-01 00:00:00,XRP/BTC,0.000019,0.000019,0.000019,0.000019,975584.145365,18.458052
1685491200,2023-05-31 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000019,1645097.870359,31.256860
1685404800,2023-05-30 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000019,7355113.022696,138.496778
1685318400,2023-05-29 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000018,5058065.515272,90.134727
1685232000,2023-05-28 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000017,1715342.349743,29.469582
1685145600,2023-05-27 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000018,3239412.670460,56.884086
1685059200,2023-05-26 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000018,3920303.371452,68.879730
1684972800,2023-05-25 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,1801506.656362,30.877824
1684886400,2023-05-24 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,4202180.546658,72.361549
1684800000,2023-05-23 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,4526273.733837,77.444544
1684713600,2023-05-22 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,3411442.388682,58.608580
1684627200,2023-05-21 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,467146.886414,7.988212
1684540800,2023-05-20 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,480416.193553,8.301592
1684454400,2023-05-19 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,959184.692478,16.689814
1684368000,2023-05-18 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,8882938.165033,152.164731
1684281600,2023-05-17 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000016,5783444.574714,94.790657
1684195200,2023-05-16 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,3259511.862314,53.358209
1684108800,2023-05-15 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,3130069.806894,49.173397
1684022400,2023-05-14 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,1316691.530895,20.803726
1683936000,2023-05-13 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,1139633.250414,18.051791
1683849600,2023-05-12 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000016,4730665.758480,76.021799
1683763200,2023-05-11 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,2635343.480382,41.190419
1683676800,2023-05-10 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,2018225.838997,31.484323
1683590400,2023-05-09 00:00:00,XRP/BTC,0.000015,0.000016,0.000015,0.000016,2194520.392356,34.080902
1683504000,2023-05-08 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000015,3042649.397708,47.100213
1683417600,2023-05-07 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,979379.078856,15.464396
1683331200,2023-05-06 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,1487782.888271,23.640870
1683244800,2023-05-05 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,1836220.720089,29.067374
1683158400,2023-05-04 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,3895867.483291,62.294921
1683072000,2023-05-03 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,1706085.542057,27.246186
1682985600,2023-05-02 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,1263060.595967,20.474212
1682899200,2023-05-01 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,697063.152485,11.543366
1682812800,2023-04-30 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,457237.116873,7.361518
1682726400,2023-04-29 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000016,996743.910380,16.306730
1682640000,2023-04-28 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,769663.237509,12.583994
1682553600,2023-04-27 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,2100667.715190,33.253570
1682467200,2023-04-26 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,3822547.474557,62.192847
1682380800,2023-04-25 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,1249181.081274,20.811357
1682294400,2023-04-24 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,1701960.794791,28.490824
1682208000,2023-04-23 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,1277185.983039,21.533356
1682121600,2023-04-22 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,1848259.732614,31.364968
1682035200,2023-04-21 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,3546320.587028,58.301510
1681948800,2023-04-20 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000017,5612226.031475,94.397642
1681862400,2023-04-19 00:00:00,XRP/BTC,0.000018,0.000018,0.000016,0.000017,5050175.455604,86.004488
1681776000,2023-04-18 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000018,1219982.163311,21.361888
1681689600,2023-04-17 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,2305022.865345,39.969096
1681603200,2023-04-16 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,918196.016306,15.783790
1681516800,2023-04-15 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,1206224.326523,20.698809
1681430400,2023-04-14 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,2718937.655639,46.684160
1681344000,2023-04-13 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,1749394.310105,29.582258
1681257600,2023-04-12 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,1644269.712148,27.788158
1681171200,2023-04-11 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,1255306.076844,21.478287
1681084800,2023-04-10 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000017,1239699.881532,21.669954
1680998400,2023-04-09 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,660143.790448,11.776965
1680912000,2023-04-08 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,1208268.115277,21.833405
1680825600,2023-04-07 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,2092350.197688,38.478320
1680739200,2023-04-06 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,1216750.961757,21.840680
1680652800,2023-04-05 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,1694571.582682,30.451451
1680566400,2023-04-04 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,2835285.886650,50.723265
1680480000,2023-04-03 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000018,4608576.184027,82.401342
1680393600,2023-04-02 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000018,1774204.171025,32.627615
1680307200,2023-04-01 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000018,1956804.910177,35.007240
1680220800,2023-03-31 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000019,2100170.470250,39.630217
1680134400,2023-03-30 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000019,1986360.040647,37.681250
1680048000,2023-03-29 00:00:00,XRP/BTC,0.000019,0.000021,0.000019,0.000019,5451049.328529,104.442105
1679961600,2023-03-28 00:00:00,XRP/BTC,0.000018,0.000020,0.000017,0.000019,3991036.884767,75.191135
1679875200,2023-03-27 00:00:00,XRP/BTC,0.000016,0.000018,0.000016,0.000018,1807464.322499,31.901745
1679788800,2023-03-26 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000016,575485.842630,9.225038
1679702400,2023-03-25 00:00:00,XRP/BTC,0.000015,0.000017,0.000015,0.000016,1497827.493146,24.234849
1679616000,2023-03-24 00:00:00,XRP/BTC,0.000016,0.000016,0.000015,0.000016,1220941.049309,18.936796
1679529600,2023-03-23 00:00:00,XRP/BTC,0.000015,0.000016,0.000015,0.000016,1435250.849973,22.533438
1679443200,2023-03-22 00:00:00,XRP/BTC,0.000017,0.000017,0.000015,0.000016,3074390.003377,47.653045
1679356800,2023-03-21 00:00:00,XRP/BTC,0.000014,0.000017,0.000013,0.000017,3581414.536822,59.737994
1679270400,2023-03-20 00:00:00,XRP/BTC,0.000014,0.000014,0.000013,0.000013,561290.574438,7.571810
1679184000,2023-03-19 00:00:00,XRP/BTC,0.000014,0.000015,0.000014,0.000014,622730.530236,8.593681
1679097600,2023-03-18 00:00:00,XRP/BTC,0.000014,0.000014,0.000014,0.000014,433860.224596,6.034996
1679011200,2023-03-17 00:00:00,XRP/BTC,0.000015,0.000015,0.000014,0.000014,1185547.798243,16.455403
1678924800,2023-03-16 00:00:00,XRP/BTC,0.000015,0.000015,0.000015,0.000015,557440.935316,8.149786
1678838400,2023-03-15 00:00:00,XRP/BTC,0.000015,0.000015,0.000015,0.000015,643345.887626,9.527953
1678752000,2023-03-14 00:00:00,XRP/BTC,0.000015,0.000015,0.000015,0.000015,1489568.620614,22.477590
1678665600,2023-03-13 00:00:00,XRP/BTC,0.000017,0.000017,0.000015,0.000015,12503274.671910,193.300626
1678579200,2023-03-12 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000017,1585595.206283,26.733135
1678492800,2023-03-11 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,876057.514954,15.585063
1678406400,2023-03-10 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000018,1089046.560181,19.973114
1678320000,2023-03-09 00:00:00,XRP/BTC,0.000018,0.000018,0.000018,0.000018,878752.488089,16.028445
1678233600,2023-03-08 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000018,956470.601813,17.149518
1678147200,2023-03-07 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,1389426.882006,23.828671
1678060800,2023-03-06 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,781225.842327,12.898039
1677974400,2023-03-05 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,445362.866546,7.290590
1677888000,2023-03-04 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,523447.344173,8.757274
1677801600,2023-03-03 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,1371095.445159,23.185224
1677715200,2023-03-02 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,787263.829748,12.667075
1677628800,2023-03-01 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,794894.158476,12.917030
1677542400,2023-02-28 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,927643.993473,15.092768
1677456000,2023-02-27 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,1824391.132847,29.372697
1677369600,2023-02-26 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,326871.116880,5.243013
1677283200,2023-02-25 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,426600.874447,6.940796
1677196800,2023-02-24 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,633535.812894,10.339304
1677110400,2023-02-23 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,281449.751004,4.579187
1677024000,2023-02-22 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000016,252748.254260,4.129906
1676937600,2023-02-21 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,194873.060636,3.123815
