unix,open,high,low,close,Volume ETH,Volume USDT
1733490000,3837.000000,3893.000000,3837.000000,3887.900000,6.752261,26252.115814
1733486400,3874.600000,3879.500000,3835.300000,3835.300000,2.094869,8034.449311
1733482800,3858.700000,3879.600000,3854.500000,3862.100000,23.563618,91005.049116
1733479200,3868.500000,3873.300000,3848.400000,3870.100000,4.950424,19158.637277
1733475600,3877.700000,3880.200000,3858.600000,3870.400000,4.000267,15482.632468
1733472000,3893.100000,3899.500000,3879.300000,3879.300000,0.352775,1368.518583
1733468400,3905.900000,3905.900000,3888.900000,3890.700000,0.788540,3067.973356
1733464800,3889.100000,3920.700000,3889.100000,3909.600000,1.954957,7643.099965
1733461200,3891.400000,3893.400000,3874.400000,3884.500000,1.728330,6713.697963
1733457600,3899.700000,3899.700000,3889.700000,3897.000000,5.903800,23007.110042
1733454000,3875.900000,3910.000000,3854.900000,3910.000000,7.124520,27856.871753
1733450400,3868.400000,3874.600000,3850.400000,3874.600000,33.703210,130586.457040
1733446800,3864.300000,3889.800000,3850.200000,3868.500000,3.800907,14703.808188
1733443200,3787.900000,3880.000000,3777.200000,3866.500000,29.789830,115182.378430
1733439600,3779.300000,3815.000000,3767.100000,3787.100000,69.415830,262884.688430
1733436000,3855.800000,3855.800000,3651.000000,3796.300000,66.233342,251441.635172
1733432400,3824.100000,3847.900000,3824.100000,3840.600000,1.966490,7552.503145
1733428800,3827.000000,3835.500000,3784.900000,3829.100000,12.489509,47823.577036
1733425200,3862.100000,3880.000000,3818.300000,3826.500000,31.611984,120963.258383
1733421600,3916.600000,3918.000000,3870.400000,3870.400000,16.227783,62808.011710
1733418000,3897.600000,3923.200000,3897.600000,3915.400000,11.695142,45791.160631
1733414400,3903.600000,3903.600000,3877.600000,3880.500000,6.452669,25039.580890
1733410800,3923.700000,3927.900000,3870.000000,3889.500000,13.430918,52239.556572
1733407200,3919.600000,3950.000000,3903.900000,3926.500000,9.333505,36648.007500
1733403600,3923.400000,3934.100000,3916.200000,3919.900000,2.362497,9260.752029
1733400000,3931.000000,3936.000000,3915.200000,3927.000000,10.856329,42632.805711
1733396400,3912.200000,3943.400000,3912.200000,3936.300000,71.307517,280687.780820
1733392800,3917.700000,3930.500000,3911.200000,3911.800000,8.827179,34530.159242
1733389200,3915.200000,3920.400000,3900.000000,3915.700000,9.977454,39068.718233
1733385600,3852.200000,3920.000000,3852.200000,3906.800000,14.123313,55176.959814
1733382000,3849.100000,3863.100000,3846.600000,3850.600000,2.324162,8949.418659
1733378400,3845.400000,3859.900000,3820.400000,3849.800000,2.942312,11327.311082
1733374800,3853.100000,3869.100000,3824.400000,3844.500000,11.215895,43119.509404
1733371200,3833.300000,3879.400000,3832.900000,3859.300000,7.453599,28765.673000
1733367600,3866.400000,3906.000000,3822.700000,3833.900000,39.110378,149945.279441
1733364000,3802.100000,3883.000000,3802.100000,3855.900000,61.166467,235851.781339
1733360400,3792.600000,3827.100000,3766.900000,3801.900000,15.397886,58541.223506
1733356800,3834.100000,3835.900000,3798.900000,3798.900000,7.381959,28043.322260
1733353200,3844.200000,3859.000000,3824.100000,3831.200000,7.178806,27503.442811
1733349600,3837.000000,3865.300000,3836.600000,3846.500000,25.199958,96931.639639
1733346000,3876.900000,3881.500000,3837.800000,3838.700000,23.556533,90426.464955
1733342400,3846.300000,3887.400000,3846.300000,3870.000000,49.882932,193046.948040
1733338800,3822.400000,3841.100000,3822.400000,3841.100000,6.088637,23387.064541
1733335200,3809.800000,3837.500000,3801.400000,3825.300000,9.345528,35749.449597
1733331600,3770.100000,3820.200000,3770.100000,3815.700000,7.990658,30489.953807
1733328000,3827.200000,3827.200000,3733.300000,3758.500000,22.316824,83877.782403
1733324400,3786.400000,3852.000000,3786.400000,3817.300000,76.305934,291282.643652
1733320800,3700.700000,3788.900000,3699.800000,3782.800000,2.308279,8731.757953
1733317200,3719.300000,3737.600000,3692.500000,3692.500000,33.514686,123752.976504
1733313600,3729.900000,3742.500000,3699.600000,3718.800000,7.643785,28425.707472
1733310000,3723.300000,3744.500000,3723.300000,3725.800000,3.563766,13277.878841
1733306400,3724.400000,3738.800000,3714.100000,3714.100000,4.510892,16753.903160
1733302800,3702.900000,3728.300000,3702.900000,3725.500000,2.766056,10304.941628
1733299200,3717.600000,3717.600000,3701.600000,3701.600000,5.123374,18964.681606
1733295600,3695.000000,3715.100000,3683.200000,3715.100000,3.004136,11160.664428
1733292000,3679.600000,3694.600000,3665.900000,3694.600000,13.488287,49833.826259
1733288400,3669.800000,3687.300000,3669.800000,3677.000000,5.126634,18850.634211
1733284800,3662.900000,3674.500000,3662.800000,3667.700000,30.924570,113422.045499
1733281200,3652.300000,3676.000000,3652.300000,3667.000000,1.218128,4466.876439
1733277600,3680.100000,3680.100000,3630.000000,3647.500000,3.702884,13506.271177
1733274000,3698.700000,3703.700000,3679.800000,3689.000000,47.489351,175188.215359
1733270400,3617.500000,3690.500000,3615.400000,3690.400000,4.413509,16287.612396
1733266800,3628.700000,3632.800000,3611.800000,3613.400000,18.889820,68256.474396
1733263200,3611.100000,3621.700000,3596.200000,3618.400000,9.500073,34375.064505
1733259600,3605.600000,3626.200000,3605.600000,3614.200000,3.505728,12670.403186
1733256000,3577.500000,3607.300000,3575.900000,3606.100000,7.747572,27938.520471
1733252400,3577.400000,3577.900000,3551.200000,3576.300000,6.620824,23678.051763
1733248800,3569.000000,3583.100000,3567.900000,3583.100000,6.395766,22916.667614
1733245200,3553.100000,3575.200000,3541.900000,3575.200000,17.571280,62820.839219
1733241600,3571.600000,3592.800000,3549.500000,3556.500000,14.521520,51645.786556
1733238000,3583.800000,3594.600000,3561.200000,3561.200000,4.657345,16585.737370
1733234400,3546.600000,3580.500000,3501.500000,3580.500000,91.628768,328076.802249
1733230800,3607.500000,3607.500000,3539.000000,3540.800000,25.947411,91874.593365
1733227200,3613.300000,3615.300000,3597.800000,3608.900000,8.313634,30003.074176
1733223600,3598.400000,3615.800000,3593.600000,3613.700000,5.344107,19311.997731
1733220000,3612.400000,3617.600000,3585.500000,3594.300000,19.155161,68849.393781
1733216400,3613.800000,3613.800000,3598.900000,3605.900000,9.845012,35500.129240
1733212800,3619.200000,3629.200000,3610.000000,3611.600000,2.927050,10571.332119
1733209200,3630.900000,3632.500000,3601.800000,3610.100000,12.595276,45470.205707
1733205600,3658.200000,3664.500000,3628.300000,3628.300000,10.010549,36321.273848
1733202000,3643.600000,3662.600000,3642.200000,3656.000000,1.310687,4791.872842
1733198400,3639.300000,3653.900000,3636.000000,3644.700000,2.027607,7390.020472
1733194800,3644.000000,3656.700000,3634.600000,3641.300000,6.782516,24697.175219
1733191200,3617.300000,3648.000000,3610.100000,3648.000000,2.528197,9222.864444
1733187600,3634.000000,3651.900000,3619.200000,3620.700000,10.232031,37047.114931
1733184000,3638.400000,3646.600000,3628.600000,3638.900000,5.708005,20770.859358
1733180400,3614.700000,3641.900000,3614.700000,3641.900000,5.534704,20156.837114
1733176800,3613.200000,3620.100000,3599.800000,3613.200000,5.256308,18992.091524
1733173200,3608.400000,3627.400000,3600.300000,3623.700000,5.833717,21139.638590
1733169600,3618.100000,3630.700000,3603.700000,3607.200000,1.515613,5467.119755
1733166000,3617.600000,3617.600000,3590.300000,3609.000000,7.801269,28154.779785
1733162400,3567.200000,3628.500000,3567.200000,3622.800000,8.762298,31744.052832
1733158800,3628.200000,3634.600000,3556.700000,3556.700000,37.321602,132741.742545
1733155200,3671.200000,3682.500000,3620.100000,3627.700000,96.491228,350041.226872
1733151600,3640.500000,3680.800000,3620.900000,3674.700000,12.594414,46280.691693
1733148000,3629.400000,3658.000000,3614.200000,3636.600000,14.882445,54121.500505
1733144400,3600.000000,3627.000000,3600.000000,3627.000000,6.352447,23040.326865
1733140800,3585.000000,3612.100000,3584.200000,3593.100000,5.979143,21483.659252
1733137200,3584.200000,3594.700000,3579.200000,3591.900000,2.266814,8142.170823
1733133600,3623.200000,3623.200000,3571.400000,3577.600000,13.471209,48194.598213
1733130000,3598.600000,3621.000000,3598.300000,3620.900000,6.020816,21800.773234
1733126400,3663.000000,3671.200000,3588.100000,3603.300000,13.968665,50333.291099
1733122800,3683.800000,3684.700000,3653.800000,3671.600000,4.170641,15312.923770
1733119200,3672.900000,3680.600000,3656.600000,3677.700000,11.716417,43089.465183
1733115600,3689.600000,3704.600000,3673.900000,3673.900000,0.756067,2777.715690
1733112000,3691.900000,3691.900000,3651.900000,3686.900000,4.785322,17643.002170
1733108400,3740.700000,3756.800000,3681.600000,3691.600000,11.402198,42092.354654
1733104800,3733.900000,3738.900000,3708.200000,3738.900000,3.240928,12117.505624
1733101200,3703.500000,3735.100000,3699.700000,3732.500000,6.605925,24656.615473
1733097600,3706.800000,3716.500000,3694.800000,3694.800000,2.846624,10517.704545
1733094000,3718.500000,3730.600000,3703.500000,3706.100000,4.137903,15335.483012
1733090400,3718.000000,3730.900000,3714.000000,3723.300000,5.302321,19742.130811
1733086800,3697.000000,3703.200000,3695.900000,3703.200000,0.904814,3350.706686
1733083200,3701.800000,3702.400000,3679.700000,3691.100000,7.903335,29172.000003
1733079600,3717.100000,3717.100000,3693.800000,3705.900000,1.607198,5956.116921
1733076000,3722.900000,3726.100000,3710.000000,3710.000000,41.906656,155473.692424
1733072400,3723.500000,3723.500000,3708.300000,3711.400000,0.454423,1686.545968
1733068800,3728.000000,3742.200000,3723.100000,3727.800000,1.206325,4496.939230
1733065200,3707.200000,3746.600000,3701.700000,3728.100000,11.002462,41018.277389
1733061600,3702.100000,3711.600000,3693.100000,3708.200000,1.106717,4103.926348
1733058000,3680.000000,3711.300000,3678.200000,3700.600000,1.654148,6121.338609
1733054400,3691.000000,3692.100000,3682.000000,3682.200000,9.237161,34013.075744
1733050800,3683.900000,3693.300000,3683.500000,3692.100000,4.748717,17532.739586
1733047200,3700.400000,3700.400000,3681.000000,3681.700000,0.848748,3124.834260
