unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC
1744048800,2025-04-07 18:00:00,ETH/USDC,1562.400000,1562.400000,1562.400000,1562.400000,0.021275,33.239732
1744045200,2025-04-07 17:00:00,ETH/USDC,1574.500000,1580.600000,1562.700000,1563.100000,1.236054,1932.075664
1744041600,2025-04-07 16:00:00,ETH/USDC,1552.900000,1552.900000,1526.500000,1526.500000,0.728102,1111.447108
1744038000,2025-04-07 15:00:00,ETH/USDC,1550.200000,1554.500000,1546.900000,1554.500000,2.348246,3650.348951
1744034400,2025-04-07 14:00:00,ETH/USDC,1556.300000,1630.200000,1556.300000,1630.200000,1.812863,2955.329409
1744030800,2025-04-07 13:00:00,ETH/USDC,1544.400000,1544.400000,1544.400000,1544.400000,0.333639,515.271979
1744027200,2025-04-07 12:00:00,ETH/USDC,1488.400000,1538.500000,1488.400000,1515.700000,2.311981,3504.270117
1744023600,2025-04-07 11:00:00,ETH/USDC,1497.700000,1497.800000,1480.200000,1480.200000,2.072367,3067.517722
1744020000,2025-04-07 10:00:00,ETH/USDC,1498.100000,1514.800000,1492.600000,1492.600000,2.721188,4061.645045
1744016400,2025-04-07 09:00:00,ETH/USDC,1489.900000,1495.100000,1482.200000,1482.200000,11.169214,16555.008650
1744012800,2025-04-07 08:00:00,ETH/USDC,1467.900000,1507.400000,1466.000000,1497.700000,66.533111,99646.639641
1744009200,2025-04-07 07:00:00,ETH/USDC,1437.900000,1462.000000,1437.900000,1459.900000,7.623379,11129.370360
1744005600,2025-04-07 06:00:00,ETH/USDC,1548.100000,1548.100000,1425.000000,1427.700000,20.982659,29956.942040
1744002000,2025-04-07 05:00:00,ETH/USDC,1543.400000,1556.200000,1539.200000,1539.200000,4.758190,7323.805848
1743998400,2025-04-07 04:00:00,ETH/USDC,1553.900000,1556.800000,1537.800000,1537.800000,1.287954,1980.616430
1743994800,2025-04-07 03:00:00,ETH/USDC,1533.400000,1536.400000,1521.700000,1536.400000,2.681853,4120.398458
1743991200,2025-04-07 02:00:00,ETH/USDC,1585.300000,1585.300000,1585.300000,1585.300000,0.012616,19.999986
1743987600,2025-04-07 01:00:00,ETH/USDC,1582.000000,1612.600000,1582.000000,1591.300000,2.180273,3469.468075
1743984000,2025-04-07 00:00:00,ETH/USDC,1577.000000,1577.000000,1560.700000,1560.700000,1.844845,2879.249904
1743980400,2025-04-06 23:00:00,ETH/USDC,1566.300000,1566.300000,1550.000000,1553.000000,6.526029,10134.922882
1743976800,2025-04-06 22:00:00,ETH/USDC,1576.800000,1603.300000,1566.600000,1569.600000,6.794875,10665.236396
1743973200,2025-04-06 21:00:00,ETH/USDC,1586.000000,1592.200000,1585.900000,1590.600000,30.101589,47879.587352
1743969600,2025-04-06 20:00:00,ETH/USDC,1629.300000,1629.300000,1560.000000,1576.400000,10.419379,16425.108630
1743966000,2025-04-06 19:00:00,ETH/USDC,1618.100000,1632.700000,1612.800000,1619.600000,15.099017,24454.367739
1743962400,2025-04-06 18:00:00,ETH/USDC,1679.900000,1679.900000,1607.800000,1617.900000,17.381178,28121.007191
1743958800,2025-04-06 17:00:00,ETH/USDC,1732.100000,1732.100000,1679.700000,1693.700000,6.906148,11696.943427
1743955200,2025-04-06 16:00:00,ETH/USDC,1745.700000,1746.700000,1720.000000,1732.200000,91.844207,159092.535521
1743951600,2025-04-06 15:00:00,ETH/USDC,1761.300000,1761.300000,1761.300000,1761.300000,0.288851,508.753196
1743948000,2025-04-06 14:00:00,ETH/USDC,1748.200000,1768.600000,1748.200000,1768.600000,0.404741,715.824048
1743944400,2025-04-06 13:00:00,ETH/USDC,1774.100000,1774.100000,1742.000000,1748.100000,18.934583,33099.543686
1743940800,2025-04-06 12:00:00,ETH/USDC,1790.600000,1790.600000,1786.000000,1786.000000,4.513216,8060.603776
1743937200,2025-04-06 11:00:00,ETH/USDC,1792.000000,1792.000000,1792.000000,1792.000000,0.096992,173.809987
1743933600,2025-04-06 10:00:00,ETH/USDC,1789.700000,1789.700000,1789.700000,1789.700000,0.350897,628.000003
1743930000,2025-04-06 09:00:00,ETH/USDC,1789.700000,1789.700000,1789.700000,1789.700000,0.000000,0.000000
1743926400,2025-04-06 08:00:00,ETH/USDC,1789.700000,1789.700000,1789.700000,1789.700000,3.390520,6068.014109
1743922800,2025-04-06 07:00:00,ETH/USDC,1792.400000,1793.900000,1792.400000,1793.900000,0.766808,1375.577248
1743919200,2025-04-06 06:00:00,ETH/USDC,1807.400000,1807.400000,1807.400000,1807.400000,0.000000,0.000000
1743915600,2025-04-06 05:00:00,ETH/USDC,1807.400000,1807.400000,1807.400000,1807.400000,0.000000,0.000000
1743912000,2025-04-06 04:00:00,ETH/USDC,1807.400000,1807.400000,1807.400000,1807.400000,0.000000,0.000000
1743908400,2025-04-06 03:00:00,ETH/USDC,1807.400000,1807.400000,1807.400000,1807.400000,0.000000,0.000000
1743904800,2025-04-06 02:00:00,ETH/USDC,1807.400000,1807.400000,1807.400000,1807.400000,5.503026,9946.169590
1743901200,2025-04-06 01:00:00,ETH/USDC,1809.200000,1809.200000,1809.200000,1809.200000,0.000000,0.000000
1743897600,2025-04-06 00:00:00,ETH/USDC,1806.400000,1809.200000,1806.400000,1809.200000,0.356082,644.222740
1743894000,2025-04-05 23:00:00,ETH/USDC,1794.500000,1794.500000,1794.500000,1794.500000,0.000000,0.000000
1743890400,2025-04-05 22:00:00,ETH/USDC,1794.800000,1794.800000,1794.500000,1794.500000,0.429642,770.993269
1743886800,2025-04-05 21:00:00,ETH/USDC,1793.100000,1793.100000,1790.900000,1790.900000,0.902094,1615.559267
1743883200,2025-04-05 20:00:00,ETH/USDC,1784.800000,1784.800000,1765.100000,1781.500000,11.073403,19727.267961
1743879600,2025-04-05 19:00:00,ETH/USDC,1792.600000,1792.600000,1792.600000,1792.600000,0.227368,407.580486
1743876000,2025-04-05 18:00:00,ETH/USDC,1779.800000,1779.800000,1779.800000,1779.800000,0.000000,0.000000
1743872400,2025-04-05 17:00:00,ETH/USDC,1779.800000,1779.800000,1779.800000,1779.800000,0.000000,0.000000
1743868800,2025-04-05 16:00:00,ETH/USDC,1779.800000,1779.800000,1779.800000,1779.800000,0.000000,0.000000
1743865200,2025-04-05 15:00:00,ETH/USDC,1782.800000,1782.800000,1779.800000,1779.800000,1.271302,2262.663638
1743861600,2025-04-05 14:00:00,ETH/USDC,1790.900000,1790.900000,1789.600000,1789.700000,0.563666,1008.792808
1743858000,2025-04-05 13:00:00,ETH/USDC,1802.600000,1802.600000,1802.600000,1802.600000,0.000000,0.000000
1743854400,2025-04-05 12:00:00,ETH/USDC,1802.900000,1802.900000,1802.500000,1802.600000,2.801777,5050.483653
1743850800,2025-04-05 11:00:00,ETH/USDC,1811.000000,1811.000000,1811.000000,1811.000000,0.055230,100.022091
1743847200,2025-04-05 10:00:00,ETH/USDC,1822.600000,1822.600000,1816.300000,1816.300000,0.454565,825.625556
1743843600,2025-04-05 09:00:00,ETH/USDC,1810.600000,1810.600000,1810.600000,1810.600000,0.000000,0.000000
1743840000,2025-04-05 08:00:00,ETH/USDC,1810.600000,1810.600000,1810.600000,1810.600000,0.000000,0.000000
1743836400,2025-04-05 07:00:00,ETH/USDC,1810.600000,1810.600000,1810.600000,1810.600000,0.060350,109.270000
1743832800,2025-04-05 06:00:00,ETH/USDC,1810.400000,1810.400000,1810.400000,1810.400000,0.000000,0.000000
1743829200,2025-04-05 05:00:00,ETH/USDC,1810.400000,1810.400000,1810.400000,1810.400000,0.000000,0.000000
1743825600,2025-04-05 04:00:00,ETH/USDC,1810.400000,1810.400000,1810.400000,1810.400000,4.469944,8092.386889
1743822000,2025-04-05 03:00:00,ETH/USDC,1817.200000,1817.200000,1817.200000,1817.200000,0.000000,0.000000
1743818400,2025-04-05 02:00:00,ETH/USDC,1817.200000,1817.200000,1817.200000,1817.200000,0.000000,0.000000
1743814800,2025-04-05 01:00:00,ETH/USDC,1817.200000,1817.200000,1817.200000,1817.200000,0.000000,0.000000
1743811200,2025-04-05 00:00:00,ETH/USDC,1817.200000,1817.200000,1817.200000,1817.200000,2.710712,4925.905447
1743807600,2025-04-04 23:00:00,ETH/USDC,1812.500000,1812.500000,1809.800000,1809.800000,9.662143,17486.547216
1743804000,2025-04-04 22:00:00,ETH/USDC,1821.100000,1821.100000,1821.100000,1821.100000,0.273445,497.969997
1743800400,2025-04-04 21:00:00,ETH/USDC,1819.200000,1826.700000,1819.100000,1819.100000,9.043513,16451.053880
1743796800,2025-04-04 20:00:00,ETH/USDC,1811.300000,1811.300000,1811.300000,1811.300000,1.788020,3238.640698
1743793200,2025-04-04 19:00:00,ETH/USDC,1811.500000,1811.500000,1809.600000,1809.600000,0.939134,1699.456597
1743789600,2025-04-04 18:00:00,ETH/USDC,1816.900000,1816.900000,1816.900000,1816.900000,0.235676,428.199434
1743786000,2025-04-04 17:00:00,ETH/USDC,1814.400000,1821.800000,1814.400000,1821.800000,0.205010,373.487109
1743782400,2025-04-04 16:00:00,ETH/USDC,1799.800000,1799.800000,1793.900000,1793.900000,0.444293,797.016710
1743778800,2025-04-04 15:00:00,ETH/USDC,1809.100000,1809.200000,1787.700000,1794.100000,7.852958,14088.992181
1743775200,2025-04-04 14:00:00,ETH/USDC,1796.800000,1796.800000,1779.400000,1779.400000,3.145645,5597.360571
1743771600,2025-04-04 13:00:00,ETH/USDC,1778.900000,1788.200000,1778.900000,1788.200000,0.905485,1619.188545
1743768000,2025-04-04 12:00:00,ETH/USDC,1782.900000,1786.400000,1771.900000,1786.400000,1.662699,2970.245190
1743764400,2025-04-04 11:00:00,ETH/USDC,1786.100000,1786.500000,1760.700000,1778.200000,4.101404,7293.116948
1743760800,2025-04-04 10:00:00,ETH/USDC,1817.200000,1817.200000,1788.800000,1788.800000,1.195109,2137.811623
1743757200,2025-04-04 09:00:00,ETH/USDC,1829.400000,1829.400000,1829.400000,1829.400000,0.300000,548.820000
1743753600,2025-04-04 08:00:00,ETH/USDC,1832.100000,1832.100000,1826.900000,1826.900000,0.335693,613.277122
1743750000,2025-04-04 07:00:00,ETH/USDC,1812.900000,1819.500000,1812.900000,1819.500000,0.585325,1064.999729
1743746400,2025-04-04 06:00:00,ETH/USDC,1805.000000,1805.000000,1805.000000,1805.000000,0.800000,1444.000000
1743742800,2025-04-04 05:00:00,ETH/USDC,1801.200000,1801.200000,1801.200000,1801.200000,2.858970,5149.576818
1743739200,2025-04-04 04:00:00,ETH/USDC,1789.600000,1789.600000,1789.600000,1789.600000,0.500000,894.800000
1743735600,2025-04-04 03:00:00,ETH/USDC,1777.900000,1777.900000,1777.900000,1777.900000,0.000000,0.000000
1743732000,2025-04-04 02:00:00,ETH/USDC,1777.900000,1777.900000,1777.900000,1777.900000,0.000000,0.000000
1743728400,2025-04-04 01:00:00,ETH/USDC,1807.200000,1810.300000,1777.900000,1777.900000,3.102903,5516.650621
1743724800,2025-04-04 00:00:00,ETH/USDC,1814.200000,1814.200000,1814.200000,1814.200000,0.000000,0.000000
1743721200,2025-04-03 23:00:00,ETH/USDC,1812.000000,1814.200000,1809.700000,1814.200000,4.907164,8902.577636
1743717600,2025-04-03 22:00:00,ETH/USDC,1784.700000,1784.700000,1784.700000,1784.700000,0.000000,0.000000
1743714000,2025-04-03 21:00:00,ETH/USDC,1784.700000,1784.700000,1784.700000,1784.700000,0.000000,0.000000
1743710400,2025-04-03 20:00:00,ETH/USDC,1784.700000,1784.700000,1784.700000,1784.700000,0.000000,0.000000
1743706800,2025-04-03 19:00:00,ETH/USDC,1784.700000,1784.700000,1782.500000,1784.700000,1.826384,3259.548007
1743703200,2025-04-03 18:00:00,ETH/USDC,1774.600000,1794.500000,1774.600000,1794.500000,1.001105,1796.482761
1743699600,2025-04-03 17:00:00,ETH/USDC,1770.100000,1770.100000,1770.100000,1770.100000,0.147929,261.849990
1743696000,2025-04-03 16:00:00,ETH/USDC,1787.700000,1787.700000,1783.200000,1784.000000,2.458256,4385.528008
1743692400,2025-04-03 15:00:00,ETH/USDC,1772.600000,1778.600000,1772.600000,1778.600000,1.723735,3065.834769
1743688800,2025-04-03 14:00:00,ETH/USDC,1783.400000,1783.400000,1783.400000,1783.400000,0.000000,0.000000
1743685200,2025-04-03 13:00:00,ETH/USDC,1758.300000,1787.600000,1758.300000,1783.400000,8.580906,15303.187350
1743681600,2025-04-03 12:00:00,ETH/USDC,1777.900000,1777.900000,1754.100000,1762.100000,4.009208,7064.625963
1743678000,2025-04-03 11:00:00,ETH/USDC,1813.700000,1813.700000,1813.700000,1813.700000,0.000000,0.000000
1743674400,2025-04-03 10:00:00,ETH/USDC,1815.700000,1815.700000,1813.700000,1813.700000,0.729490,1323.076648
1743670800,2025-04-03 09:00:00,ETH/USDC,1817.700000,1817.700000,1817.700000,1817.700000,0.550146,999.999984
1743667200,2025-04-03 08:00:00,ETH/USDC,1825.300000,1825.300000,1825.300000,1825.300000,0.005479,9.999997
1743663600,2025-04-03 07:00:00,ETH/USDC,1821.600000,1821.600000,1811.500000,1811.700000,2.035714,3688.103054
1743660000,2025-04-03 06:00:00,ETH/USDC,1824.400000,1824.400000,1824.400000,1824.400000,0.300000,547.320000
1743656400,2025-04-03 05:00:00,ETH/USDC,1834.000000,1834.000000,1834.000000,1834.000000,0.163079,299.086758
1743652800,2025-04-03 04:00:00,ETH/USDC,1840.900000,1840.900000,1839.600000,1839.600000,1.144276,2105.010865
1743649200,2025-04-03 03:00:00,ETH/USDC,1827.000000,1827.000000,1827.000000,1827.000000,0.000000,0.000000
1743645600,2025-04-03 02:00:00,ETH/USDC,1829.500000,1829.500000,1827.000000,1827.000000,2.137105,3904.491529
1743642000,2025-04-03 01:00:00,ETH/USDC,1822.500000,1825.300000,1822.500000,1823.700000,6.481444,11820.209167
1743638400,2025-04-03 00:00:00,ETH/USDC,1806.500000,1821.100000,1806.500000,1821.100000,2.115872,3853.213625
1743634800,2025-04-02 23:00:00,ETH/USDC,1782.200000,1798.200000,1782.000000,1797.400000,5.563844,10000.452577
1743631200,2025-04-02 22:00:00,ETH/USDC,1853.100000,1857.000000,1790.500000,1801.700000,14.465629,26062.724526
1743627600,2025-04-02 21:00:00,ETH/USDC,1864.700000,1873.100000,1859.300000,1867.600000,1.355309,2531.175294
1743624000,2025-04-02 20:00:00,ETH/USDC,1908.300000,1970.000000,1869.700000,1876.600000,6.510881,12218.318872
1743620400,2025-04-02 19:00:00,ETH/USDC,1899.400000,1904.800000,1895.100000,1904.800000,3.115799,5934.974278
1743616800,2025-04-02 18:00:00,ETH/USDC,1892.000000,1904.000000,1891.100000,1904.000000,5.194861,9891.015649
1743613200,2025-04-02 17:00:00,ETH/USDC,1907.500000,1907.500000,1907.500000,1907.500000,0.405000,772.537500
1743609600,2025-04-02 16:00:00,ETH/USDC,1900.500000,1904.800000,1900.500000,1904.800000,1.358375,2587.433405
1743606000,2025-04-02 15:00:00,ETH/USDC,1882.700000,1913.300000,1882.700000,1898.300000,5.253926,9973.528656
1743602400,2025-04-02 14:00:00,ETH/USDC,1875.600000,1875.600000,1856.800000,1872.100000,1.798598,3367.155297
1743598800,2025-04-02 13:00:00,ETH/USDC,1867.300000,1891.800000,1867.300000,1868.800000,4.764614,8904.109858
1743595200,2025-04-02 12:00:00,ETH/USDC,1864.700000,1864.700000,1864.700000,1864.700000,0.008685,16.194789
1743591600,2025-04-02 11:00:00,ETH/USDC,1875.400000,1875.400000,1875.400000,1875.400000,0.049600,93.019990
1743588000,2025-04-02 10:00:00,ETH/USDC,1879.400000,1879.400000,1877.800000,1877.800000,0.826110,1551.269996
1743584400,2025-04-02 09:00:00,ETH/USDC,1881.000000,1881.000000,1881.000000,1881.000000,0.289604,544.745030
1743580800,2025-04-02 08:00:00,ETH/USDC,1860.900000,1860.900000,1860.900000,1860.900000,0.000000,0.000000
1743577200,2025-04-02 07:00:00,ETH/USDC,1855.900000,1860.900000,1855.900000,1860.900000,0.960028,1786.516998
1743573600,2025-04-02 06:00:00,ETH/USDC,1858.200000,1859.800000,1858.200000,1859.800000,0.953068,1772.516238
1743570000,2025-04-02 05:00:00,ETH/USDC,1870.200000,1870.200000,1862.500000,1862.500000,0.440365,820.180371
1743566400,2025-04-02 04:00:00,ETH/USDC,1880.100000,1880.100000,1880.100000,1880.100000,0.000000,0.000000
1743562800,2025-04-02 03:00:00,ETH/USDC,1880.100000,1880.100000,1880.100000,1880.100000,0.000000,0.000000
1743559200,2025-04-02 02:00:00,ETH/USDC,1892.700000,1892.700000,1880.100000,1880.100000,0.191210,359.493677
1743555600,2025-04-02 01:00:00,ETH/USDC,1886.300000,1886.300000,1886.300000,1886.300000,0.400000,754.520000
1743552000,2025-04-02 00:00:00,ETH/USDC,1905.100000,1905.100000,1902.500000,1904.800000,2.626770,5003.471325
1743548400,2025-04-01 23:00:00,ETH/USDC,1912.600000,1913.900000,1912.600000,1913.900000,3.231199,6184.191594
1743544800,2025-04-01 22:00:00,ETH/USDC,1921.100000,1921.100000,1921.100000,1921.100000,0.000000,0.000000
1743541200,2025-04-01 21:00:00,ETH/USDC,1916.000000,1921.100000,1916.000000,1921.100000,0.107965,207.410639
1743537600,2025-04-01 20:00:00,ETH/USDC,1901.400000,1914.700000,1901.400000,1914.700000,7.464671,14292.605698
1743534000,2025-04-01 19:00:00,ETH/USDC,1919.500000,1919.500000,1919.500000,1919.500000,0.000000,0.000000
1743530400,2025-04-01 18:00:00,ETH/USDC,1919.500000,1919.500000,1919.500000,1919.500000,0.000000,0.000000
1743526800,2025-04-01 17:00:00,ETH/USDC,1919.500000,1919.500000,1919.500000,1919.500000,0.000000,0.000000
1743523200,2025-04-01 16:00:00,ETH/USDC,1919.600000,1919.600000,1918.300000,1919.500000,0.901435,1730.305020
1743519600,2025-04-01 15:00:00,ETH/USDC,1885.600000,1911.100000,1885.300000,1911.000000,18.122563,34632.218543
1743516000,2025-04-01 14:00:00,ETH/USDC,1856.700000,1887.500000,1856.700000,1887.500000,1.975298,3728.375711
1743512400,2025-04-01 13:00:00,ETH/USDC,1871.000000,1875.400000,1871.000000,1872.900000,5.298468,9923.501504
1743508800,2025-04-01 12:00:00,ETH/USDC,1870.600000,1870.600000,1870.600000,1870.600000,0.000000,0.000000
1743505200,2025-04-01 11:00:00,ETH/USDC,1871.700000,1871.700000,1870.600000,1870.600000,1.068867,1999.421768
1743501600,2025-04-01 10:00:00,ETH/USDC,1883.000000,1883.700000,1879.300000,1879.300000,16.956838,31866.984808
1743498000,2025-04-01 09:00:00,ETH/USDC,1885.200000,1886.300000,1878.900000,1878.900000,1.485661,2791.408171
1743494400,2025-04-01 08:00:00,ETH/USDC,1863.700000,1885.300000,1863.700000,1880.500000,1.300608,2445.793739
1743490800,2025-04-01 07:00:00,ETH/USDC,1853.700000,1853.700000,1853.700000,1853.700000,0.100478,186.256958
1743487200,2025-04-01 06:00:00,ETH/USDC,1836.900000,1836.900000,1836.900000,1836.900000,0.000000,0.000000
1743483600,2025-04-01 05:00:00,ETH/USDC,1836.900000,1836.900000,1836.900000,1836.900000,0.000000,0.000000
1743480000,2025-04-01 04:00:00,ETH/USDC,1836.900000,1836.900000,1836.900000,1836.900000,0.000000,0.000000
1743476400,2025-04-01 03:00:00,ETH/USDC,1836.900000,1836.900000,1836.900000,1836.900000,0.000000,0.000000
1743472800,2025-04-01 02:00:00,ETH/USDC,1831.500000,1836.900000,1831.500000,1836.900000,0.419924,771.358396
1743469200,2025-04-01 01:00:00,ETH/USDC,1830.700000,1830.700000,1823.900000,1823.900000,0.591736,1079.267181
1743465600,2025-04-01 00:00:00,ETH/USDC,1821.200000,1829.700000,1820.400000,1829.700000,1.039279,1901.569628
1743462000,2025-03-31 23:00:00,ETH/USDC,1826.200000,1826.300000,1825.100000,1825.100000,0.640038,1168.133555
1743458400,2025-03-31 22:00:00,ETH/USDC,1820.300000,1820.300000,1820.300000,1820.300000,0.000000,0.000000
1743454800,2025-03-31 21:00:00,ETH/USDC,1824.200000,1827.600000,1820.300000,1820.300000,0.981124,1785.939835
1743451200,2025-03-31 20:00:00,ETH/USDC,1832.500000,1835.900000,1822.000000,1822.000000,9.895585,18029.755961
1743447600,2025-03-31 19:00:00,ETH/USDC,1840.300000,1840.300000,1828.300000,1830.100000,1.436580,2629.085058
1743444000,2025-03-31 18:00:00,ETH/USDC,1831.800000,1831.800000,1831.800000,1831.800000,0.028076,51.429690
1743440400,2025-03-31 17:00:00,ETH/USDC,1839.900000,1839.900000,1834.900000,1834.900000,2.901498,5323.958882
1743436800,2025-03-31 16:00:00,ETH/USDC,1845.700000,1846.600000,1845.700000,1846.600000,1.509229,2786.943029
1743433200,2025-03-31 15:00:00,ETH/USDC,1841.600000,1844.400000,1841.600000,1844.400000,0.646002,1191.485904
1743429600,2025-03-31 14:00:00,ETH/USDC,1826.300000,1843.400000,1822.200000,1841.000000,7.907457,14557.627840
1743426000,2025-03-31 13:00:00,ETH/USDC,1817.900000,1817.900000,1804.200000,1804.300000,0.671148,1210.953221
1743422400,2025-03-31 12:00:00,ETH/USDC,1814.300000,1838.300000,1814.300000,1834.400000,9.489168,17406.930531
1743418800,2025-03-31 11:00:00,ETH/USDC,1804.800000,1804.800000,1804.600000,1804.600000,5.996394,10821.091873
1743415200,2025-03-31 10:00:00,ETH/USDC,1782.200000,1782.200000,1782.200000,1782.200000,0.208730,371.999141
1743411600,2025-03-31 09:00:00,ETH/USDC,1795.900000,1795.900000,1783.300000,1783.300000,2.828560,5044.170335
1743408000,2025-03-31 08:00:00,ETH/USDC,1797.000000,1797.000000,1797.000000,1797.000000,0.039007,70.095579
1743404400,2025-03-31 07:00:00,ETH/USDC,1794.500000,1794.500000,1794.500000,1794.500000,0.030649,54.999989
1743400800,2025-03-31 06:00:00,ETH/USDC,1806.000000,1806.000000,1806.000000,1806.000000,0.000000,0.000000
1743397200,2025-03-31 05:00:00,ETH/USDC,1811.500000,1811.500000,1806.000000,1806.000000,0.878183,1585.997667
1743393600,2025-03-31 04:00:00,ETH/USDC,1817.700000,1817.700000,1817.700000,1817.700000,0.000000,0.000000
1743390000,2025-03-31 03:00:00,ETH/USDC,1817.700000,1817.700000,1817.700000,1817.700000,0.000000,0.000000
1743386400,2025-03-31 02:00:00,ETH/USDC,1812.400000,1817.700000,1812.400000,1817.700000,0.581703,1057.361961
1743382800,2025-03-31 01:00:00,ETH/USDC,1800.200000,1800.200000,1800.200000,1800.200000,0.120260,216.492574
1743379200,2025-03-31 00:00:00,ETH/USDC,1805.800000,1807.400000,1779.600000,1779.600000,0.375344,667.963054
1743375600,2025-03-30 23:00:00,ETH/USDC,1800.300000,1805.700000,1800.300000,1805.400000,0.480160,866.880846
1743372000,2025-03-30 22:00:00,ETH/USDC,1777.100000,1812.000000,1775.300000,1809.300000,1.262434,2284.121384
1743368400,2025-03-30 21:00:00,ETH/USDC,1804.000000,1804.000000,1804.000000,1804.000000,5.800000,10463.200000
1743364800,2025-03-30 20:00:00,ETH/USDC,1808.800000,1816.800000,1808.800000,1816.800000,5.350047,9719.965971
1743361200,2025-03-30 19:00:00,ETH/USDC,1827.000000,1827.000000,1827.000000,1827.000000,1.427124,2607.354708
1743357600,2025-03-30 18:00:00,ETH/USDC,1808.000000,1808.000000,1808.000000,1808.000000,0.033509,60.584543
1743354000,2025-03-30 17:00:00,ETH/USDC,1804.200000,1804.200000,1804.200000,1804.200000,11.035665,19910.547406
1743350400,2025-03-30 16:00:00,ETH/USDC,1812.900000,1812.900000,1788.100000,1788.100000,7.501789,13413.948357
1743346800,2025-03-30 15:00:00,ETH/USDC,1817.900000,1817.900000,1817.900000,1817.900000,0.006001,10.910000
1743343200,2025-03-30 14:00:00,ETH/USDC,1805.500000,1813.300000,1805.500000,1813.300000,0.118341,214.588352
1743339600,2025-03-30 13:00:00,ETH/USDC,1825.400000,1825.400000,1796.100000,1796.100000,15.027091,26990.158738
1743336000,2025-03-30 12:00:00,ETH/USDC,1842.400000,1842.400000,1842.400000,1842.400000,0.000000,0.000000
1743332400,2025-03-30 11:00:00,ETH/USDC,1842.400000,1842.400000,1842.400000,1842.400000,0.000000,0.000000
1743328800,2025-03-30 10:00:00,ETH/USDC,1842.400000,1842.400000,1842.400000,1842.400000,0.000000,0.000000
1743325200,2025-03-30 09:00:00,ETH/USDC,1843.500000,1843.500000,1842.400000,1842.400000,0.449535,828.223984
1743321600,2025-03-30 08:00:00,ETH/USDC,1839.600000,1839.600000,1839.600000,1839.600000,0.050383,92.685395
1743318000,2025-03-30 07:00:00,ETH/USDC,1839.700000,1839.700000,1839.400000,1839.400000,0.425792,783.201621
1743314400,2025-03-30 06:00:00,ETH/USDC,1839.700000,1843.000000,1839.700000,1843.000000,0.236285,435.473992
1743310800,2025-03-30 05:00:00,ETH/USDC,1837.400000,1837.400000,1837.400000,1837.400000,0.000000,0.000000
1743307200,2025-03-30 04:00:00,ETH/USDC,1837.400000,1837.400000,1837.400000,1837.400000,0.000000,0.000000
1743303600,2025-03-30 03:00:00,ETH/USDC,1837.400000,1837.400000,1837.400000,1837.400000,0.046323,85.113935
1743300000,2025-03-30 02:00:00,ETH/USDC,1818.500000,1818.500000,1818.500000,1818.500000,0.000000,0.000000
1743296400,2025-03-30 01:00:00,ETH/USDC,1818.500000,1818.500000,1818.500000,1818.500000,0.000000,0.000000
1743292800,2025-03-30 00:00:00,ETH/USDC,1818.500000,1818.500000,1818.500000,1818.500000,0.000000,0.000000
1743289200,2025-03-29 23:00:00,ETH/USDC,1818.500000,1818.500000,1818.500000,1818.500000,0.000000,0.000000
1743285600,2025-03-29 22:00:00,ETH/USDC,1818.500000,1818.500000,1818.500000,1818.500000,0.158059,287.429982
1743282000,2025-03-29 21:00:00,ETH/USDC,1819.100000,1819.100000,1819.100000,1819.100000,0.005475,9.959991
1743278400,2025-03-29 20:00:00,ETH/USDC,1817.300000,1817.300000,1812.800000,1812.800000,1.100873,1995.663191
1743274800,2025-03-29 19:00:00,ETH/USDC,1825.500000,1825.500000,1825.500000,1825.500000,0.000000,0.000000
1743271200,2025-03-29 18:00:00,ETH/USDC,1807.700000,1825.500000,1807.700000,1825.500000,5.176569,9449.827494
1743267600,2025-03-29 17:00:00,ETH/USDC,1809.100000,1818.700000,1803.600000,1818.700000,2.467858,4488.292581
1743264000,2025-03-29 16:00:00,ETH/USDC,1819.800000,1822.100000,1819.800000,1822.100000,0.649305,1183.098568
1743260400,2025-03-29 15:00:00,ETH/USDC,1853.500000,1853.500000,1853.500000,1853.500000,0.000000,0.000000
1743256800,2025-03-29 14:00:00,ETH/USDC,1853.500000,1853.500000,1853.500000,1853.500000,0.262103,485.807929
1743253200,2025-03-29 13:00:00,ETH/USDC,1851.700000,1851.700000,1851.500000,1851.500000,1.250000,2314.375000
1743249600,2025-03-29 12:00:00,ETH/USDC,1851.000000,1851.000000,1851.000000,1851.000000,0.029714,54.999985
1743246000,2025-03-29 11:00:00,ETH/USDC,1861.700000,1861.700000,1840.800000,1840.800000,3.925941,7226.872745
1743242400,2025-03-29 10:00:00,ETH/USDC,1874.500000,1874.500000,1874.500000,1874.500000,0.018056,33.846834
1743238800,2025-03-29 09:00:00,ETH/USDC,1877.300000,1877.300000,1868.100000,1871.700000,1.631444,3053.573117
1743235200,2025-03-29 08:00:00,ETH/USDC,1881.100000,1881.100000,1881.100000,1881.100000,0.000000,0.000000
1743231600,2025-03-29 07:00:00,ETH/USDC,1881.100000,1881.100000,1881.100000,1881.100000,0.000000,0.000000
1743228000,2025-03-29 06:00:00,ETH/USDC,1881.100000,1881.100000,1881.100000,1881.100000,0.096606,181.726092
1743224400,2025-03-29 05:00:00,ETH/USDC,1908.600000,1908.600000,1908.600000,1908.600000,0.000000,0.000000
