unix,date,symbol,open,high,low,close,Volume UNI,Volume BTC
1722974400,2024-08-06 20:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722970800,2024-08-06 19:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722967200,2024-08-06 18:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722963600,2024-08-06 17:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722960000,2024-08-06 16:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722956400,2024-08-06 15:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722952800,2024-08-06 14:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722949200,2024-08-06 13:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722945600,2024-08-06 12:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722942000,2024-08-06 11:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722938400,2024-08-06 10:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722934800,2024-08-06 09:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722931200,2024-08-06 08:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722927600,2024-08-06 07:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,0.00000000,0.0
1722924000,2024-08-06 06:00:00,UNI/BTC,0.00010288,0.00010288,0.00010288,0.00010288,2.45951000,0.00025303438879999997
1722920400,2024-08-06 05:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722916800,2024-08-06 04:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722913200,2024-08-06 03:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722909600,2024-08-06 02:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722906000,2024-08-06 01:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722902400,2024-08-06 00:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722898800,2024-08-05 23:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722895200,2024-08-05 22:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722891600,2024-08-05 21:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722888000,2024-08-05 20:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,0.00000000,0.0
1722884400,2024-08-05 19:00:00,UNI/BTC,0.00009868,0.00009868,0.00009868,0.00009868,6.10425000,0.00060236739
1722880800,2024-08-05 18:00:00,UNI/BTC,0.00009973,0.00009973,0.00009973,0.00009973,0.00000000,0.0
1722877200,2024-08-05 17:00:00,UNI/BTC,0.00009973,0.00009973,0.00009973,0.00009973,0.00000000,0.0
1722873600,2024-08-05 16:00:00,UNI/BTC,0.00009973,0.00009973,0.00009973,0.00009973,0.00000000,0.0
1722870000,2024-08-05 15:00:00,UNI/BTC,0.00009973,0.00009973,0.00009973,0.00009973,0.00000000,0.0
1722866400,2024-08-05 14:00:00,UNI/BTC,0.00009973,0.00009973,0.00009973,0.00009973,0.00000000,0.0
1722862800,2024-08-05 13:00:00,UNI/BTC,0.00009841,0.00009973,0.00009841,0.00009973,70.82327573,0.007063205288552901
1722859200,2024-08-05 12:00:00,UNI/BTC,0.00009725,0.00009725,0.00009725,0.00009725,12.60217349,0.0012255613719025001
1722855600,2024-08-05 11:00:00,UNI/BTC,0.00009624,0.00009624,0.00009624,0.00009624,0.00000000,0.0
1722852000,2024-08-05 10:00:00,UNI/BTC,0.00009624,0.00009624,0.00009624,0.00009624,0.00000000,0.0
1722848400,2024-08-05 09:00:00,UNI/BTC,0.00009624,0.00009624,0.00009624,0.00009624,0.00000000,0.0
1722844800,2024-08-05 08:00:00,UNI/BTC,0.00009624,0.00009624,0.00009624,0.00009624,17.84748000,0.0017176414752
1722841200,2024-08-05 07:00:00,UNI/BTC,0.00009882,0.00009882,0.00009882,0.00009882,0.00000000,0.0
1722837600,2024-08-05 06:00:00,UNI/BTC,0.00009988,0.00009988,0.00009868,0.00009882,340.55330723,0.0336534778204686
1722834000,2024-08-05 05:00:00,UNI/BTC,0.00010000,0.00010000,0.00010000,0.00010000,0.00000000,0.0
1722830400,2024-08-05 04:00:00,UNI/BTC,0.00010000,0.00010000,0.00010000,0.00010000,0.30191218,3.0191218e-05
1722826800,2024-08-05 03:00:00,UNI/BTC,0.00009858,0.00009858,0.00009858,0.00009858,0.00000000,0.0
1722823200,2024-08-05 02:00:00,UNI/BTC,0.00009858,0.00009858,0.00009858,0.00009858,2.03899387,0.0002010040157046
1722819600,2024-08-05 01:00:00,UNI/BTC,0.00010300,0.00010300,0.00009614,0.00009973,1082.13716509,0.1079215394744257
1722816000,2024-08-05 00:00:00,UNI/BTC,0.00010633,0.00010633,0.00010633,0.00010633,0.00000000,0.0
1722812400,2024-08-04 23:00:00,UNI/BTC,0.00010633,0.00010633,0.00010633,0.00010633,0.00000000,0.0
1722808800,2024-08-04 22:00:00,UNI/BTC,0.00010633,0.00010633,0.00010633,0.00010633,0.00000000,0.0
1722805200,2024-08-04 21:00:00,UNI/BTC,0.00010633,0.00010633,0.00010633,0.00010633,0.00000000,0.0
1722801600,2024-08-04 20:00:00,UNI/BTC,0.00010633,0.00010633,0.00010633,0.00010633,0.00000000,0.0
1722798000,2024-08-04 19:00:00,UNI/BTC,0.00010646,0.00010646,0.00010633,0.00010633,735.87952673,0.07824607007720089
1722794400,2024-08-04 18:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722790800,2024-08-04 17:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722787200,2024-08-04 16:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722783600,2024-08-04 15:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722780000,2024-08-04 14:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722776400,2024-08-04 13:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722772800,2024-08-04 12:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722769200,2024-08-04 11:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722765600,2024-08-04 10:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722762000,2024-08-04 09:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722758400,2024-08-04 08:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,0.00000000,0.0
1722754800,2024-08-04 07:00:00,UNI/BTC,0.00010884,0.00010884,0.00010884,0.00010884,20.00000000,0.0021768
1722751200,2024-08-04 06:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722747600,2024-08-04 05:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722744000,2024-08-04 04:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722740400,2024-08-04 03:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722736800,2024-08-04 02:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722733200,2024-08-04 01:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722729600,2024-08-04 00:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722726000,2024-08-03 23:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722722400,2024-08-03 22:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722718800,2024-08-03 21:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722715200,2024-08-03 20:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,0.00000000,0.0
1722711600,2024-08-03 19:00:00,UNI/BTC,0.00010745,0.00010745,0.00010745,0.00010745,7.91195000,0.0008501390275
1722708000,2024-08-03 18:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722704400,2024-08-03 17:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722700800,2024-08-03 16:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.12067843,1.30018940482e-05
1722697200,2024-08-03 15:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722693600,2024-08-03 14:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722690000,2024-08-03 13:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722686400,2024-08-03 12:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722682800,2024-08-03 11:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722679200,2024-08-03 10:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722675600,2024-08-03 09:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,0.00000000,0.0
1722672000,2024-08-03 08:00:00,UNI/BTC,0.00010774,0.00010774,0.00010774,0.00010774,273.12269857,0.0294262395439318
1722668400,2024-08-03 07:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722664800,2024-08-03 06:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722661200,2024-08-03 05:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722657600,2024-08-03 04:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722654000,2024-08-03 03:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722650400,2024-08-03 02:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722646800,2024-08-03 01:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722643200,2024-08-03 00:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722639600,2024-08-02 23:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722636000,2024-08-02 22:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722632400,2024-08-02 21:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722628800,2024-08-02 20:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722625200,2024-08-02 19:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722621600,2024-08-02 18:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,0.00000000,0.0
1722618000,2024-08-02 17:00:00,UNI/BTC,0.00010526,0.00010526,0.00010526,0.00010526,4.24692101,0.0004470309055126001
1722614400,2024-08-02 16:00:00,UNI/BTC,0.00010383,0.00010383,0.00010383,0.00010383,0.00000000,0.0
1722610800,2024-08-02 15:00:00,UNI/BTC,0.00010383,0.00010383,0.00010383,0.00010383,0.00000000,0.0
1722607200,2024-08-02 14:00:00,UNI/BTC,0.00010762,0.00010762,0.00010383,0.00010383,81.65445000,0.0084781815435
1722603600,2024-08-02 13:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722600000,2024-08-02 12:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722596400,2024-08-02 11:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722592800,2024-08-02 10:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722589200,2024-08-02 09:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722585600,2024-08-02 08:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722582000,2024-08-02 07:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722578400,2024-08-02 06:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722574800,2024-08-02 05:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722571200,2024-08-02 04:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722567600,2024-08-02 03:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722564000,2024-08-02 02:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722560400,2024-08-02 01:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722556800,2024-08-02 00:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722553200,2024-08-01 23:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722549600,2024-08-01 22:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722546000,2024-08-01 21:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722542400,2024-08-01 20:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722538800,2024-08-01 19:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,0.00000000,0.0
1722535200,2024-08-01 18:00:00,UNI/BTC,0.00010932,0.00010932,0.00010932,0.00010932,6.62409585,0.000724146158322
1722531600,2024-08-01 17:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722528000,2024-08-01 16:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722524400,2024-08-01 15:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722520800,2024-08-01 14:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722517200,2024-08-01 13:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722513600,2024-08-01 12:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722510000,2024-08-01 11:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722506400,2024-08-01 10:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722502800,2024-08-01 09:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722499200,2024-08-01 08:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722495600,2024-08-01 07:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722492000,2024-08-01 06:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722488400,2024-08-01 05:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722484800,2024-08-01 04:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722481200,2024-08-01 03:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722477600,2024-08-01 02:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722474000,2024-08-01 01:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722470400,2024-08-01 00:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722466800,2024-07-31 23:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722463200,2024-07-31 22:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722459600,2024-07-31 21:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722456000,2024-07-31 20:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722452400,2024-07-31 19:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722448800,2024-07-31 18:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722445200,2024-07-31 17:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722441600,2024-07-31 16:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722438000,2024-07-31 15:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722434400,2024-07-31 14:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722430800,2024-07-31 13:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722427200,2024-07-31 12:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722423600,2024-07-31 11:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722420000,2024-07-31 10:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722416400,2024-07-31 09:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722412800,2024-07-31 08:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722409200,2024-07-31 07:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722405600,2024-07-31 06:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722402000,2024-07-31 05:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722398400,2024-07-31 04:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722394800,2024-07-31 03:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722391200,2024-07-31 02:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722387600,2024-07-31 01:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722384000,2024-07-31 00:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722380400,2024-07-30 23:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722376800,2024-07-30 22:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722373200,2024-07-30 21:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722369600,2024-07-30 20:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722366000,2024-07-30 19:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722362400,2024-07-30 18:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722358800,2024-07-30 17:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722355200,2024-07-30 16:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722351600,2024-07-30 15:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722348000,2024-07-30 14:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722344400,2024-07-30 13:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722340800,2024-07-30 12:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722337200,2024-07-30 11:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722333600,2024-07-30 10:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722330000,2024-07-30 09:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722326400,2024-07-30 08:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722322800,2024-07-30 07:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722319200,2024-07-30 06:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722315600,2024-07-30 05:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722312000,2024-07-30 04:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722308400,2024-07-30 03:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722304800,2024-07-30 02:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722301200,2024-07-30 01:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722297600,2024-07-30 00:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722294000,2024-07-29 23:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722290400,2024-07-29 22:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722286800,2024-07-29 21:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722283200,2024-07-29 20:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722279600,2024-07-29 19:00:00,UNI/BTC,0.00012241,0.00012241,0.00012241,0.00012241,0.00000000,0.0
1722276000,2024-07-29 18:00:00,UNI/BTC,0.00011669,0.00012241,0.00011669,0.00012241,70.00000000,0.008568699999999999
1722272400,2024-07-29 17:00:00,UNI/BTC,0.00011326,0.00011326,0.00011326,0.00011326,0.00000000,0.0
1722268800,2024-07-29 16:00:00,UNI/BTC,0.00011326,0.00011326,0.00011326,0.00011326,0.00000000,0.0
1722265200,2024-07-29 15:00:00,UNI/BTC,0.00011326,0.00011326,0.00011326,0.00011326,14.12269000,0.0015995358694
1722261600,2024-07-29 14:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722258000,2024-07-29 13:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722254400,2024-07-29 12:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722250800,2024-07-29 11:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722247200,2024-07-29 10:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722243600,2024-07-29 09:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722240000,2024-07-29 08:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722236400,2024-07-29 07:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722232800,2024-07-29 06:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722229200,2024-07-29 05:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722225600,2024-07-29 04:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722222000,2024-07-29 03:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722218400,2024-07-29 02:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722214800,2024-07-29 01:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722211200,2024-07-29 00:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722207600,2024-07-28 23:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722204000,2024-07-28 22:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722200400,2024-07-28 21:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722196800,2024-07-28 20:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722193200,2024-07-28 19:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722189600,2024-07-28 18:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722186000,2024-07-28 17:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722182400,2024-07-28 16:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722178800,2024-07-28 15:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722175200,2024-07-28 14:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722171600,2024-07-28 13:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722168000,2024-07-28 12:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722164400,2024-07-28 11:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722160800,2024-07-28 10:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,0.00000000,0.0
1722157200,2024-07-28 09:00:00,UNI/BTC,0.00011133,0.00011133,0.00011133,0.00011133,2.39507000,0.0002666431431
1722153600,2024-07-28 08:00:00,UNI/BTC,0.00011540,0.00011540,0.00011540,0.00011540,0.00000000,0.0
1722150000,2024-07-28 07:00:00,UNI/BTC,0.00011540,0.00011540,0.00011540,0.00011540,0.00000000,0.0
1722146400,2024-07-28 06:00:00,UNI/BTC,0.00011540,0.00011540,0.00011540,0.00011540,0.00000000,0.0
