unix,date,symbol,open,high,low,close,Volume UNI,Volume USD
1749513600,2025-06-10 00:00:00,UNI/USD,6.836360,8.678790,6.836360,8.678790,213376.611514,1851850.802244
1749427200,2025-06-09 00:00:00,UNI/USD,6.322690,6.884960,6.214250,6.843600,35137.052206,240463.930475
1749340800,2025-06-08 00:00:00,UNI/USD,6.346610,6.452260,6.220000,6.322480,29358.888251,185620.983789
1749254400,2025-06-07 00:00:00,UNI/USD,6.017110,6.416000,6.009180,6.368310,35529.449037,226262.545598
1749168000,2025-06-06 00:00:00,UNI/USD,5.875370,6.140210,5.875360,5.997930,31008.169463,185984.829865
1749081600,2025-06-05 00:00:00,UNI/USD,6.304950,6.445510,5.804200,5.903300,59311.395350,350132.960169
1748995200,2025-06-04 00:00:00,UNI/USD,6.631020,6.831490,6.283570,6.307580,34291.138902,216294.101913
1748908800,2025-06-03 00:00:00,UNI/USD,6.451630,7.106870,6.290990,6.651100,88126.989838,586141.422111
1748822400,2025-06-02 00:00:00,UNI/USD,6.306330,6.473810,6.059130,6.447410,29656.327251,191206.500882
1748736000,2025-06-01 00:00:00,UNI/USD,6.045280,6.379700,5.905230,6.316800,77432.897077,489128.124257
1748649600,2025-05-31 00:00:00,UNI/USD,6.197300,6.215850,5.896610,6.054210,66263.638508,401173.982889
1748563200,2025-05-30 00:00:00,UNI/USD,6.616240,6.691760,6.106150,6.190890,140933.719055,872505.151961
1748476800,2025-05-29 00:00:00,UNI/USD,6.820270,7.671520,6.562320,6.562320,131045.631178,859963.366391
1748390400,2025-05-28 00:00:00,UNI/USD,6.327160,6.988000,6.244080,6.853780,234216.021022,1605265.080563
1748304000,2025-05-27 00:00:00,UNI/USD,6.522360,6.764410,6.266010,6.331050,50786.567248,321532.296573
1748217600,2025-05-26 00:00:00,UNI/USD,6.180240,6.641490,6.145390,6.495490,99726.456617,647772.201690
1748131200,2025-05-25 00:00:00,UNI/USD,6.124730,6.165230,5.941690,6.165230,29408.304589,181308.961703
1748044800,2025-05-24 00:00:00,UNI/USD,5.968590,6.320920,5.968580,6.102990,71234.909008,434745.937326
1747958400,2025-05-23 00:00:00,UNI/USD,6.425610,6.788440,5.942460,5.979840,279507.220970,1671408.460244
1747872000,2025-05-22 00:00:00,UNI/USD,6.217850,6.582760,6.210120,6.432190,306725.394431,1972916.014805
1747785600,2025-05-21 00:00:00,UNI/USD,6.027070,6.500000,5.949530,6.210690,1006881.183843,6253426.899681
1747699200,2025-05-20 00:00:00,UNI/USD,5.929110,6.118160,5.699280,6.024000,757203.622969,4561394.624765
1747612800,2025-05-19 00:00:00,UNI/USD,6.130560,6.166580,5.665370,5.927480,600514.452182,3559537.405022
1747526400,2025-05-18 00:00:00,UNI/USD,5.750000,6.326440,5.686040,6.133060,591450.785583,3627403.155026
1747440000,2025-05-17 00:00:00,UNI/USD,6.076790,6.086220,5.651090,5.727210,381634.383237,2185700.256020
1747353600,2025-05-16 00:00:00,UNI/USD,6.243230,6.462650,6.052080,6.076490,592131.869873,3598083.385965
1747267200,2025-05-15 00:00:00,UNI/USD,6.605060,6.778640,6.126830,6.208530,634833.261473,3941381.348855
1747180800,2025-05-14 00:00:00,UNI/USD,7.091430,7.154790,6.537850,6.605050,816709.984235,5394410.281372
1747094400,2025-05-13 00:00:00,UNI/USD,6.882590,7.359300,6.529810,7.090100,640381.844978,4540371.319082
1747008000,2025-05-12 00:00:00,UNI/USD,6.911710,7.336210,6.646370,6.890810,111146.132594,765886.881942
1746921600,2025-05-11 00:00:00,UNI/USD,7.559010,7.559010,6.730000,6.921410,230829.224725,1597663.704301
1746835200,2025-05-10 00:00:00,UNI/USD,6.360830,7.558850,6.360830,7.558850,409385.174335,3094481.125022
1746748800,2025-05-09 00:00:00,UNI/USD,6.144020,6.688290,6.000710,6.356530,418296.584555,2658914.788621
1746662400,2025-05-08 00:00:00,UNI/USD,4.879260,6.150610,4.838040,6.150610,678285.235683,4171867.953446
1746576000,2025-05-07 00:00:00,UNI/USD,4.964870,5.046740,4.755370,4.874330,465228.132017,2267675.440734
1746489600,2025-05-06 00:00:00,UNI/USD,4.969430,4.988690,4.749640,4.964920,300376.366093,1491344.627542
1746403200,2025-05-05 00:00:00,UNI/USD,4.988090,5.120630,4.894730,4.972000,110905.159250,551420.451793
1746316800,2025-05-04 00:00:00,UNI/USD,5.093980,5.127190,4.969840,4.984020,47261.038029,235549.958760
1746230400,2025-05-03 00:00:00,UNI/USD,5.250420,5.264050,5.032070,5.114260,19415.997151,99298.457590
1746144000,2025-05-02 00:00:00,UNI/USD,5.317970,5.379080,5.201330,5.244740,270444.302333,1418410.050219
1746057600,2025-05-01 00:00:00,UNI/USD,5.273470,5.426770,5.247610,5.314130,300860.461442,1598811.603962
1745971200,2025-04-30 00:00:00,UNI/USD,5.289080,5.403310,5.090820,5.274240,23541.252247,124162.214252
1745884800,2025-04-29 00:00:00,UNI/USD,5.435580,5.538850,5.212100,5.280080,246584.425351,1301985.492605
1745798400,2025-04-28 00:00:00,UNI/USD,5.500490,5.644680,5.327470,5.434220,266662.041978,1449100.201757
1745712000,2025-04-27 00:00:00,UNI/USD,5.818810,5.998900,5.500000,5.506400,111675.431034,614929.593448
1745625600,2025-04-26 00:00:00,UNI/USD,5.836140,6.030210,5.750000,5.819230,363409.389373,2114762.820921
1745539200,2025-04-25 00:00:00,UNI/USD,5.814820,6.199990,5.700000,5.829980,354968.247405,2069457.783009
1745452800,2025-04-24 00:00:00,UNI/USD,6.026920,6.053260,5.655830,5.814980,175503.330815,1020548.358623
1745366400,2025-04-23 00:00:00,UNI/USD,5.840660,6.102900,5.816330,6.037830,14105.610360,85167.277399
1745280000,2025-04-22 00:00:00,UNI/USD,5.223780,5.806920,5.212980,5.773150,10220.149042,59002.453443
1745193600,2025-04-21 00:00:00,UNI/USD,5.362740,5.481840,5.272720,5.272720,2887.672287,15225.887423
1745107200,2025-04-20 00:00:00,UNI/USD,5.320150,5.344180,5.175700,5.220610,1372.651569,7166.078509
1745020800,2025-04-19 00:00:00,UNI/USD,5.229820,5.344870,5.223840,5.338500,3144.583901,16787.361153
1744934400,2025-04-18 00:00:00,UNI/USD,5.176810,5.218220,5.162040,5.210000,496.840368,2588.538315
1744848000,2025-04-17 00:00:00,UNI/USD,5.220850,5.282870,5.120570,5.198420,2728.947681,14186.216206
1744761600,2025-04-16 00:00:00,UNI/USD,5.195830,5.220340,5.061230,5.179440,2126.705375,11015.142885
1744675200,2025-04-15 00:00:00,UNI/USD,5.386910,5.425570,5.198720,5.230960,1201.056448,6282.678237
1744588800,2025-04-14 00:00:00,UNI/USD,5.396400,5.633350,5.357020,5.357020,5443.136546,29158.991339
1744502400,2025-04-13 00:00:00,UNI/USD,5.437030,5.478870,5.282770,5.330130,3216.571474,17144.744111
1744416000,2025-04-12 00:00:00,UNI/USD,5.224140,5.580130,5.161010,5.504770,11026.159100,60696.469829
1744329600,2025-04-11 00:00:00,UNI/USD,5.091190,5.312150,5.091190,5.255530,9589.655185,50398.720513
1744243200,2025-04-10 00:00:00,UNI/USD,5.395290,5.395290,4.870290,5.012290,3921.618992,19656.291657
1744156800,2025-04-09 00:00:00,UNI/USD,4.750690,5.432930,4.556000,5.432930,8908.561555,48399.591330
1744070400,2025-04-08 00:00:00,UNI/USD,5.129160,5.293000,4.694700,4.707910,4787.055932,22537.028494
1743984000,2025-04-07 00:00:00,UNI/USD,5.086100,5.225000,4.610000,5.128950,8584.658828,44030.285898
1743897600,2025-04-06 00:00:00,UNI/USD,5.864010,5.871570,4.992350,5.104930,6469.996217,33028.877787
1743811200,2025-04-05 00:00:00,UNI/USD,5.900790,5.930110,5.772070,5.804870,2002.481039,11624.142108
1743724800,2025-04-04 00:00:00,UNI/USD,5.880560,6.011090,5.727270,5.925050,5739.989660,34009.725736
1743638400,2025-04-03 00:00:00,UNI/USD,5.844390,6.014990,5.673620,5.827710,4294.454940,25026.838001
1743552000,2025-04-02 00:00:00,UNI/USD,6.263340,7.106130,5.807900,5.841050,33169.240420,193743.191753
1743465600,2025-04-01 00:00:00,UNI/USD,5.987970,6.334740,5.983220,6.321670,23589.140151,149122.759617
1743379200,2025-03-31 00:00:00,UNI/USD,5.864870,6.050980,5.752790,5.991040,18381.775498,110125.952282
1743292800,2025-03-30 00:00:00,UNI/USD,5.973260,6.041620,5.795450,5.849880,13338.477321,78028.491713
1743206400,2025-03-29 00:00:00,UNI/USD,6.197670,6.240410,5.909660,5.941620,12303.697533,73103.895337
1743120000,2025-03-28 00:00:00,UNI/USD,6.833740,6.833740,6.061270,6.179330,90409.458400,558669.878578
1743033600,2025-03-27 00:00:00,UNI/USD,6.713950,6.900410,6.655970,6.732810,46254.768570,311424.568376
1742947200,2025-03-26 00:00:00,UNI/USD,6.951100,7.118710,6.654990,6.708860,9263.515181,62147.626457
1742860800,2025-03-25 00:00:00,UNI/USD,7.121800,7.121800,6.940500,6.958980,4186.790868,29135.793917
1742774400,2025-03-24 00:00:00,UNI/USD,6.672080,7.133330,6.594090,7.024270,11200.429891,78674.843667
1742688000,2025-03-23 00:00:00,UNI/USD,6.736740,6.824620,6.620340,6.682850,5697.744451,38077.171503
1742601600,2025-03-22 00:00:00,UNI/USD,6.787270,6.900960,6.734360,6.734360,2267.770534,15271.983170
1742515200,2025-03-21 00:00:00,UNI/USD,6.910470,6.919110,6.732160,6.807750,4608.027182,31370.297047
1742428800,2025-03-20 00:00:00,UNI/USD,6.897990,6.897990,6.650760,6.884870,7337.832423,50520.022313
1742342400,2025-03-19 00:00:00,UNI/USD,6.381670,7.270000,6.333270,6.978110,47899.067603,334244.962632
1742256000,2025-03-18 00:00:00,UNI/USD,6.295730,6.360500,6.100590,6.342880,15738.644606,99828.334102
1742169600,2025-03-17 00:00:00,UNI/USD,6.153400,6.384220,6.104930,6.333470,10640.811579,67393.260912
1742083200,2025-03-16 00:00:00,UNI/USD,6.167980,6.283370,5.989910,6.080780,7546.471785,45888.434702
1741996800,2025-03-15 00:00:00,UNI/USD,6.029860,6.318790,6.000000,6.271590,4764.365945,29880.149815
1741910400,2025-03-14 00:00:00,UNI/USD,5.884940,6.129690,5.847180,6.030000,9126.376378,55032.049560
1741824000,2025-03-13 00:00:00,UNI/USD,5.928950,6.039280,5.700590,5.878800,8839.933227,51968.199456
1741737600,2025-03-12 00:00:00,UNI/USD,6.033220,6.145460,5.759400,5.896370,12326.278996,72680.301682
1741651200,2025-03-11 00:00:00,UNI/USD,5.952110,6.217610,5.546790,6.104080,12039.982613,73493.017071
1741564800,2025-03-10 00:00:00,UNI/USD,6.386540,6.923800,5.812700,5.919370,13662.141165,80871.268550
1741478400,2025-03-09 00:00:00,UNI/USD,7.164960,7.193060,6.326320,6.370530,13207.850492,84141.007794
1741392000,2025-03-08 00:00:00,UNI/USD,7.071890,7.217020,6.971670,7.139680,5972.668347,42642.940741
1741305600,2025-03-07 00:00:00,UNI/USD,7.127450,7.333050,6.898540,7.019990,20423.068465,143369.736396
1741219200,2025-03-06 00:00:00,UNI/USD,7.534340,7.688920,7.052800,7.135550,70282.735116,501505.970557
1741132800,2025-03-05 00:00:00,UNI/USD,7.069290,7.552880,7.016280,7.527960,97082.366375,730832.170776
1741046400,2025-03-04 00:00:00,UNI/USD,7.103450,7.159970,6.500000,7.076100,50747.136672,359091.813802
1740960000,2025-03-03 00:00:00,UNI/USD,8.295000,8.295000,7.110000,7.139990,15953.654600,113908.934306
1740873600,2025-03-02 00:00:00,UNI/USD,7.484790,8.305040,7.315950,8.270000,21604.834652,178671.982574
1740787200,2025-03-01 00:00:00,UNI/USD,7.495060,7.652420,7.204680,7.499880,18922.715320,141918.094174
1740700800,2025-02-28 00:00:00,UNI/USD,7.855460,7.870240,7.051430,7.494920,22204.158563,166418.392099
1740614400,2025-02-27 00:00:00,UNI/USD,7.913130,8.272450,7.717050,7.858820,16943.955993,133159.500237
1740528000,2025-02-26 00:00:00,UNI/USD,8.322830,8.467170,7.667780,7.869240,10044.365901,79041.525923
1740441600,2025-02-25 00:00:00,UNI/USD,8.013550,8.578080,7.422500,8.321480,37589.282321,312798.461051
1740355200,2025-02-24 00:00:00,UNI/USD,9.071740,9.115600,7.836250,7.953910,42315.561120,336574.164745
1740268800,2025-02-23 00:00:00,UNI/USD,9.015210,9.192800,8.923400,9.021090,5796.287328,52288.829655
1740182400,2025-02-22 00:00:00,UNI/USD,8.791630,9.119800,8.722520,9.061870,11131.519949,100872.386683
1740096000,2025-02-21 00:00:00,UNI/USD,9.291460,9.636110,8.589820,8.758840,14053.137650,123089.184179
1740009600,2025-02-20 00:00:00,UNI/USD,9.417400,9.535680,8.974890,9.342980,22255.691959,207934.484862
1739923200,2025-02-19 00:00:00,UNI/USD,9.611600,9.712470,9.382290,9.431370,13367.190381,126070.918340
1739836800,2025-02-18 00:00:00,UNI/USD,9.919850,9.919850,9.146550,9.590530,15013.898722,143991.246111
1739750400,2025-02-17 00:00:00,UNI/USD,9.652440,10.145950,9.530360,9.934510,15372.400958,152717.271044
1739664000,2025-02-16 00:00:00,UNI/USD,9.848760,9.941990,9.605350,9.621750,6690.253060,64371.942380
1739577600,2025-02-15 00:00:00,UNI/USD,9.976640,10.144490,9.745500,9.811780,9947.405893,97601.758192
1739491200,2025-02-14 00:00:00,UNI/USD,9.892450,10.336840,9.842590,10.018930,105070.360629,1052692.588216
1739404800,2025-02-13 00:00:00,UNI/USD,9.966060,10.048840,9.479090,9.860390,23912.985997,235791.367992
1739318400,2025-02-12 00:00:00,UNI/USD,9.375440,10.120000,9.121830,9.949420,30638.789803,304838.188039
1739232000,2025-02-11 00:00:00,UNI/USD,9.495210,10.014400,9.254260,9.372780,13171.012170,123448.999447
1739145600,2025-02-10 00:00:00,UNI/USD,9.174260,9.590000,8.837040,9.469520,16526.845905,156501.297835
1739059200,2025-02-09 00:00:00,UNI/USD,9.123430,9.303450,8.732020,9.131340,52862.392679,482704.480769
1738972800,2025-02-08 00:00:00,UNI/USD,9.000010,9.186610,8.741610,9.144650,24957.806273,228230.403132
1738886400,2025-02-07 00:00:00,UNI/USD,9.002330,9.477710,8.750010,8.994230,34694.583111,312051.060251
1738800000,2025-02-06 00:00:00,UNI/USD,9.283200,9.441570,8.912500,8.949600,20975.760911,187724.669845
1738713600,2025-02-05 00:00:00,UNI/USD,9.058230,9.503130,9.058230,9.227910,12642.055388,116659.749333
1738627200,2025-02-04 00:00:00,UNI/USD,9.909370,9.957520,8.818940,8.980580,30678.689547,275512.425774
1738540800,2025-02-03 00:00:00,UNI/USD,9.097180,10.186960,7.048170,9.993270,97564.725090,974990.640305
1738454400,2025-02-02 00:00:00,UNI/USD,10.830250,11.092730,8.752170,9.134630,18832.683582,172029.596432
1738368000,2025-02-01 00:00:00,UNI/USD,11.792400,11.900000,10.804010,10.909300,8293.879234,90480.416727
1738281600,2025-01-31 00:00:00,UNI/USD,11.984290,12.823080,11.674740,11.704260,151638.991171,1774822.178804
1738195200,2025-01-30 00:00:00,UNI/USD,11.709990,12.275100,11.709990,12.017790,44264.258700,531958.565561
1738108800,2025-01-29 00:00:00,UNI/USD,11.124140,12.053670,11.124140,11.784500,18849.000546,222126.046932
1738022400,2025-01-28 00:00:00,UNI/USD,11.046720,11.310580,10.850090,11.068830,11204.746426,124023.433380
1737936000,2025-01-27 00:00:00,UNI/USD,11.370100,11.482000,10.365960,11.009000,17590.823679,193657.377878
1737849600,2025-01-26 00:00:00,UNI/USD,12.139710,12.382830,11.441150,11.462130,7731.189709,88615.901497
1737763200,2025-01-25 00:00:00,UNI/USD,12.434990,12.439980,12.087610,12.087870,2288.639837,27664.780822
1737676800,2025-01-24 00:00:00,UNI/USD,12.640970,13.107390,12.532250,12.566510,5210.503872,65477.849008
1737590400,2025-01-23 00:00:00,UNI/USD,12.909980,12.984520,12.475240,12.806980,9598.293127,122925.148111
1737504000,2025-01-22 00:00:00,UNI/USD,13.574030,13.595500,12.874960,12.879980,6430.219102,82821.093425
1737417600,2025-01-21 00:00:00,UNI/USD,13.247880,13.861140,13.002400,13.498380,13912.466495,187795.759492
1737331200,2025-01-20 00:00:00,UNI/USD,13.237020,14.500000,13.024710,13.548950,63072.634251,854567.967830
1737244800,2025-01-19 00:00:00,UNI/USD,14.242980,14.559080,13.080220,13.242740,12093.945336,160156.973653
1737158400,2025-01-18 00:00:00,UNI/USD,15.018320,15.173760,13.892750,14.135430,9202.127766,130076.032893
1737072000,2025-01-17 00:00:00,UNI/USD,14.300150,15.144970,14.300150,15.017400,7299.645706,109621.699423
1736985600,2025-01-16 00:00:00,UNI/USD,14.378930,14.545000,13.989860,14.136450,25725.953989,363673.662271
1736899200,2025-01-15 00:00:00,UNI/USD,13.334460,14.665220,12.972610,14.516910,39545.321802,574075.877521
1736812800,2025-01-14 00:00:00,UNI/USD,12.876950,13.405000,12.876950,13.302600,26016.443233,346086.337748
1736726400,2025-01-13 00:00:00,UNI/USD,13.674220,13.844690,12.090000,12.942900,10089.564770,130588.227862
1736640000,2025-01-12 00:00:00,UNI/USD,13.676490,13.853170,13.527590,13.573060,4210.899542,57154.792131
1736553600,2025-01-11 00:00:00,UNI/USD,13.955670,13.955670,13.466790,13.699060,14813.296643,202928.239509
1736467200,2025-01-10 00:00:00,UNI/USD,12.940120,14.060990,12.858620,13.938310,20861.549494,290774.743931
1736380800,2025-01-09 00:00:00,UNI/USD,13.332990,13.332990,12.380130,12.912490,14026.742074,181120.166758
1736294400,2025-01-08 00:00:00,UNI/USD,13.568100,13.802250,12.457710,13.083580,33955.647716,444261.433340
1736208000,2025-01-07 00:00:00,UNI/USD,14.983710,14.995010,13.502930,13.568840,95934.419001,1301718.781920
1736121600,2025-01-06 00:00:00,UNI/USD,15.162430,15.635000,14.879790,14.995130,41358.813477,620180.784734
1736035200,2025-01-05 00:00:00,UNI/USD,15.188110,15.251050,14.897180,15.147010,4581.377437,69394.169850
1735948800,2025-01-04 00:00:00,UNI/USD,15.237030,15.384850,14.791740,15.284830,11214.673200,171414.373362
1735862400,2025-01-03 00:00:00,UNI/USD,14.177150,15.216790,14.067710,15.186740,12600.780587,191364.778572
1735776000,2025-01-02 00:00:00,UNI/USD,13.629500,14.523670,13.629500,14.324860,99756.546709,1428998.565694
1735689600,2025-01-01 00:00:00,UNI/USD,13.260160,13.650210,13.049340,13.620740,37570.563657,511738.879220
1735603200,2024-12-31 00:00:00,UNI/USD,13.175520,13.880000,13.132360,13.220190,10930.559172,144504.069055
1735516800,2024-12-30 00:00:00,UNI/USD,12.978700,13.611380,12.784240,13.242010,10277.993616,136101.294244
1735430400,2024-12-29 00:00:00,UNI/USD,13.550900,13.550900,12.999480,12.999480,2555.717157,33222.994071
1735344000,2024-12-28 00:00:00,UNI/USD,13.345330,13.676640,13.049570,13.550900,24898.996955,337403.817841
1735257600,2024-12-27 00:00:00,UNI/USD,13.249040,14.173430,13.227120,13.227120,27266.271747,360654.248354
1735171200,2024-12-26 00:00:00,UNI/USD,14.009040,14.009040,12.899870,13.258410,31453.815841,417027.586486
1735084800,2024-12-25 00:00:00,UNI/USD,14.468000,14.468000,13.670170,13.914720,10288.991122,143168.430548
1734998400,2024-12-24 00:00:00,UNI/USD,14.244820,14.723120,13.775160,14.681490,15828.491236,232385.835795
1734912000,2024-12-23 00:00:00,UNI/USD,13.894990,14.619720,13.275840,14.239500,24455.122234,348228.713048
1734825600,2024-12-22 00:00:00,UNI/USD,13.245650,14.264390,13.245650,13.979990,22959.979076,320980.277887
1734739200,2024-12-21 00:00:00,UNI/USD,13.569990,14.752470,13.161380,13.309520,22844.384568,304047.793298
1734652800,2024-12-20 00:00:00,UNI/USD,12.798380,13.788670,11.239680,13.722640,92982.994196,1275972.155478
1734566400,2024-12-19 00:00:00,UNI/USD,14.770950,15.377240,12.713810,12.827660,38922.734257,499287.601324
1734480000,2024-12-18 00:00:00,UNI/USD,16.211420,16.711680,14.620000,14.773750,41999.524116,620490.469402
1734393600,2024-12-17 00:00:00,UNI/USD,16.185750,16.495090,15.634890,16.237820,22725.910164,369019.238580
1734307200,2024-12-16 00:00:00,UNI/USD,17.086970,17.453080,16.256020,16.264320,20166.640592,327996.695908
1734220800,2024-12-15 00:00:00,UNI/USD,16.730440,17.212380,16.257850,17.079080,14952.241893,255370.535462
1734134400,2024-12-14 00:00:00,UNI/USD,17.594340,17.671740,16.483650,16.876530,8877.139229,149815.306519
1734048000,2024-12-13 00:00:00,UNI/USD,17.739650,18.120750,16.945670,17.469030,20954.910640,366061.962620
1733961600,2024-12-12 00:00:00,UNI/USD,17.220670,18.895850,16.980490,17.634780,30187.419785,532348.506682
1733875200,2024-12-11 00:00:00,UNI/USD,15.192740,17.207650,14.842580,17.146080,10265.095267,176006.144664
1733788800,2024-12-10 00:00:00,UNI/USD,15.902950,16.546680,14.043140,15.318990,41546.131500,636444.772980
1733702400,2024-12-09 00:00:00,UNI/USD,18.724280,18.815620,13.883150,16.068730,61865.673294,994102.800430
1733616000,2024-12-08 00:00:00,UNI/USD,18.116700,19.441160,17.559370,18.630160,31863.834071,593628.326963
1733529600,2024-12-07 00:00:00,UNI/USD,17.641560,18.622940,17.264080,18.167180,39826.622773,723537.424706
1733443200,2024-12-06 00:00:00,UNI/USD,15.134930,18.430760,15.055850,17.628550,39900.671405,703390.980895
1733356800,2024-12-05 00:00:00,UNI/USD,15.640420,15.920160,14.509520,15.065070,26006.879679,391795.462849
1733270400,2024-12-04 00:00:00,UNI/USD,15.250230,16.500000,14.746260,15.681050,60490.185098,948549.617032
1733184000,2024-12-03 00:00:00,UNI/USD,14.016560,15.301890,12.952520,15.160200,157731.016824,2391233.761257
1733097600,2024-12-02 00:00:00,UNI/USD,13.090230,14.503950,12.427190,13.897860,62385.467800,867024.497519
1733011200,2024-12-01 00:00:00,UNI/USD,12.835990,13.289070,12.648280,13.028140,17735.549178,231061.217669
1732924800,2024-11-30 00:00:00,UNI/USD,12.571310,13.439400,12.530200,12.774470,19830.458772,253323.600668
1732838400,2024-11-29 00:00:00,UNI/USD,12.873530,12.964130,12.346610,12.601230,14019.797393,176666.691505
1732752000,2024-11-28 00:00:00,UNI/USD,13.521450,13.521450,12.433930,12.730000,50039.201274,636999.032216
1732665600,2024-11-27 00:00:00,UNI/USD,10.859620,13.782840,10.749720,13.545380,51361.392753,695709.582175
1732579200,2024-11-26 00:00:00,UNI/USD,11.106600,11.735000,10.512770,10.843960,39364.798109,426870.296098
1732492800,2024-11-25 00:00:00,UNI/USD,10.865240,12.400000,10.561850,11.151730,58394.702516,651201.955884
1732406400,2024-11-24 00:00:00,UNI/USD,10.726920,11.381780,10.214380,10.932450,30748.201659,336153.177229
1732320000,2024-11-23 00:00:00,UNI/USD,9.866350,11.331240,9.793170,10.661560,79360.386590,846105.523253
1732233600,2024-11-22 00:00:00,UNI/USD,9.325300,9.980020,9.153170,9.954220,63666.545739,633750.802924
1732147200,2024-11-21 00:00:00,UNI/USD,8.841970,9.690790,8.502030,9.284420,86025.783140,798699.501504
1732060800,2024-11-20 00:00:00,UNI/USD,9.417700,9.417700,8.606640,8.833220,29694.021881,262293.827956
1731974400,2024-11-19 00:00:00,UNI/USD,9.317790,9.632460,9.138140,9.374550,19049.025063,178576.037902
1731888000,2024-11-18 00:00:00,UNI/USD,8.752810,9.390690,8.738380,9.249630,40985.886091,379104.281563
1731801600,2024-11-17 00:00:00,UNI/USD,9.198900,9.255560,8.588750,8.699290,21007.873621,182753.584915
1731715200,2024-11-16 00:00:00,UNI/USD,8.541640,9.207050,8.520800,9.056460,18689.620574,169261.801142
1731628800,2024-11-15 00:00:00,UNI/USD,8.242640,8.590030,7.870480,8.586280,10680.088649,91702.231567
1731542400,2024-11-14 00:00:00,UNI/USD,8.611760,8.835430,8.094600,8.182250,102266.732026,836771.968122
1731456000,2024-11-13 00:00:00,UNI/USD,8.982200,9.157770,8.286380,8.641490,21153.501084,182797.768085
1731369600,2024-11-12 00:00:00,UNI/USD,9.335280,10.758510,8.658840,9.006320,293236.899080,2640985.348924
1731283200,2024-11-11 00:00:00,UNI/USD,9.196350,9.404630,8.773610,9.347460,324033.634871,3028891.440611
1731196800,2024-11-10 00:00:00,UNI/USD,9.222230,9.619770,8.688160,9.230230,547508.268284,5053627.243160
1731110400,2024-11-09 00:00:00,UNI/USD,8.853220,9.345080,8.750000,9.233980,203253.962897,1876843.028311
1731024000,2024-11-08 00:00:00,UNI/USD,8.950090,9.040370,8.547940,8.865690,209929.022867,1861165.638739
1730937600,2024-11-07 00:00:00,UNI/USD,9.301100,9.540240,8.839180,8.910350,406402.670007,3621190.030694
1730851200,2024-11-06 00:00:00,UNI/USD,7.299040,9.640930,7.299040,9.300850,171497.529744,1595072.799515
1730764800,2024-11-05 00:00:00,UNI/USD,6.802250,7.262050,6.781500,7.186290,17954.077400,129023.206881
1730678400,2024-11-04 00:00:00,UNI/USD,7.042130,7.118590,6.640730,6.778810,104624.877394,709232.165130
1730592000,2024-11-03 00:00:00,UNI/USD,7.411540,7.415230,6.833790,7.046360,72806.413047,513020.196638
1730505600,2024-11-02 00:00:00,UNI/USD,7.549010,7.750040,7.311470,7.390500,97000.881226,716885.012698
1730419200,2024-11-01 00:00:00,UNI/USD,7.628450,8.027340,7.511170,7.553870,60160.616560,454445.476614
