unix,date,symbol,open,high,low,close,Volume UNI,Volume USD
1739430000,2025-02-13 07:00:00,UNI/USD,9.698200,9.756500,9.663900,9.687300,127.479525,1234.932403
1739426400,2025-02-13 06:00:00,UNI/USD,9.861800,9.886500,9.698200,9.698200,196.291818,1903.677309
1739422800,2025-02-13 05:00:00,UNI/USD,9.793200,9.916000,9.777300,9.861800,268.725384,2650.115992
1739419200,2025-02-13 04:00:00,UNI/USD,9.957800,9.957800,9.793200,9.793200,74.754014,732.081010
1739415600,2025-02-13 03:00:00,UNI/USD,9.906300,9.960700,9.906300,9.957800,1.465483,14.592987
1739412000,2025-02-13 02:00:00,UNI/USD,10.070600,10.070600,9.906300,9.906300,32.340335,320.373061
1739408400,2025-02-13 01:00:00,UNI/USD,9.876500,10.070600,9.876500,10.070600,188.032629,1893.601394
1739404800,2025-02-13 00:00:00,UNI/USD,9.928800,9.928800,9.876500,9.876500,133.438609,1317.906422
1739401200,2025-02-12 23:00:00,UNI/USD,9.967500,10.052200,9.928800,9.928800,217.715776,2161.656397
1739397600,2025-02-12 22:00:00,UNI/USD,9.817400,10.114900,9.787000,9.967500,1801.820005,17959.640900
1739394000,2025-02-12 21:00:00,UNI/USD,9.800200,9.872600,9.744000,9.817400,108.781479,1067.951292
1739390400,2025-02-12 20:00:00,UNI/USD,9.786500,9.841800,9.765700,9.800200,64.872350,635.762004
1739386800,2025-02-12 19:00:00,UNI/USD,9.613500,9.786500,9.598700,9.786500,90.032893,881.106907
1739383200,2025-02-12 18:00:00,UNI/USD,9.642100,9.642100,9.578400,9.613500,84.939261,816.563586
1739379600,2025-02-12 17:00:00,UNI/USD,9.648400,9.715100,9.622500,9.642100,91.013024,877.556679
1739376000,2025-02-12 16:00:00,UNI/USD,9.485500,9.660800,9.351200,9.648400,193.364246,1865.655591
1739372400,2025-02-12 15:00:00,UNI/USD,9.312100,9.485500,9.208200,9.485500,62.397513,591.871610
1739368800,2025-02-12 14:00:00,UNI/USD,9.281500,9.312100,9.094200,9.312100,375.549607,3497.155495
1739365200,2025-02-12 13:00:00,UNI/USD,9.487900,9.584000,9.086200,9.281500,895.260508,8309.360405
1739361600,2025-02-12 12:00:00,UNI/USD,9.485800,9.561000,9.480400,9.487900,132.211894,1254.413229
1739358000,2025-02-12 11:00:00,UNI/USD,9.374700,9.508100,9.374700,9.485800,235.343277,2232.419257
1739354400,2025-02-12 10:00:00,UNI/USD,9.398000,9.440500,9.374700,9.374700,71.081445,666.367222
1739350800,2025-02-12 09:00:00,UNI/USD,9.496800,9.496800,9.394800,9.398000,348.551156,3275.683764
1739347200,2025-02-12 08:00:00,UNI/USD,9.510400,9.558500,9.496800,9.496800,539.707079,5125.490188
1739343600,2025-02-12 07:00:00,UNI/USD,9.404400,9.510400,9.375400,9.510400,99.692367,948.114287
1739340000,2025-02-12 06:00:00,UNI/USD,9.406500,9.406500,9.402400,9.404400,70.500000,663.010200
1739336400,2025-02-12 05:00:00,UNI/USD,9.269100,9.406500,9.264700,9.406500,228.252209,2147.054404
1739332800,2025-02-12 04:00:00,UNI/USD,9.365300,9.365300,9.244300,9.269100,1364.399138,12646.752050
1739329200,2025-02-12 03:00:00,UNI/USD,9.314700,9.368700,9.256900,9.365300,102.422914,959.221316
1739325600,2025-02-12 02:00:00,UNI/USD,9.431200,9.431200,9.293500,9.314700,89.063189,829.596887
1739322000,2025-02-12 01:00:00,UNI/USD,9.442300,9.442300,9.351200,9.431200,36.054381,340.036078
1739318400,2025-02-12 00:00:00,UNI/USD,9.383600,9.444600,9.370600,9.442300,199.550049,1884.211428
1739314800,2025-02-11 23:00:00,UNI/USD,9.331700,9.404400,9.331700,9.383600,1879.809816,17639.383389
1739311200,2025-02-11 22:00:00,UNI/USD,9.449300,9.451500,9.331700,9.331700,102.716194,958.516708
1739307600,2025-02-11 21:00:00,UNI/USD,9.318000,9.449300,9.318000,9.449300,163.710746,1546.951952
1739304000,2025-02-11 20:00:00,UNI/USD,9.320400,9.398100,9.305200,9.318000,28.201776,262.784149
1739300400,2025-02-11 19:00:00,UNI/USD,9.335600,9.375400,9.262400,9.320400,120.369343,1121.890424
1739296800,2025-02-11 18:00:00,UNI/USD,9.518200,9.519200,9.335600,9.335600,337.089536,3146.933072
1739293200,2025-02-11 17:00:00,UNI/USD,9.603600,9.631300,9.518200,9.518200,1794.432318,17079.765689
1739289600,2025-02-11 16:00:00,UNI/USD,9.656800,9.692600,9.595500,9.603600,1501.641377,14421.163128
1739286000,2025-02-11 15:00:00,UNI/USD,9.781200,9.832100,9.606500,9.656800,477.494761,4611.071408
1739282400,2025-02-11 14:00:00,UNI/USD,9.565900,9.781200,9.565900,9.781200,315.496549,3085.934845
1739278800,2025-02-11 13:00:00,UNI/USD,9.856600,9.856600,9.561600,9.565900,348.238382,3331.213538
1739275200,2025-02-11 12:00:00,UNI/USD,9.932900,9.932900,9.800900,9.856600,37.508927,369.710490
1739271600,2025-02-11 11:00:00,UNI/USD,9.876500,9.945800,9.876500,9.932900,65.619729,651.794206
1739268000,2025-02-11 10:00:00,UNI/USD,9.947500,9.960700,9.876500,9.876500,133.520809,1318.718270
1739264400,2025-02-11 09:00:00,UNI/USD,10.002600,10.009300,9.921200,9.947500,96.617055,961.098155
1739260800,2025-02-11 08:00:00,UNI/USD,10.005700,10.022400,9.966000,10.002600,44.825790,448.374447
1739257200,2025-02-11 07:00:00,UNI/USD,10.035800,10.035800,9.936100,10.005700,80.612188,806.581369
1739253600,2025-02-11 06:00:00,UNI/USD,10.003200,10.035800,9.910900,10.035800,547.281351,5492.406182
1739250000,2025-02-11 05:00:00,UNI/USD,9.848500,10.010100,9.832200,10.003200,1302.014279,13024.309236
1739246400,2025-02-11 04:00:00,UNI/USD,9.669100,9.848500,9.669100,9.848500,305.103552,3004.812332
1739242800,2025-02-11 03:00:00,UNI/USD,9.655900,9.669100,9.581600,9.669100,120.994586,1169.908751
1739239200,2025-02-11 02:00:00,UNI/USD,9.676200,9.727000,9.610300,9.655900,166.106236,1603.905204
1739235600,2025-02-11 01:00:00,UNI/USD,9.692600,9.773400,9.647800,9.676200,273.006954,2641.669888
1739232000,2025-02-11 00:00:00,UNI/USD,9.404000,9.692600,9.404000,9.692600,271.810832,2634.553670
1739228400,2025-02-10 23:00:00,UNI/USD,9.506500,9.506500,9.404000,9.404000,91.852195,863.778042
1739224800,2025-02-10 22:00:00,UNI/USD,9.513000,9.588900,9.479900,9.506500,474.737605,4513.093042
1739221200,2025-02-10 21:00:00,UNI/USD,9.569300,9.574500,9.513000,9.513000,129.911792,1235.850877
1739217600,2025-02-10 20:00:00,UNI/USD,9.431200,9.572400,9.431200,9.569300,232.411768,2224.017932
1739214000,2025-02-10 19:00:00,UNI/USD,9.436800,9.486900,9.431200,9.431200,135.001203,1273.223346
1739210400,2025-02-10 18:00:00,UNI/USD,9.443000,9.531900,9.386200,9.436800,1062.929267,10030.650907
1739206800,2025-02-10 17:00:00,UNI/USD,9.479500,9.485500,9.300400,9.443000,1523.591993,14387.279190
1739203200,2025-02-10 16:00:00,UNI/USD,9.217600,9.493900,9.217600,9.479500,1012.316448,9596.253769
1739199600,2025-02-10 15:00:00,UNI/USD,9.182300,9.263000,9.180000,9.217600,470.349332,4335.492003
1739196000,2025-02-10 14:00:00,UNI/USD,9.356700,9.360500,9.182300,9.182300,106.888467,981.481971
1739192400,2025-02-10 13:00:00,UNI/USD,9.110600,9.356700,9.110600,9.356700,162.418166,1519.698054
1739188800,2025-02-10 12:00:00,UNI/USD,9.170700,9.170700,9.086200,9.110600,46.177255,420.702499
1739185200,2025-02-10 11:00:00,UNI/USD,9.140700,9.178500,9.140700,9.170700,107.610000,986.859027
1739181600,2025-02-10 10:00:00,UNI/USD,9.215500,9.216200,9.140700,9.140700,399.356045,3650.393801
1739178000,2025-02-10 09:00:00,UNI/USD,9.218900,9.272100,9.190400,9.215500,659.986586,6082.106383
1739174400,2025-02-10 08:00:00,UNI/USD,9.127100,9.269400,9.127100,9.218900,774.836916,7143.144045
1739170800,2025-02-10 07:00:00,UNI/USD,9.086200,9.149800,9.086200,9.127100,116.140000,1060.021394
1739167200,2025-02-10 06:00:00,UNI/USD,9.140700,9.140700,9.086200,9.086200,0.863769,7.848378
1739163600,2025-02-10 05:00:00,UNI/USD,9.115300,9.218900,9.086200,9.140700,175.542520,1604.581513
1739160000,2025-02-10 04:00:00,UNI/USD,9.140700,9.184700,9.086200,9.115300,177.026556,1613.650166
1739156400,2025-02-10 03:00:00,UNI/USD,8.962300,9.247400,8.962300,9.140700,701.047494,6408.064828
1739152800,2025-02-10 02:00:00,UNI/USD,8.855500,9.011400,8.832100,8.962300,307.111094,2752.421758
1739149200,2025-02-10 01:00:00,UNI/USD,9.169000,9.169000,8.855500,8.855500,292.755321,2592.494745
1739145600,2025-02-10 00:00:00,UNI/USD,9.142800,9.269400,9.142800,9.169000,78.520476,719.954244
1739142000,2025-02-09 23:00:00,UNI/USD,9.075600,9.143400,8.951000,9.142800,2899.825242,26512.522223
1739138400,2025-02-09 22:00:00,UNI/USD,8.787300,9.155200,8.719900,9.075600,531.529871,4823.952497
1739134800,2025-02-09 21:00:00,UNI/USD,9.089700,9.089700,8.755100,8.787300,340.514226,2992.200658
1739131200,2025-02-09 20:00:00,UNI/USD,9.043400,9.142500,9.043400,9.089700,38.987928,354.388569
1739127600,2025-02-09 19:00:00,UNI/USD,9.206100,9.214200,9.043400,9.043400,496.640701,4491.320515
1739124000,2025-02-09 18:00:00,UNI/USD,9.204800,9.206100,9.204800,9.206100,5.370000,49.436757
1739120400,2025-02-09 17:00:00,UNI/USD,9.276300,9.276300,9.188800,9.204800,113.521814,1044.945594
1739116800,2025-02-09 16:00:00,UNI/USD,9.262800,9.312100,9.262800,9.276300,28.359738,263.073438
1739113200,2025-02-09 15:00:00,UNI/USD,9.058900,9.269400,9.058900,9.262800,64.639382,598.741668
1739109600,2025-02-09 14:00:00,UNI/USD,8.995800,9.100700,8.995800,9.058900,11.598157,105.066544
1739106000,2025-02-09 13:00:00,UNI/USD,9.165200,9.165200,8.995800,8.995800,90.551683,814.584830
1739102400,2025-02-09 12:00:00,UNI/USD,9.223500,9.223500,9.165200,9.165200,1.325912,12.152249
1739098800,2025-02-09 11:00:00,UNI/USD,9.249300,9.249300,9.220700,9.223500,28.712277,264.827687
1739095200,2025-02-09 10:00:00,UNI/USD,9.253900,9.276100,9.249300,9.249300,39.340000,363.867462
1739091600,2025-02-09 09:00:00,UNI/USD,9.266700,9.286200,9.241000,9.253900,53.350000,493.695565
1739088000,2025-02-09 08:00:00,UNI/USD,9.276400,9.297200,9.238200,9.266700,323.820000,3000.742794
1739084400,2025-02-09 07:00:00,UNI/USD,9.231600,9.276400,9.230600,9.276400,80.711634,748.713402
1739080800,2025-02-09 06:00:00,UNI/USD,9.201400,9.231600,9.164700,9.231600,331.243630,3057.908695
1739077200,2025-02-09 05:00:00,UNI/USD,9.211000,9.211000,9.195300,9.201400,61.810000,568.738534
1739073600,2025-02-09 04:00:00,UNI/USD,9.284800,9.284800,9.170000,9.211000,5.166218,47.586034
1739070000,2025-02-09 03:00:00,UNI/USD,9.042500,9.284800,9.033400,9.284800,50.826453,471.913451
1739066400,2025-02-09 02:00:00,UNI/USD,9.118400,9.118400,9.004500,9.042500,541.572467,4897.169033
1739062800,2025-02-09 01:00:00,UNI/USD,9.073400,9.168900,9.073400,9.118400,38.421924,350.346472
1739059200,2025-02-09 00:00:00,UNI/USD,9.140800,9.140800,9.066900,9.073400,19.850000,180.106990
1739055600,2025-02-08 23:00:00,UNI/USD,9.113300,9.166700,9.113300,9.140800,47.320680,432.548872
1739052000,2025-02-08 22:00:00,UNI/USD,9.135300,9.147100,9.113300,9.113300,24.023334,218.931850
1739048400,2025-02-08 21:00:00,UNI/USD,9.070200,9.135300,9.070200,9.135300,6.123404,55.939133
1739044800,2025-02-08 20:00:00,UNI/USD,9.057800,9.070200,9.023100,9.070200,5.114808,46.392332
1739041200,2025-02-08 19:00:00,UNI/USD,9.096100,9.102600,9.057800,9.057800,48.462703,438.965471
1739037600,2025-02-08 18:00:00,UNI/USD,9.122300,9.142500,9.085500,9.096100,153.024802,1391.928901
1739034000,2025-02-08 17:00:00,UNI/USD,8.999600,9.122300,8.999600,9.122300,142.165828,1296.879333
1739030400,2025-02-08 16:00:00,UNI/USD,8.847300,8.999600,8.847300,8.999600,198.814085,1789.247239
1739026800,2025-02-08 15:00:00,UNI/USD,8.847300,8.941800,8.847300,8.847300,14.593203,129.110445
1739023200,2025-02-08 14:00:00,UNI/USD,8.902900,8.902900,8.847300,8.847300,5.069283,44.849467
1739019600,2025-02-08 13:00:00,UNI/USD,8.826200,8.943100,8.804800,8.902900,195.949914,1744.522489
1739016000,2025-02-08 12:00:00,UNI/USD,8.808500,8.826200,8.808500,8.826200,175.960000,1553.058152
1739012400,2025-02-08 11:00:00,UNI/USD,8.790700,8.808500,8.732800,8.808500,19.108064,168.313382
1739008800,2025-02-08 10:00:00,UNI/USD,8.790700,8.790700,8.790700,8.790700,0.000000,0.000000
1739005200,2025-02-08 09:00:00,UNI/USD,8.773600,8.790700,8.769300,8.790700,105.740000,929.528618
1739001600,2025-02-08 08:00:00,UNI/USD,8.889000,8.889000,8.773600,8.773600,57.395654,503.566510
1738998000,2025-02-08 07:00:00,UNI/USD,8.879300,8.889000,8.773600,8.889000,73.352971,652.034559
1738994400,2025-02-08 06:00:00,UNI/USD,8.863700,8.887800,8.863700,8.879300,44.730828,397.178441
1738990800,2025-02-08 05:00:00,UNI/USD,8.894300,8.894300,8.792500,8.863700,312.812030,2772.671990
1738987200,2025-02-08 04:00:00,UNI/USD,8.986800,8.986800,8.894300,8.894300,22.035942,195.994279
1738983600,2025-02-08 03:00:00,UNI/USD,9.013700,9.013700,8.986800,8.986800,26.906754,241.805617
1738980000,2025-02-08 02:00:00,UNI/USD,8.975700,9.021300,8.957100,9.013700,62.833883,566.365771
1738976400,2025-02-08 01:00:00,UNI/USD,9.076500,9.076500,8.975700,8.975700,34.346027,308.279635
1738972800,2025-02-08 00:00:00,UNI/USD,9.031700,9.184700,9.031700,9.076500,73.609925,668.120484
1738969200,2025-02-07 23:00:00,UNI/USD,8.889000,9.031700,8.889000,9.031700,149.101453,1346.639593
1738965600,2025-02-07 22:00:00,UNI/USD,8.894300,8.894300,8.755100,8.889000,181.283462,1611.428694
1738962000,2025-02-07 21:00:00,UNI/USD,8.934900,9.011400,8.894300,8.894300,22.218004,197.613593
1738958400,2025-02-07 20:00:00,UNI/USD,9.269400,9.269400,8.934900,8.934900,112.210143,1002.586407
1738954800,2025-02-07 19:00:00,UNI/USD,9.254500,9.269400,9.190400,9.269400,27.795518,257.647775
1738951200,2025-02-07 18:00:00,UNI/USD,9.011400,9.269400,9.011400,9.254500,146.810330,1358.656199
1738947600,2025-02-07 17:00:00,UNI/USD,9.057800,9.057800,8.912200,9.011400,196.209345,1768.120892
1738944000,2025-02-07 16:00:00,UNI/USD,9.086200,9.142500,9.043400,9.057800,27.590501,249.909240
1738940400,2025-02-07 15:00:00,UNI/USD,9.410800,9.410800,9.086200,9.086200,276.582484,2513.083766
1738936800,2025-02-07 14:00:00,UNI/USD,9.431400,9.511900,9.351200,9.410800,319.861247,3010.150223
1738933200,2025-02-07 13:00:00,UNI/USD,9.269400,9.431400,9.182400,9.431400,465.888491,4393.980714
1738929600,2025-02-07 12:00:00,UNI/USD,9.244700,9.269400,9.198200,9.269400,29.010534,268.910244
1738926000,2025-02-07 11:00:00,UNI/USD,9.134300,9.244700,9.112500,9.244700,116.821232,1079.977243
1738922400,2025-02-07 10:00:00,UNI/USD,9.094200,9.142500,9.089700,9.134300,87.627057,800.411827
1738918800,2025-02-07 09:00:00,UNI/USD,9.100700,9.135300,9.042200,9.094200,164.129929,1492.630400
1738915200,2025-02-07 08:00:00,UNI/USD,8.966000,9.100700,8.966000,9.100700,22.246006,202.454227
1738911600,2025-02-07 07:00:00,UNI/USD,8.941800,9.061800,8.941800,8.966000,122.763891,1100.701047
1738908000,2025-02-07 06:00:00,UNI/USD,9.016600,9.016600,8.847300,8.941800,51.194203,457.768324
1738904400,2025-02-07 05:00:00,UNI/USD,9.122300,9.122300,9.016600,9.016600,0.871019,7.853630
1738900800,2025-02-07 04:00:00,UNI/USD,9.005000,9.122300,9.005000,9.122300,15.530726,141.675942
1738897200,2025-02-07 03:00:00,UNI/USD,9.111400,9.111400,8.993300,9.005000,39.763185,358.067481
1738893600,2025-02-07 02:00:00,UNI/USD,9.166700,9.166700,9.057800,9.111400,256.708401,2338.972925
1738890000,2025-02-07 01:00:00,UNI/USD,8.966000,9.166700,8.966000,9.166700,46.067666,422.288474
1738886400,2025-02-07 00:00:00,UNI/USD,8.978300,9.078100,8.966000,8.966000,77.324258,693.289297
1738882800,2025-02-06 23:00:00,UNI/USD,9.036900,9.040300,8.897700,8.978300,186.978327,1678.747513
1738879200,2025-02-06 22:00:00,UNI/USD,9.003200,9.050800,8.915800,9.036900,61.079363,551.968095
1738875600,2025-02-06 21:00:00,UNI/USD,9.122300,9.122300,8.946600,9.003200,157.316167,1416.348915
1738872000,2025-02-06 20:00:00,UNI/USD,8.922600,9.122300,8.922600,9.122300,1.161776,10.598069
1738868400,2025-02-06 19:00:00,UNI/USD,8.974200,9.061800,8.922600,8.922600,43.060894,384.215133
1738864800,2025-02-06 18:00:00,UNI/USD,9.023100,9.061800,8.957100,8.974200,191.800556,1721.256550
1738861200,2025-02-06 17:00:00,UNI/USD,8.994900,9.127800,8.981700,9.023100,17.368385,156.716675
1738857600,2025-02-06 16:00:00,UNI/USD,8.977600,9.100700,8.977600,8.994900,126.713028,1139.771016
1738854000,2025-02-06 15:00:00,UNI/USD,9.113900,9.130800,8.931000,8.977600,3541.950144,31798.211613
1738850400,2025-02-06 14:00:00,UNI/USD,9.337200,9.337200,9.106400,9.113900,873.483078,7960.837425
1738846800,2025-02-06 13:00:00,UNI/USD,9.214400,9.337200,9.214400,9.337200,12.977550,121.173980
1738843200,2025-02-06 12:00:00,UNI/USD,9.375000,9.375000,9.200000,9.214400,60.370887,556.281501
1738839600,2025-02-06 11:00:00,UNI/USD,9.441400,9.441400,9.275200,9.375000,22.166021,207.806447
1738836000,2025-02-06 10:00:00,UNI/USD,9.412800,9.441400,9.412800,9.441400,2.805204,26.485053
1738832400,2025-02-06 09:00:00,UNI/USD,9.300300,9.412800,9.275200,9.412800,23.519557,221.384886
1738828800,2025-02-06 08:00:00,UNI/USD,9.331700,9.331700,9.300300,9.300300,6.460961,60.088876
1738825200,2025-02-06 07:00:00,UNI/USD,9.450900,9.450900,9.331700,9.331700,15.066617,140.597150
1738821600,2025-02-06 06:00:00,UNI/USD,9.398100,9.450900,9.398100,9.450900,15.066617,142.393091
1738818000,2025-02-06 05:00:00,UNI/USD,9.343200,9.398100,9.318000,9.398100,6.729292,63.242559
1738814400,2025-02-06 04:00:00,UNI/USD,9.316000,9.412800,9.314800,9.343200,524.491988,4900.433542
1738810800,2025-02-06 03:00:00,UNI/USD,9.378200,9.378200,9.316000,9.316000,659.318971,6142.215534
1738807200,2025-02-06 02:00:00,UNI/USD,9.409600,9.451500,9.375600,9.378200,73.830897,692.400918
1738803600,2025-02-06 01:00:00,UNI/USD,9.300300,9.409600,9.232700,9.409600,72.881158,685.782544
1738800000,2025-02-06 00:00:00,UNI/USD,9.290400,9.375000,9.290400,9.300300,73.409244,682.727992
1738796400,2025-02-05 23:00:00,UNI/USD,9.210100,9.290400,9.210100,9.290400,7.083135,65.805157
1738792800,2025-02-05 22:00:00,UNI/USD,9.334300,9.334300,9.168200,9.210100,147.778009,1361.050241
1738789200,2025-02-05 21:00:00,UNI/USD,9.312100,9.375000,9.312100,9.334300,118.141583,1102.768978
1738785600,2025-02-05 20:00:00,UNI/USD,9.445100,9.445100,9.230400,9.312100,140.166368,1305.243235
1738782000,2025-02-05 19:00:00,UNI/USD,9.156100,9.445100,9.156100,9.445100,262.157342,2476.102311
1738778400,2025-02-05 18:00:00,UNI/USD,9.225000,9.269400,9.156100,9.156100,62.982643,576.675378
1738774800,2025-02-05 17:00:00,UNI/USD,9.390300,9.390300,9.180000,9.225000,534.808304,4933.606604
1738771200,2025-02-05 16:00:00,UNI/USD,9.401100,9.424800,9.234300,9.390300,567.036011,5324.638254
1738767600,2025-02-05 15:00:00,UNI/USD,9.318000,9.401100,9.232700,9.401100,48.293486,454.011891
1738764000,2025-02-05 14:00:00,UNI/USD,9.378200,9.428400,9.318000,9.318000,433.088924,4035.522594
1738760400,2025-02-05 13:00:00,UNI/USD,9.438900,9.438900,9.378200,9.378200,25.206235,236.389113
1738756800,2025-02-05 12:00:00,UNI/USD,9.517600,9.528500,9.438900,9.438900,119.767786,1130.476155
1738753200,2025-02-05 11:00:00,UNI/USD,9.316800,9.517600,9.316800,9.517600,73.500515,699.548502
1738749600,2025-02-05 10:00:00,UNI/USD,9.258900,9.316800,9.258900,9.316800,49.829783,464.254122
1738746000,2025-02-05 09:00:00,UNI/USD,9.368600,9.368600,9.258800,9.258900,80.188502,742.457321
1738742400,2025-02-05 08:00:00,UNI/USD,9.375400,9.375400,9.368600,9.368600,5.926808,55.525893
1738738800,2025-02-05 07:00:00,UNI/USD,9.315300,9.400900,9.315300,9.375400,94.610166,887.008150
1738735200,2025-02-05 06:00:00,UNI/USD,9.451500,9.485500,9.312200,9.315300,648.285240,6038.971496
1738731600,2025-02-05 05:00:00,UNI/USD,9.217500,9.451500,9.217500,9.451500,2738.939598,25887.087610
1738728000,2025-02-05 04:00:00,UNI/USD,9.217500,9.217500,9.217500,9.217500,0.000000,0.000000
1738724400,2025-02-05 03:00:00,UNI/USD,9.244700,9.269400,9.217500,9.217500,31.777039,292.904857
1738720800,2025-02-05 02:00:00,UNI/USD,9.070900,9.244700,9.070900,9.244700,221.846266,2050.902175
1738717200,2025-02-05 01:00:00,UNI/USD,9.061300,9.215200,9.061300,9.070900,129.113354,1171.174323
1738713600,2025-02-05 00:00:00,UNI/USD,9.031100,9.077300,9.031100,9.061300,46.000000,416.819800
1738710000,2025-02-04 23:00:00,UNI/USD,8.976000,9.142500,8.976000,9.031100,138.428150,1250.158465
1738706400,2025-02-04 22:00:00,UNI/USD,8.842600,9.051400,8.842600,8.976000,740.634899,6647.938853
1738702800,2025-02-04 21:00:00,UNI/USD,9.130300,9.130300,8.842600,8.842600,164.463996,1454.289331
1738699200,2025-02-04 20:00:00,UNI/USD,9.269700,9.269700,9.130300,9.130300,174.438429,1592.675188
1738695600,2025-02-04 19:00:00,UNI/USD,9.436200,9.584000,9.269700,9.269700,286.565554,2656.376716
1738692000,2025-02-04 18:00:00,UNI/USD,9.360900,9.436200,9.351500,9.436200,127.583491,1203.903338
1738688400,2025-02-04 17:00:00,UNI/USD,9.330600,9.451500,9.330600,9.360900,139.726144,1307.962461
1738684800,2025-02-04 16:00:00,UNI/USD,9.386400,9.386400,9.320100,9.330600,331.804893,3095.938735
1738681200,2025-02-04 15:00:00,UNI/USD,9.413300,9.413300,9.209100,9.386400,491.454112,4612.984877
1738677600,2025-02-04 14:00:00,UNI/USD,9.318000,9.499700,9.232700,9.413300,224.402320,2112.366359
1738674000,2025-02-04 13:00:00,UNI/USD,9.350000,9.442800,9.318000,9.318000,16.612918,154.799170
1738670400,2025-02-04 12:00:00,UNI/USD,9.190400,9.428900,9.190400,9.350000,247.208371,2311.398269
1738666800,2025-02-04 11:00:00,UNI/USD,9.134100,9.269400,9.130200,9.190400,53.530063,491.962691
1738663200,2025-02-04 10:00:00,UNI/USD,8.981700,9.164100,8.971400,9.134100,20.731591,189.364425
1738659600,2025-02-04 09:00:00,UNI/USD,9.044100,9.114900,8.981700,8.981700,265.795976,2387.299718
1738656000,2025-02-04 08:00:00,UNI/USD,9.064600,9.142500,9.044100,9.044100,85.936290,777.216400
1738652400,2025-02-04 07:00:00,UNI/USD,9.248400,9.248400,9.064600,9.064600,143.367103,1299.565442
1738648800,2025-02-04 06:00:00,UNI/USD,9.165300,9.269400,9.165300,9.248400,794.969406,7352.195054
1738645200,2025-02-04 05:00:00,UNI/USD,9.480300,9.480300,9.094200,9.165300,331.915521,3042.105325
1738641600,2025-02-04 04:00:00,UNI/USD,9.578300,9.586800,9.480300,9.480300,194.354578,1842.539706
1738638000,2025-02-04 03:00:00,UNI/USD,9.663900,9.663900,9.562500,9.578300,211.631859,2027.073435
1738634400,2025-02-04 02:00:00,UNI/USD,9.799100,9.799100,9.663900,9.663900,61.446717,593.814928
1738630800,2025-02-04 01:00:00,UNI/USD,9.847900,9.925800,9.799100,9.799100,635.564537,6227.960455
1738627200,2025-02-04 00:00:00,UNI/USD,9.995700,9.995700,9.847900,9.847900,486.247342,4788.515199
1738623600,2025-02-03 23:00:00,UNI/USD,10.090600,10.116900,9.932800,9.995700,822.372705,8220.190847
1738620000,2025-02-03 22:00:00,UNI/USD,10.082300,10.227900,10.082300,10.090600,738.804519,7454.980879
1738616400,2025-02-03 21:00:00,UNI/USD,9.756400,10.082300,9.756400,10.082300,211.781931,2135.248963
1738612800,2025-02-03 20:00:00,UNI/USD,10.010100,10.010100,9.704900,9.756400,178.845892,1744.892061
1738609200,2025-02-03 19:00:00,UNI/USD,9.844700,10.010100,9.844700,10.010100,115.261130,1153.775437
1738605600,2025-02-03 18:00:00,UNI/USD,9.763900,9.858300,9.723600,9.844700,3037.456805,29902.851008
1738602000,2025-02-03 17:00:00,UNI/USD,9.961000,9.961000,9.708000,9.763900,307.357936,3001.012151
1738598400,2025-02-03 16:00:00,UNI/USD,9.950400,10.070200,9.793200,9.961000,239.601236,2386.667912
1738594800,2025-02-03 15:00:00,UNI/USD,9.782600,10.000000,9.504600,9.950400,2038.481899,20283.710288
1738591200,2025-02-03 14:00:00,UNI/USD,9.148600,9.805500,9.055600,9.782600,1756.006944,17178.313530
1738587600,2025-02-03 13:00:00,UNI/USD,9.147300,9.148600,9.099800,9.148600,107.245410,981.145358
1738584000,2025-02-03 12:00:00,UNI/USD,9.094200,9.160300,9.094200,9.147300,152.575800,1395.656615
1738580400,2025-02-03 11:00:00,UNI/USD,9.202100,9.283700,9.094200,9.094200,393.195885,3575.802017
1738576800,2025-02-03 10:00:00,UNI/USD,9.043700,9.215200,9.043700,9.202100,89.890541,827.181747
1738573200,2025-02-03 09:00:00,UNI/USD,9.195300,9.267700,9.017800,9.043700,263.169926,2380.029860
1738569600,2025-02-03 08:00:00,UNI/USD,9.346700,9.346700,9.094200,9.195300,491.638342,4520.762046
1738566000,2025-02-03 07:00:00,UNI/USD,8.909000,9.354400,8.883300,9.346700,1417.689645,13250.719805
1738562400,2025-02-03 06:00:00,UNI/USD,8.385900,8.909000,8.367800,8.909000,238.704730,2126.620440
1738558800,2025-02-03 05:00:00,UNI/USD,7.884300,8.385900,7.884300,8.385900,424.718133,3561.643792
1738555200,2025-02-03 04:00:00,UNI/USD,8.130000,8.262400,7.812500,7.884300,1796.671825,14165.499670
1738551600,2025-02-03 03:00:00,UNI/USD,7.740000,8.332400,7.740000,8.130000,3245.687821,26387.441985
1738548000,2025-02-03 02:00:00,UNI/USD,7.810000,7.902700,7.395900,7.740000,2123.171378,16433.346466
1738544400,2025-02-03 01:00:00,UNI/USD,8.909000,8.943100,7.810000,7.810000,1055.422822,8242.852240
1738540800,2025-02-03 00:00:00,UNI/USD,9.166700,9.166700,8.593500,8.909000,997.154836,8883.652434
1738537200,2025-02-02 23:00:00,UNI/USD,9.189100,9.189100,8.740000,9.166700,1000.130635,9167.897492
1738533600,2025-02-02 22:00:00,UNI/USD,9.301400,9.485500,8.800000,9.189100,4435.455814,40757.847020
1738530000,2025-02-02 21:00:00,UNI/USD,9.470900,9.470900,9.301400,9.301400,648.998693,6036.596443
